Gene = Elp6
index = 374
Annotated 5SS: [  177  5001  7467  8922 10780 14544]
Annotated 3SS: [ 4921  7395  8802 10577 14396 15641]
SMsplice 5SS: [  177  5001  8922 10780 14544]
SMsplice 3SS: [ 4921  8802 10577 14396 15641]
top_k =  100
Partition function (log Z): -0.20055086513227316

Sorted 5' Splice Sites (High to Low Probability):
Position 10780: 0.9999431745554018
Position 177: 0.9902864048338778
Position 8922: 0.9092267491356433
Position 5001: 0.8506925045063557
Position 14544: 0.8471162970179427
Position 14159: 0.4955365728250859
Position 9060: 0.40473723175913856
Position 5900: 0.34808844579357606
Position 15141: 0.30931354061112376
Position 7467: 0.28172257669788175
Position 9119: 0.2456104657253751
Position 9950: 0.20499582837183894
Position 3096: 0.17414398647637555
Position 5834: 0.1694927431694671
Position 5074: 0.14930749549364344
Position 1415: 0.11846339942508832
Position 4030: 0.11561667660416604
Position 4811: 0.0779001564287722
Position 4815: 0.0615934788559243
Position 15804: 0.05461158521868928
Position 4790: 0.05092205159508573
Position 3102: 0.050908949124935446
Position 3261: 0.03772887678824728
Position 3711: 0.03163230887938004
Position 10274: 0.026151598502535456
Position 14351: 0.013944620847380563
Position 15729: 0.011119382808997914
Position 208: 0.009395933886059252
Position 1833: 0.00855746276810582
Position 2422: 0.008116498874636101
Position 4056: 0.008069540548153852
Position 15791: 0.006270901072628409
Position 3091: 0.004359056193869289
Position 15752: 0.001623805217825581
Position 11298: 0.00023021796851289695
Position 61: 0.00020276094514228062
Position 268: 0.00011446017385674638
Position 10762: 5.682544459758366e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 4921: 0.9993075013697853
Position 8802: 0.964640736498456
Position 15641: 0.942199535571371
Position 10577: 0.7971799718631459
Position 14396: 0.737951498295227
Position 9028: 0.5949337101217005
Position 14043: 0.4955365728250859
Position 5711: 0.41547311240791135
Position 15115: 0.33599395486959927
Position 7395: 0.28172257669788175
Position 10623: 0.20282002813685357
Position 3017: 0.19477463484878715
Position 4611: 0.19110818550999634
Position 9807: 0.13817159169815427
Position 14260: 0.12310941957009633
Position 3981: 0.09860432080617058
Position 1199: 0.09736446116911009
Position 15902: 0.09660002682691408
Position 9747: 0.06682423667368469
Position 5833: 0.05104463793796755
Position 5678: 0.04241560027003781
Position 3593: 0.03256177373192027
Position 10122: 0.026151598502535463
Position 3763: 0.024152431493609103
Position 2885: 0.017209169496935548
Position 2930: 0.01596290146352128
Position 3118: 0.013404717798282121
Position 2975: 0.008740708130636586
Position 5514: 0.008647838347126242
Position 1702: 0.00855746276810582
Position 3044: 0.008429167447615155
Position 3124: 0.008041688202973234
Position 2283: 0.00794923200939055
Position 1242: 0.0073955180505073
Position 1252: 0.006840150934863831
Position 1287: 0.005967108483292062
Position 14729: 0.004874079844316803
Position 10868: 0.002603243748905644
Position 12360: 0.0006683740681574122
Position 1136: 0.0006251038402325576
Position 3167: 0.0005778811946764873
Position 11150: 0.00023021796851289711
Position 1311: 0.00017906580283628463
Position 2033: 0.0001672668652455517
Position 1125: 9.155098318291804e-05
