Gene = Cog6
index = 281
Annotated 5SS: [  192  1769  3423  4332  6662  7765  8185  9992 14825 14992 16757 18981
 21230 23798 24483 27279 28128 30837]
Annotated 3SS: [ 1624  3350  4272  6549  7681  8113  9897 14695 14899 16691 18888 21111
 23665 24314 27170 28073 30756 34045]
SMsplice 5SS: [  192   484  1769  3423  4398  6662  7765  8185  9992 14782 14992 16757
 18981 19807 21230 23798 24483 27279 28128 29676 30837]
SMsplice 3SS: [  351  1624  3350  4272  6549  7681  8113  9897 14695 14885 16691 18888
 19717 21111 23665 24314 27170 28073 29563 30756 34045]
top_k =  100
Partition function (log Z): 21.817071519838272

Sorted 5' Splice Sites (High to Low Probability):
Position 30837: 1.0000000000000013
Position 24483: 0.9965664963390508
Position 1769: 0.9959562176324432
Position 7765: 0.9852101709354097
Position 9992: 0.9533027425083535
Position 6662: 0.9493011506892446
Position 18981: 0.9255646255793648
Position 28128: 0.9110708945112115
Position 192: 0.8760172419668899
Position 8185: 0.8543190057828399
Position 14992: 0.8082429101038011
Position 14782: 0.7548327999316553
Position 3423: 0.716537434500687
Position 23798: 0.7104328776356453
Position 484: 0.6582566366831406
Position 34173: 0.6560626680962954
Position 16757: 0.6522835648318196
Position 4398: 0.6321344012297381
Position 29676: 0.6024364982628692
Position 19807: 0.534579461243792
Position 21230: 0.4965454949206064
Position 27279: 0.4717277007478124
Position 4332: 0.30804281209879447
Position 19811: 0.2866386691471375
Position 15212: 0.27073671179463965
Position 3449: 0.26055749560902186
Position 23935: 0.2533446212734011
Position 14825: 0.13810015680045745
Position 25695: 0.11415118833712704
Position 10656: 0.09135540590521078
Position 11950: 0.09113034910202111
Position 20059: 0.08683819077728008
Position 17037: 0.08412261961932538
Position 148: 0.0727431837627642
Position 26547: 0.06711311733701968
Position 451: 0.04921927183967835
Position 8640: 0.04090481747454207
Position 112: 0.04007923040635961
Position 2109: 0.03951160873178784
Position 446: 0.03876398174987196
Position 472: 0.03823143448326158
Position 412: 0.037991763056698165
Position 7296: 0.037397211039525494
Position 7533: 0.03558265447548715
Position 21406: 0.03533200739235383
Position 8754: 0.035272791878145776
Position 2437: 0.03160778131584533
Position 3617: 0.028428981750444213
Position 33643: 0.024705183894304046
Position 28195: 0.024443737510484585
Position 2130: 0.01779361446140812
Position 9095: 0.015639118556529597
Position 2441: 0.014565933912016105
Position 5819: 0.014187581495178805
Position 3465: 0.01413702296630212
Position 8174: 0.01355336960536466
Position 1065: 0.012299466185496646
Position 33797: 0.012085370928280312
Position 34501: 0.011424956638726785
Position 24923: 0.011349116973650554
Position 25052: 0.011173954212114715
Position 31905: 0.010660115569767543
Position 28210: 0.009256568254104971
Position 4687: 0.007531742547680057
Position 6636: 0.0074701697929313
Position 4644: 0.007244510355067984
Position 468: 0.006610705755277553
