Gene = Tex50
index = 1074
Annotated 5SS: [ 452 2492]
Annotated 3SS: [1969 4538]
SMsplice 5SS: [224]
SMsplice 3SS: [4538]
top_k =  100
Partition function (log Z): -10.083235853402606

Sorted 5' Splice Sites (High to Low Probability):
Position 224: 0.5881540377733956
Position 2139: 0.3540794224630825
Position 2160: 0.22931181783347548
Position 452: 0.13808069038047405
Position 811: 0.10787910242239666
Position 4377: 0.10251020741582709
Position 3087: 0.07732985522770822
Position 266: 0.0714774266419325
Position 712: 0.061869716255674216
Position 4653: 0.04962786846905701
Position 4054: 0.04731204135456192
Position 2492: 0.012908944368703764
Position 1134: 0.008433940090551439
Position 816: 0.007417045391049705
Position 3651: 0.00629190480186261
Position 4093: 0.005362594195504054
Position 779: 0.005134006697144389
Position 507: 0.004089790741826649
Position 97: 0.003441612389673909
Position 1395: 0.0032930303258217695
Position 251: 0.0021463494022120285
Position 1029: 0.00166860299148706
Position 1660: 0.001217516554973019
Position 1506: 0.0010343231033851437
Position 214: 0.0009719785505628965
Position 2225: 0.0004137076735637723
Position 2867: 0.00038945101375690845
Position 2099: 9.651690356249639e-05
Position 38: 5.599003118499603e-05
Position 27: 9.449201071671041e-06
Position 61: 2.125896431506069e-06
Position 201: 2.6757924189620413e-07
Position 145: 1.9535548078871437e-07
Position 130: 9.363726859866186e-08
Position 149: 6.401034962610077e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1969: 0.6372217056365796
Position 4538: 0.528553369031417
Position 3581: 0.251093030669768
Position 4273: 0.1383458207780223
Position 2055: 0.0629093387607689
Position 4745: 0.052313946116327385
Position 2959: 0.051911414223151306
Position 3977: 0.03909537575021954
Position 2372: 0.025585992993944595
Position 2908: 0.025485822456864447
Position 3004: 0.019889978322348977
Position 4398: 0.01940907539897599
Position 3908: 0.013579259799846394
Position 2795: 0.011272810517744095
Position 1503: 0.0040961363630354795
Position 1544: 0.0035761182567609034
Position 346: 0.0021350564942322382
Position 2571: 0.0018685567318538995
Position 183: 0.0015882974661116862
Position 574: 0.0006815809975608874
Position 374: 0.000425147402763803
Position 902: 0.0002667479021322701
Position 571: 0.00022887038422968593
Position 733: 0.00020810473933766392
Position 1302: 0.00020021192364184915
Position 971: 6.991802661801417e-05
