Gene = Rps15a
index = 929
Annotated 5SS: [  53 1080 1404 6256]
Annotated 3SS: [ 941 1323 6169 6994]
SMsplice 5SS: [  53 1080 1404 6256]
SMsplice 3SS: [ 941 1323 6169 6994]
top_k =  100
Partition function (log Z): -0.6971128354613321

Sorted 5' Splice Sites (High to Low Probability):
Position 1080: 0.9945307183086718
Position 1404: 0.9927512140676031
Position 53: 0.9072251193199844
Position 6256: 0.6287538576933521
Position 4864: 0.18047538437295546
Position 2404: 0.14684020835618997
Position 7091: 0.12392706812576762
Position 717: 0.1194172671506706
Position 6494: 0.06377130028376025
Position 761: 0.059075168282821576
Position 768: 0.04429316172473496
Position 449: 0.041945222973955976
Position 57: 0.03552880952877692
Position 681: 0.019102959567573154
Position 4954: 0.016626188527253755
Position 6246: 0.013200907740428014
Position 3866: 0.011380725499465179
Position 2212: 0.011300501209680323
Position 7131: 0.008688819197731292
Position 1815: 0.00749964463485431
Position 92: 0.0041497163566478895
Position 1019: 0.004060133786634283
Position 338: 0.0031951355737332133
Position 8: 0.0021815850187812506
Position 6328: 0.002137561192925614
Position 6284: 0.0017419808708761537
Position 524: 0.0014394693015674681
Position 136: 0.0004562001607026099
Position 1064: 0.00043166354183028636
Position 474: 0.00042258613284347924
Position 196: 0.0003838341737963335
Position 499: 0.00037523119960359414
Position 1255: 0.00034338857595159536
Position 1084: 0.00027037187865146684
Position 182: 0.0002628750085341229
Position 1134: 0.00025828804317035734
Position 287: 0.00023350187935436116
Position 118: 0.00021090589992193702
Position 1157: 0.00016562610646564372
Position 1054: 0.0001622385720023558
Position 131: 2.9176862705994545e-06
Position 166: 2.1678216759589997e-07
Position 163: 1.7943904445740814e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 941: 0.9992317435356071
Position 1323: 0.9841687959259915
Position 6994: 0.8915738117378377
Position 6169: 0.652636368117547
Position 618: 0.1354031788116285
Position 4706: 0.09671339639823967
Position 4815: 0.07539597732423113
Position 668: 0.055721162769927966
Position 7874: 0.05357325027139693
Position 8258: 0.05309812104832815
Position 6342: 0.051075827005274174
Position 2301: 0.04975595286581517
Position 7154: 0.04297775025576865
Position 6493: 0.026763680618062783
Position 2037: 0.025559542179240127
Position 647: 0.02541468592412125
Position 2153: 0.023688257521934573
Position 6403: 0.021594438627033967
Position 7599: 0.020849458439783995
Position 9287: 0.018491658143831698
Position 4794: 0.01728016533935855
Position 2265: 0.012141943484484267
Position 4636: 0.011379982232559104
Position 2304: 0.010719900324942865
Position 2365: 0.009885749026590972
Position 2161: 0.00974032102699038
Position 229: 0.009550650748095134
Position 3708: 0.008920486455094393
Position 1698: 0.008783498496698402
Position 2248: 0.008528566932071609
Position 2085: 0.008092388949836103
Position 748: 0.007451669867539897
Position 1389: 0.006898678905147938
Position 2188: 0.0033915298374385928
Position 3547: 0.0024602390443707925
Position 280: 0.0023076035074821068
Position 147: 0.0018091448288095153
Position 1278: 0.0015250883868216994
Position 572: 0.0008556224433026439
Position 520: 0.0007871287713351703
Position 1206: 0.0006376906604490328
Position 166: 0.0004646286041374818
Position 628: 0.00035330467997911303
Position 1483: 0.00031690744408296464
Position 380: 0.00024277008465084797
Position 1360: 0.00019671596690729262
Position 336: 0.0001820372932519128
Position 1343: 0.00013594840850281967
Position 868: 0.0001264423168672495
Position 1219: 0.00011424163730983902
Position 1272: 8.743848745596096e-05
Position 1151: 8.51324957328649e-05
Position 1109: 3.7669553507313695e-05
Position 1564: 1.2567555976061476e-05
Position 1247: 8.901328994612367e-06
Position 1623: 7.351928607158046e-06
Position 1513: 6.529751451499505e-06
Position 1626: 3.924735105651811e-06
Position 1199: 1.3523724274263612e-06
Position 1393: 5.855592914942003e-07
Position 157: 1.1170170588879603e-07
Position 212: 1.1123815553616229e-07
Position 428: 6.568431237026036e-08
Position 1146: 7.777695908272962e-09
Position 701: 3.505760687872141e-10
