Gene = Nckipsd
index = 733
Annotated 5SS: [ 287 2788 3386 3602 4342 5752 5984 6201 6380 6689 6885 7152]
Annotated 3SS: [2677 3180 3510 3850 5580 5896 6061 6298 6559 6791 6978 9173]
SMsplice 5SS: [ 253 2788 3386 3602 5752 5984 6201 6421 6689 6885 7152]
SMsplice 3SS: [2677 3180 3510 5580 5896 6061 6298 6559 6791 6978 9173]
top_k =  100
Partition function (log Z): 21.585069114772573

Sorted 5' Splice Sites (High to Low Probability):
Position 6885: 0.9735084645168811
Position 6689: 0.9698452792466796
Position 5752: 0.964492153865142
Position 5984: 0.9415218115734656
Position 3602: 0.9377220808950768
Position 7152: 0.9226517445876783
Position 3386: 0.8439711747878157
Position 6201: 0.7039178547569741
Position 6421: 0.6142893659372198
Position 9525: 0.5583328018542706
Position 253: 0.5118786796273272
Position 2788: 0.5064589615078924
Position 287: 0.4710528379454542
Position 2809: 0.4653066098232534
Position 6380: 0.370117137986734
Position 9319: 0.29278567280665335
Position 4641: 0.2779546195199853
Position 2535: 0.27688360986651517
Position 6206: 0.26649514894794657
Position 3988: 0.1361363167487874
Position 9760: 0.11626982301590237
Position 4342: 0.11168918297066638
Position 3308: 0.07676357214088934
Position 1073: 0.027592175324203737
Position 3393: 0.025952941980106448
Position 3575: 0.025319840617851044
Position 5796: 0.023631584593612247
Position 2150: 0.021664694679471623
Position 3287: 0.020435152105333254
Position 3586: 0.019667884030844483
Position 427: 0.01844124520496836
Position 7243: 0.015697549673577563
Position 1396: 0.015266282720507562
Position 220: 0.01474559593808276
Position 5697: 0.009967693377212384
Position 6694: 0.008802872887410133
Position 3399: 0.00820311818182811
Position 8426: 0.007787931959119584
Position 3696: 0.0077340097252486225
Position 3878: 0.0061464885846995235
Position 4656: 0.0050612182272823
Position 4443: 0.003881438919604056
Position 2758: 0.003847924454078982
Position 3731: 0.0029463823260804543
Position 3621: 0.0028225827915132587
Position 3322: 0.0027828092644685467
Position 6028: 0.0026788931951678575
Position 7484: 0.002594746138715873
Position 3245: 0.00235372952337388
Position 3264: 0.0022837982532722253
Position 4775: 0.0021526757842151322
Position 3559: 0.002128894813236133
Position 2866: 0.0018010719298829324
Position 4264: 0.0014467006435868806
Position 4930: 0.0014226216165030567
Position 6361: 0.001357390937627169
Position 2792: 0.0011925040173124655
Position 6909: 0.0009272943623781808
Position 217: 0.0008703049165092724
Position 5950: 0.0006449286042584498
Position 3416: 0.0006153843115841042
Position 3312: 0.0005741611311644648
Position 130: 0.0005722261348953788
Position 191: 0.0004698398522736765
Position 5713: 0.0004598049523376949
Position 2931: 0.0004354320502725592
Position 1065: 0.0003821853086714071
Position 2834: 0.00032327232425981414
Position 3636: 0.0002488851844430966
Position 118: 0.00014549365790548902
Position 166: 2.011115186123232e-05
Position 4075: 1.2552814991028843e-05
Position 73: 4.5148616547293434e-06
Position 774: 4.476394493202105e-06
Position 240: 2.543751683421416e-06
Position 136: 1.726951164396813e-06
Position 396: 1.1533002551993396e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 6298: 0.9822931181264858
Position 3180: 0.9777534514259967
Position 6791: 0.9743683597727468
Position 3510: 0.9541076041254154
Position 5896: 0.9513916573521183
Position 6559: 0.9199987073654892
Position 2677: 0.8758379602755084
Position 5580: 0.8404924127148989
Position 6978: 0.8320057012016051
Position 6061: 0.8278408984722418
Position 9404: 0.5787514540165991
Position 9873: 0.5246197600991939
Position 9173: 0.4269126134623062
Position 2453: 0.2738630781756551
Position 4489: 0.21289852116185454
Position 3850: 0.20350773771645642
Position 9619: 0.20302785218757086
Position 5650: 0.1562440095986505
Position 6117: 0.0920478424426635
Position 2653: 0.08536383906365472
Position 9233: 0.08463037590358531
Position 7000: 0.08382690340546396
Position 6585: 0.051593913397114895
Position 3489: 0.04418749988552413
Position 4430: 0.04141524516104209
Position 6097: 0.04063075087033863
Position 7034: 0.032659315573687585
Position 9842: 0.030343694927161706
Position 923: 0.027613458061269185
Position 7043: 0.023656536089473167
Position 4044: 0.022672308316900213
Position 9800: 0.021279576029358486
Position 4383: 0.019776573010363698
Position 1997: 0.01878616220673061
Position 9086: 0.018534329778224
Position 7089: 0.014584388809001798
Position 4442: 0.012806937333611084
Position 2226: 0.011618660934293106
Position 4278: 0.01110820915711668
Position 2585: 0.009565847524357069
Position 10052: 0.009117331159886437
Position 4114: 0.008910634134295924
Position 10233: 0.00838716033627269
Position 309: 0.0078054835670249316
Position 8299: 0.007787931959119584
Position 335: 0.005726728444640604
Position 3184: 0.005669191092190707
Position 1200: 0.0055897174152254765
Position 6596: 0.005439836415652955
Position 6802: 0.0051567060663047105
Position 4119: 0.004765094940003702
Position 9024: 0.004463297449381349
Position 7271: 0.004463277845177492
Position 4081: 0.0036970982683800007
Position 4751: 0.00357529740071819
Position 1124: 0.003467921001693345
Position 1353: 0.0031756885587798014
Position 2041: 0.0028785324727410144
Position 342: 0.002525692453843267
Position 6306: 0.002057457126312719
Position 286: 0.0020103780430541225
Position 5605: 0.0020036881480286323
Position 5825: 0.001697738556935838
Position 6122: 0.001465435172664365
Position 1273: 0.0014376815586968409
Position 1332: 0.0013863204574256125
Position 5832: 0.0013838672883164625
Position 7342: 0.0009069228972885002
Position 6536: 0.0008630420561671582
Position 4023: 0.0007701592295778723
Position 6443: 0.0006692811289476142
Position 5906: 0.0005416903476950357
Position 3139: 0.0005352337806366018
Position 7300: 0.0003618137945778951
Position 3522: 0.0002734217543719469
Position 1104: 0.00020895372868650093
Position 773: 0.00018457643807280578
Position 6688: 0.00017815530893574514
Position 988: 0.0001763261335332651
Position 387: 0.0001368490182172976
Position 6828: 6.692707144287473e-05
Position 7057: 1.673746281462332e-05
Position 7068: 1.548058906496111e-05
Position 662: 4.47639449320211e-06
