Gene = Pomp
index = 836
Annotated 5SS: [  231  2190  8323  9053 12199]
Annotated 3SS: [ 2091  8261  8950 12104 15002]
SMsplice 5SS: [  231  2190  9053 12199]
SMsplice 3SS: [ 2091  8950 12104 15002]
top_k =  100
Partition function (log Z): -1.807333249798729

Sorted 5' Splice Sites (High to Low Probability):
Position 2190: 0.9938016741942719
Position 9053: 0.9817340988825659
Position 12199: 0.9546874870414751
Position 231: 0.7546866827762779
Position 8323: 0.4109006542941163
Position 3448: 0.2380763098423238
Position 11455: 0.21615180917807614
Position 1407: 0.19387030391037202
Position 14038: 0.18819510793305771
Position 376: 0.14416904694758312
Position 14046: 0.11267557780427323
Position 11979: 0.08788824600093477
Position 11862: 0.08437579939848537
Position 14105: 0.06942287157112594
Position 168: 0.0595577123316278
Position 1785: 0.046487767685352205
Position 810: 0.045816424341807015
Position 1402: 0.028966922114134708
Position 14523: 0.02844214735721092
Position 12244: 0.020087629888501213
Position 14906: 0.01680464987268751
Position 10007: 0.01599067952131017
Position 12335: 0.014507079652548164
Position 11459: 0.011568572738629388
Position 198: 0.008879014461405205
Position 627: 0.008596137040847232
Position 264: 0.007923636407288307
Position 12326: 0.007523339898594555
Position 1329: 0.006511762863494768
Position 10342: 0.006508802644350881
Position 14859: 0.006496507575787878
Position 2258: 0.0061983258057283245
Position 1804: 0.004512747491979113
Position 9495: 0.003936149924243707
Position 1113: 0.003663946039759577
Position 14411: 0.002431773797205266
Position 141: 0.00030686566092674337
Position 235: 0.00018976387082832296
Position 298: 0.00015320097828968256
Position 175: 8.998686353966454e-05
Position 273: 8.348424328996962e-05
Position 317: 4.824346047038237e-05
Position 308: 1.6697690310673874e-05
Position 347: 1.4198979154943502e-05
Position 147: 1.3633734745757432e-06
Position 350: 1.1630185057306225e-06
Position 254: 9.109612758415794e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 12104: 1.0000000000000004
Position 8950: 0.9817340988825658
Position 2091: 0.9381423476615446
Position 15002: 0.6603322509675315
Position 8261: 0.4109006542941164
Position 13932: 0.37335357735360797
Position 14722: 0.32630921153864534
Position 11328: 0.22772038191670552
Position 1238: 0.18258312562913864
Position 11758: 0.17226404539942008
Position 3314: 0.16625954545240426
Position 3317: 0.07181676438991957
Position 2070: 0.05281217461392478
Position 508: 0.03121931764126124
Position 1701: 0.02925206456774304
Position 14382: 0.02517788626979825
Position 1314: 0.019908613542883664
Position 9798: 0.01599067952131017
Position 1612: 0.012657094600203742
Position 12471: 0.012550314580898335
Position 14859: 0.0119203649267051
Position 714: 0.009985081799334255
Position 1633: 0.009091356009384547
Position 1929: 0.009045477724531539
Position 1210: 0.007180791147145951
Position 995: 0.007048848675227117
Position 10196: 0.006508802644350883
Position 12272: 0.004437852615804173
Position 719: 0.004043671058979752
Position 9264: 0.003936149924243707
Position 14461: 0.0032642610874126553
Position 627: 0.0015780188406924471
Position 12376: 0.0014966792548583912
Position 14218: 0.0012350868378041596
Position 14340: 0.001196686959401102
