Gene = 1110032A03Rik
index = 3
Annotated 5SS: [ 595 3757 4229]
Annotated 3SS: [3525 4161 4435]
SMsplice 5SS: [ 493  764 3688 4229]
SMsplice 3SS: [ 650 3525 4161 4435]
top_k =  100
Partition function (log Z): -5.008697124322167

Sorted 5' Splice Sites (High to Low Probability):
Position 764: 0.9391146306667165
Position 493: 0.662715902514221
Position 4229: 0.5702833803005395
Position 3688: 0.5118963421237311
Position 3757: 0.2207028050447959
Position 77: 0.19605910080481892
Position 3422: 0.16957098293124537
Position 71: 0.04736989708531853
Position 4365: 0.04123890950706002
Position 4233: 0.03259058680626724
Position 348: 0.0265915580549674
Position 170: 0.02585346958503329
Position 242: 0.01817120426612891
Position 3636: 0.017162472293625986
Position 4329: 0.01698905379019252
Position 233: 0.014573365566088013
Position 4763: 0.011529273659374586
Position 2753: 0.011048850564433691
Position 4363: 0.006872859070912583
Position 4582: 0.005515947953097695
Position 559: 0.004573971978457911
Position 276: 0.004489905254383919
Position 4247: 0.004129152928772766
Position 532: 0.003859137428661709
Position 58: 0.0029829115579448487
Position 1444: 0.002919182738674726
Position 751: 0.0028781085910833896
Position 509: 0.0017221018910538886
Position 3680: 0.0016714655420883569
Position 502: 0.001417255142879352
Position 1215: 0.0013142057706588897
Position 414: 0.0010226326041685582
Position 595: 0.00021874944157082644
Position 19: 0.00013548632628238366
Position 219: 9.527665595630597e-05
Position 297: 9.279629500465995e-05
Position 103: 8.891244719105246e-05
Position 384: 2.861120243018296e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 4435: 0.9794699197802411
Position 650: 0.8090838110091075
Position 4161: 0.6893877633480039
Position 3525: 0.45312269864164095
Position 3551: 0.28484342513170846
Position 3340: 0.10371676548692307
Position 414: 0.07920640383140866
Position 3285: 0.06585421744432228
Position 397: 0.030152784940646632
Position 594: 0.019033483286049768
Position 3636: 0.013741888605559983
Position 618: 0.007049121496421116
Position 5366: 0.006608431063488901
Position 2543: 0.005883161937576052
Position 4956: 0.004144022988420634
Position 5438: 0.0034239695773772383
Position 2709: 0.00325999689248196
Position 304: 0.0032521727346277707
Position 1248: 0.003009700375914265
Position 4126: 0.002880814263591407
Position 4897: 0.002298901007562317
Position 150: 0.0019649266125295714
Position 2700: 0.0019056917343756787
Position 706: 0.0018044867651745536
Position 293: 0.0009021611523144899
Position 1112: 0.000813799840040854
Position 517: 0.0005773775792845212
Position 5472: 0.0005698969756231975
Position 1074: 0.0005004059306180359
Position 470: 0.0004604956819587648
Position 276: 0.00034388184557882775
Position 340: 0.0001981283430728473
