Gene = Eif3b
index = 367
Annotated 5SS: [  499  6127  7229  7513  7818  8240 10856 11001 11690 13807 16993 18080
 19067 20724 21784 22487 22905 23109]
Annotated 3SS: [ 5933  7108  7454  7688  8081 10723 10933 11642 13595 16919 17956 18987
 20584 21657 22408 22795 22991 23545]
SMsplice 5SS: [  499  1388  6017  7229  7566  7818  8240 10856 11001 13807 16993 18080
 19067 20724 21784 22487 22905]
SMsplice 3SS: [ 1288  5933  7108  7454  7688  8081 10723 10933 13595 16919 17956 18987
 20584 21657 22408 22795 22991]
top_k =  100
Partition function (log Z): 34.372267411881346

Sorted 5' Splice Sites (High to Low Probability):
Position 16993: 0.999999999999997
Position 22905: 0.9996356263810978
Position 7229: 0.9991127882988035
Position 499: 0.9789389334322925
Position 7818: 0.9758801844718804
Position 10856: 0.9744305378426233
Position 8240: 0.9653548641484769
Position 22487: 0.9324149162456606
Position 19067: 0.9241168439770746
Position 1388: 0.9194060529691089
Position 18080: 0.8604141795937985
Position 13807: 0.8512410867543354
Position 21784: 0.8355557817014324
Position 11001: 0.825208222630947
Position 20724: 0.6903009777712591
Position 6017: 0.6064995324871025
Position 23109: 0.5730856421046079
Position 7566: 0.449108539878859
Position 3453: 0.3883081491766531
Position 7513: 0.33845924294520013
Position 6127: 0.29624378632444337
Position 20738: 0.2763363513212017
Position 11690: 0.20810313073301315
Position 7575: 0.1966513055559431
Position 21808: 0.15620763056730805
Position 19488: 0.1197009024106081
Position 2002: 0.09825320683232629
Position 21996: 0.0886004603309591
Position 13064: 0.05947636438605496
Position 11405: 0.05695873887773534
Position 1875: 0.05027322884475249
Position 19422: 0.048656310540504205
Position 19554: 0.041929152226568504
Position 1695: 0.03259528244850814
Position 3301: 0.028626569858859204
Position 776: 0.022910019212590192
Position 2024: 0.021695982022338727
Position 21887: 0.017916901149631043
Position 22543: 0.017432807771178976
Position 9828: 0.01595014848736471
Position 21952: 0.015619076733567466
Position 3653: 0.012235274856089377
Position 486: 0.01090535979313037
Position 19356: 0.009937006124989102
Position 780: 0.008256481915051505
Position 7455: 0.007125557168097928
Position 619: 0.006584528733758586
Position 844: 0.006138331237893663
Position 5990: 0.005805917893348951
Position 19620: 0.005592398965415196
Position 8096: 0.005026214282178451
Position 1210: 0.004880210478556882
Position 11547: 0.004821300865902099
Position 210: 0.003082133926265914
Position 13: 0.0030444756586045425
Position 10816: 0.0026350649276683565
Position 722: 0.002551187770016901
Position 256: 0.0024771120050465895
Position 11173: 0.0022992638107555605
Position 1452: 0.0016142418114154086
Position 1431: 0.0011559306499435988
Position 140: 0.0010581854829248842
Position 533: 0.0009422341678969914
Position 7557: 0.0006805251854095093
Position 7307: 0.0006741560738996625
Position 808: 0.0006309354659466768
Position 7368: 0.00042952614896953886
Position 1494: 0.00034508363624081897
Position 7263: 0.0001956677259159136
Position 293: 0.00017419730547044707
Position 149: 0.0001565277394936147
Position 1503: 5.080095421973872e-05
Position 113: 2.576682671252559e-05
Position 389: 2.2514751184922484e-05
Position 7822: 6.137551153700605e-06
Position 299: 5.7073027934401715e-06
Position 7925: 5.345248164939011e-06
Position 1250: 2.547062095117022e-06
Position 7285: 4.491584760166811e-07
Position 7203: 4.225560226835494e-07
Position 586: 2.1488114698592497e-07
Position 511: 2.1165801204651666e-07
Position 477: 1.5587019327902853e-07
Position 156: 1.237599439086487e-07
Position 57: 9.803004575583171e-08
Position 281: 8.500371982943639e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 16919: 0.9999999999999963
Position 7108: 0.9996977084004411
Position 22795: 0.9938596636829148
Position 22991: 0.9798172845880875
Position 7688: 0.9745853202691269
Position 21657: 0.9618112210213688
Position 10723: 0.9524763507634637
Position 20584: 0.9292780540952048
Position 5933: 0.908549236704893
Position 1288: 0.9005583273005748
Position 18987: 0.8812302261446717
Position 22408: 0.8689531716280033
Position 13595: 0.8512410867543352
Position 17956: 0.8422634801822271
Position 10933: 0.8250197372503555
Position 8081: 0.7517560151588729
Position 7454: 0.5654403408903834
Position 7421: 0.4066233881874434
Position 3300: 0.35756631254816856
Position 23545: 0.2885642758289987
Position 19338: 0.16892717968147367
Position 11529: 0.15342303206570712
Position 8144: 0.1443154154187952
Position 23565: 0.11722458315448918
Position 21864: 0.11392745406770036
Position 22376: 0.07948446947534935
Position 8117: 0.06978714723164246
Position 12835: 0.05947636438605496
Position 3222: 0.05936840648734388
Position 11299: 0.05787948274661497
Position 11642: 0.05602497508995485
Position 1920: 0.048622127304308864
Position 23825: 0.045211505106878346
Position 18933: 0.04288661783240358
Position 1658: 0.03968852329260319
Position 1874: 0.03672906823742401
Position 21691: 0.035866586615407314
Position 1943: 0.033740277084763085
Position 567: 0.030874106294544235
Position 23667: 0.028591981174853787
Position 23747: 0.027941329962525817
Position 19146: 0.024062474554322415
Position 23313: 0.022200967743744235
Position 20643: 0.020653228565704517
Position 1369: 0.020119748545514075
Position 10760: 0.019774481553841157
Position 17855: 0.018150699411571443
Position 19389: 0.017040958272896426
Position 20619: 0.016706046431553455
Position 23681: 0.016310661224316396
Position 19263: 0.015785157759392845
Position 1567: 0.015132863513891901
Position 3529: 0.012235274856089344
Position 23840: 0.011553781037379078
Position 1716: 0.010933395539362371
Position 23687: 0.010141110074042862
Position 1746: 0.009494318731446074
Position 23885: 0.009010662671124063
Position 23407: 0.008677911686516597
Position 9701: 0.007878482317171125
Position 7328: 0.007875286153649783
Position 7306: 0.007813586320040755
Position 9753: 0.007120964272044233
Position 23978: 0.006747995639467649
Position 775: 0.006235504635401837
Position 10657: 0.005549073531576479
Position 1534: 0.0048066217577813364
Position 7897: 0.004522500621347205
Position 663: 0.004384474616383478
Position 1589: 0.003651024907897404
Position 1095: 0.0035699519281218468
Position 7437: 0.002642382795815901
Position 1118: 0.0022970439711975502
Position 21705: 0.0022924348923079522
Position 7361: 0.0018073674361706264
Position 22766: 0.0017531546459432078
Position 11354: 0.0017347394029701068
Position 722: 0.0014956788750631442
Position 22113: 0.0014100829134861936
Position 10595: 0.0013546788228926171
Position 22714: 0.001333770318552022
Position 22812: 0.0013206775093809657
Position 685: 0.0011754132114636454
Position 23999: 0.0010915922121823164
Position 9570: 0.0009507018981493528
Position 7713: 0.000835151563675473
Position 22727: 0.0007518304584894635
Position 1305: 0.0007484577682206696
Position 305: 0.0007244192294270474
Position 22737: 0.0006165297658182054
Position 11276: 0.0005340212697890937
Position 7719: 0.00047119543839738533
Position 416: 0.0004403227360704354
Position 383: 0.00042029201707476186
Position 480: 0.0004108895180179757
Position 10910: 0.00039876728986310136
Position 377: 0.00036756992743990015
