Gene = Haus3
index = 532
Annotated 5SS: [ 138 2123 3612 6005]
Annotated 3SS: [ 1083  3171  5775 15420]
SMsplice 5SS: [ 138 2123 6005]
SMsplice 3SS: [ 1937  5775 15420]
top_k =  100
Partition function (log Z): -5.995767975008028

Sorted 5' Splice Sites (High to Low Probability):
Position 6005: 0.9969832260242014
Position 138: 0.6902655228047323
Position 2123: 0.6632621315414863
Position 277: 0.19314207237771902
Position 757: 0.16094136891722907
Position 3612: 0.11031728967727322
Position 149: 0.04792590740457913
Position 3280: 0.03870406045051587
Position 3375: 0.025205486094822795
Position 2058: 0.007161212333794298
Position 4567: 0.006495696985394397
Position 265: 0.004704836347192808
Position 75: 0.0031552097149412407
Position 233: 0.0002786990998351216
Position 302: 0.00025301268659888267
Position 212: 0.00023178177767945585

Sorted 3' Splice Sites (High to Low Probability):
Position 5775: 0.9998464904391653
Position 15420: 0.8842351951032337
Position 1937: 0.6008205647405216
Position 3171: 0.1513230968047052
Position 672: 0.09052914021087159
Position 1804: 0.03284382933580796
Position 15368: 0.026206420412905676
Position 3339: 0.02293555207399265
Position 2032: 0.021135884745494504
Position 10861: 0.013039399114079928
Position 1885: 0.011830987415325506
Position 8241: 0.011601294325789279
Position 10360: 0.00763879669576153
Position 4455: 0.006495696985394397
Position 9795: 0.004947015430439197
Position 689: 0.004185647272562355
Position 11777: 0.0039073382067162585
Position 6139: 0.003880951265375918
Position 11858: 0.00383247392739849
Position 1755: 0.00359163342437519
Position 9341: 0.0029523661543006535
Position 6528: 0.0028966906810967974
Position 9569: 0.0023977595339483805
Position 11362: 0.0020761010595440393
Position 10322: 0.002017721747471161
Position 8425: 0.0018061263964999838
Position 10792: 0.0017063316523489346
Position 10497: 0.0016523577624248404
Position 10686: 0.0016457135932036026
Position 8166: 0.0016390255878769213
Position 8060: 0.0016343193659112088
Position 10988: 0.0016171564288762282
Position 7590: 0.0013517947632169455
Position 498: 0.0013266994032348541
Position 7725: 0.001291492634771597
Position 446: 0.0012620859722477335
Position 7658: 0.0012314746689799053
Position 6998: 0.0012207694694661032
Position 7370: 0.0011731896278313692
Position 7480: 0.0011681657460117809
Position 539: 0.001093896096778358
Position 476: 0.0008626236882156033
Position 563: 0.0008461962476411215
Position 9380: 0.0008072375962007533
Position 7389: 0.0007026841984737747
Position 9554: 0.000635682876400008
Position 7012: 0.0005646547062540357
Position 7145: 0.0005357176664360439
Position 8468: 0.0005214504603295009
Position 8299: 0.0004785821721865075
Position 574: 0.00045164525506359294
Position 6414: 0.0004220793261237939
Position 8795: 0.00041653495241089275
Position 6627: 0.0004120921216283457
Position 513: 0.0003404769838886196
Position 7437: 0.00024438520367858107
Position 1770: 0.00020044421375551723
Position 6567: 0.00016452296763316308
Position 7168: 0.0001608273810903888
Position 6446: 0.000149333039871584
Position 5057: 0.00012169690475308442
