Gene = Traip
index = 1138
Annotated 5SS: [  217  4967  5474  7900  8611 10117 10700 11386 11965 12462 17794 19097
 19663 19803]
Annotated 3SS: [ 4908  5389  7859  8482 10021 10585 11297 11874 12372 17637 19047 19512
 19751 20017]
SMsplice 5SS: [  217  4967  5474  7900  8611 10117 11965 12462 17794 19097 19663]
SMsplice 3SS: [ 4908  5389  7859  8482 10021 11874 12372 17637 19047 19512 19751]
top_k =  100
Partition function (log Z): 13.405965094036466

Sorted 5' Splice Sites (High to Low Probability):
Position 12462: 1.0000000000000013
Position 10117: 0.9986788180126053
Position 217: 0.9985862781563498
Position 17794: 0.9832151816026735
Position 11965: 0.951695502058459
Position 8611: 0.9378870581635564
Position 7900: 0.9160623635505699
Position 19663: 0.8144205075230182
Position 19097: 0.80146778387088
Position 4967: 0.797034940129937
Position 5474: 0.771114357965406
Position 10704: 0.3995667215115147
Position 11386: 0.39134584831931
Position 20508: 0.37156675963044666
Position 20093: 0.3676561364796207
Position 11419: 0.24379477227008575
Position 14928: 0.19535935057607476
Position 19865: 0.12587802580660487
Position 3976: 0.08183573401683393
Position 9890: 0.078343073603727
Position 10700: 0.06979948649382625
Position 5112: 0.06274334539484017
Position 8635: 0.05668382482553058
Position 936: 0.056488982758505016
Position 2215: 0.05013766435992168
Position 12280: 0.04812090565962045
Position 20727: 0.045924036328573975
Position 2347: 0.02639503311864327
Position 9603: 0.025098959550657756
Position 11181: 0.02379670943714393
Position 20513: 0.02085114461822751
Position 402: 0.01962209748149356
Position 5302: 0.01804361292257387
Position 19803: 0.01729589047403051
Position 20078: 0.016939190617576844
Position 20529: 0.0167804545193308
Position 11989: 0.014861653102517115
Position 12023: 0.009791770695847085
Position 19954: 0.00925573045158846
Position 9835: 0.009119413125042553
Position 12105: 0.00855756698053881
Position 20740: 0.006546928202715477
Position 9912: 0.004801677029870645
Position 20731: 0.004506415206864006
Position 19931: 0.003477278513960876
Position 10284: 0.0014669964440656522
Position 6102: 0.0012586051901821162
Position 8624: 0.0011937301068416896
Position 9629: 0.0009896453974660622
Position 10230: 0.000972392354271076
Position 9181: 0.0009574995462765187
Position 11488: 0.0008967586322347768
Position 54: 0.00040270891502603145
Position 242: 0.0003716494427148007
Position 19688: 0.0003590329669349063
Position 392: 0.0002397562164767149
Position 377: 0.0001088147879570701
Position 232: 2.9274970381357747e-06
Position 221: 2.575011065653349e-06
Position 230: 1.9825847560851726e-06
Position 76: 1.229393444772933e-06
Position 108: 9.853000828641974e-07
Position 192: 7.088894935483625e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 10021: 0.9945501477819341
Position 17637: 0.9832151816026738
Position 8482: 0.9153904697178686
Position 11874: 0.9105299499774241
Position 12372: 0.8081955764826139
Position 7859: 0.8028930337572949
Position 19751: 0.7956465508448141
Position 19047: 0.7766701193902116
Position 4908: 0.7628870522473502
Position 5389: 0.7628707111531445
Position 19512: 0.7483374912007467
Position 11297: 0.6360373792216305
Position 20394: 0.5108242550250592
Position 21147: 0.3921698561969417
Position 10585: 0.23025784493086687
Position 14816: 0.19535935057607476
Position 10353: 0.19112243079513125
Position 12350: 0.1584131925443035
Position 7789: 0.11316932979327594
Position 9721: 0.08899515480254407
Position 19981: 0.0851945194310172
Position 3897: 0.08183573401683407
Position 8486: 0.08037414337806044
Position 20669: 0.0619040564688178
Position 19436: 0.06133133422202042
Position 4866: 0.0580665859765074
Position 765: 0.055081705614787216
Position 12199: 0.050324611679113854
Position 20575: 0.04610904003206764
Position 20017: 0.0385492999606644
Position 19952: 0.03520834708820058
Position 11581: 0.034093949657454235
Position 20880: 0.03243186443833011
Position 11799: 0.031753729970309424
Position 10604: 0.03172376323645466
Position 12316: 0.031187524953591193
Position 2214: 0.02639503311864332
Position 2000: 0.025352426749638893
Position 19060: 0.024797664480668315
Position 9516: 0.024622427303228916
Position 11069: 0.023796709437143942
Position 2043: 0.022751266429305805
Position 5212: 0.01804361292257387
Position 5020: 0.014778638330721898
Position 312: 0.014447888076002722
Position 4696: 0.01406068363229915
Position 4931: 0.009835423575938402
Position 10414: 0.008964471525500893
Position 20399: 0.008640201363627238
Position 5437: 0.008243646812261533
Position 12062: 0.008213850704998648
Position 19380: 0.005110715067186227
Position 10027: 0.004776711561492135
Position 10449: 0.004092548416197016
Position 288: 0.0036562645149690745
Position 9814: 0.0032692964777998814
Position 2136: 0.002033971180976989
Position 10551: 0.0019183374592760302
Position 10221: 0.001750662441695706
Position 9354: 0.0014661776448949046
Position 783: 0.0014072771437178382
Position 10417: 0.0012868116419140977
Position 5930: 0.0012586051901821162
Position 332: 0.001237561084925921
Position 9022: 0.000957499546276519
Position 11694: 0.0003150125271763532
Position 4954: 0.00014990176195867863
Position 10229: 1.4499877200395665e-05
Position 10245: 1.3360744527136888e-05
Position 10181: 1.2536882388323757e-05
