Gene = Izumo2
index = 599
Annotated 5SS: [ 233  389 1600 1790 6710]
Annotated 3SS: [  313  1512  1768  6585 11000]
SMsplice 5SS: [389]
SMsplice 3SS: [7802]
top_k =  100
Partition function (log Z): -9.794464685280225

Sorted 5' Splice Sites (High to Low Probability):
Position 389: 0.9297344432449407
Position 824: 0.46571332966363754
Position 1536: 0.4429601175344177
Position 229: 0.4310398839000527
Position 245: 0.22812048214894196
Position 1790: 0.220840583719223
Position 6710: 0.15495556607813832
Position 1920: 0.08699654439405802
Position 1600: 0.08066053195804306
Position 233: 0.06316399798907642
Position 6645: 0.044902528184584005
Position 1455: 0.042936015868490905
Position 799: 0.0373924939913199
Position 1913: 0.018563200558722286
Position 171: 0.018457447636610603
Position 607: 0.01780786866540431
Position 909: 0.014978039864965997
Position 534: 0.0112543473223283
Position 78: 0.007758212135329081
Position 567: 0.00298617241743663
Position 249: 0.0018191153337480971
Position 102: 0.0017680433915457632
Position 363: 0.001757101422607918
Position 107: 0.0009059717911352875
Position 22: 0.0008890764197340795
Position 220: 0.000723563693041714
Position 237: 0.0006621908902485048
Position 69: 0.0004389928068325406
Position 118: 0.00021747279943730563
Position 235: 0.00010245112668855377
Position 82: 7.79253802423159e-05
Position 334: 4.295159865610546e-05
Position 32: 2.924297716493372e-05
Position 30: 8.988761238911548e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 7802: 0.9800986442633287
Position 313: 0.5340349345236899
Position 723: 0.5054249564565323
Position 1292: 0.3006931238076967
Position 1512: 0.2812736053029294
Position 6585: 0.19985809426272239
Position 292: 0.16882665706929173
Position 1768: 0.15522889316697622
Position 1642: 0.0913774828491778
Position 1624: 0.060608116077086785
Position 474: 0.020696321305059245
Position 1660: 0.016734345242250766
Position 711: 0.00713896516968725
Position 857: 0.002546370010060473
Position 730: 0.0025207884812003846
Position 2386: 0.0019029299440171058
Position 697: 0.0012561306100640206
Position 478: 0.00018750329110153418
Position 252: 0.00013975210173979664
Position 495: 0.00011676018812960658
Position 351: 1.4985931244734736e-07
Position 334: 1.4857863621833187e-07
Position 259: 6.903215613722727e-08
Position 197: 6.238505003337773e-08
Position 257: 3.4798562015598474e-08
Position 358: 2.6837124274671788e-08
Position 150: 1.5107469334959435e-08
Position 372: 1.4946992662600257e-08
