Gene = Nif3l1
index = 749
Annotated 5SS: [  484  2939  5399  7065 10585 12713]
Annotated 3SS: [ 2482  5235  6937 10445 12628 15989]
SMsplice 5SS: [  484  5399 11695 12713]
SMsplice 3SS: [ 5269 11576 12628 15989]
top_k =  100
Partition function (log Z): -7.466933862355457

Sorted 5' Splice Sites (High to Low Probability):
Position 12713: 0.9942544530786053
Position 5399: 0.9941193951695878
Position 484: 0.9928562173666664
Position 7065: 0.43530028320641845
Position 6101: 0.38402436383321764
Position 10585: 0.3739541872023552
Position 5032: 0.13883242804591556
Position 2939: 0.12853304923082587
Position 5088: 0.1187388498096274
Position 2568: 0.10272608912091735
Position 5729: 0.09744790676250421
Position 4174: 0.08542094208325052
Position 6058: 0.07537717315850335
Position 2396: 0.06972920889096572
Position 134: 0.06795042961733938
Position 5839: 0.05791610593418575
Position 13583: 0.018783762957703426
Position 80: 0.008796134295674485
Position 93: 0.006734706275086721
Position 635: 0.002443274613993391
Position 76: 0.001980339169990989
Position 63: 0.0013225746417607062
Position 138: 0.001083520968930662
Position 1552: 0.0007061919864929453
Position 539: 0.0007054491445872493
Position 1048: 0.000650947688853664
Position 239: 0.0006331048046280053
Position 74: 0.0003638687509523859
Position 1116: 0.00033982181755631597
Position 2389: 0.00026030292814193436
Position 5371: 0.00010484536461504862
Position 270: 4.0589762584464455e-05
Position 986: 1.2721496389993906e-06
Position 2093: 1.2254194488948145e-06
Position 455: 2.62421768106479e-08
Position 560: 7.699268253540031e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 12628: 0.9956281219611249
Position 15989: 0.6328280127261852
Position 5269: 0.5857973468860559
Position 5235: 0.40842689364814744
Position 10445: 0.3739541872023553
Position 5968: 0.3290813829705453
Position 6937: 0.2914524693027474
Position 13364: 0.2723529160419742
Position 4927: 0.2575712778555429
Position 5668: 0.1917388431197791
Position 2482: 0.12183220899317851
Position 5947: 0.09454020076204074
Position 7019: 0.09314912635777235
Position 315: 0.06913039509488193
Position 2805: 0.06831017263471906
Position 2293: 0.06479495754194192
Position 6874: 0.050698687545898784
Position 4092: 0.0489886700218021
Position 12795: 0.0472326400341343
Position 2887: 0.04112268276039338
Position 3940: 0.03643227206144841
Position 12799: 0.019734313533159867
Position 13536: 0.016913587198784153
Position 370: 0.016844137029881565
Position 13681: 0.014729923550399576
Position 2316: 0.00519252369371031
Position 13369: 0.003898517222232409
Position 12837: 0.0037619972528410636
Position 13082: 0.0037014938003792092
Position 8256: 0.0007126434454232445
Position 260: 0.0006242422507626729
Position 5714: 0.000474925373783234
Position 6484: 0.0002708002193676596
Position 5513: 0.0001968615742236155
Position 843: 5.1329070621703705e-06
Position 2200: 2.0305834554475827e-06
Position 938: 1.6785937540261105e-06
Position 1985: 7.347880792951603e-07
Position 569: 6.643271082302264e-07
Position 2433: 6.589017950212533e-07
Position 999: 6.03356846777492e-07
Position 629: 5.89047177982548e-07
Position 1880: 4.906313695996517e-07
Position 247: 4.7214830452625066e-07
Position 227: 3.432386324848165e-07
Position 538: 2.1207242647649974e-07
