Gene = Erich4
index = 386
Annotated 5SS: [230]
Annotated 3SS: [591]
SMsplice 5SS: [485]
SMsplice 3SS: [591]
top_k =  100
Partition function (log Z): -6.853938548863872

Sorted 5' Splice Sites (High to Low Probability):
Position 485: 0.772752792190538
Position 230: 0.18748366990313034
Position 156: 0.07226557945994153
Position 830: 0.031914147623540425
Position 290: 0.015152664524413818
Position 1122: 0.002896233705565835
Position 64: 0.0023237274376715924
Position 131: 0.0015370293340372823
Position 108: 0.0011096948662110487
Position 676: 0.0010382799279947297
Position 47: 0.0006531132386268472
Position 68: 2.1474897959705384e-05
Position 327: 1.432524652022799e-05
Position 234: 1.2551516106763242e-05
Position 358: 1.0979956625910959e-05
Position 274: 5.096774589846873e-06
Position 296: 4.514772819175218e-06
Position 99: 3.68152254246006e-06
Position 192: 2.5242743855635343e-06
Position 362: 1.879322028810722e-06
Position 169: 2.7763008227294708e-08
Position 8: 1.4036259400539625e-08
Position 40: 1.5777919260670936e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 591: 0.9870111404587605
Position 1015: 0.02744720412868747
Position 375: 0.025621674977351735
Position 325: 0.01017010939583755
Position 377: 0.0038636936446548426
Position 401: 0.0034572829547455525
Position 915: 0.003269094821587016
Position 702: 0.0032352292573956565
Position 630: 0.002278800876157512
Position 289: 0.0020870669490144545
Position 1228: 0.0019251557132574674
Position 310: 0.0019167262740544086
Position 1017: 0.0018966963093524894
Position 700: 0.0015173236456663204
Position 965: 0.0014568205448317346
Position 336: 0.001351570257174299
Position 696: 0.0012118760836281523
Position 1043: 0.0011372139672122918
Position 293: 0.0011296922786330783
Position 1026: 0.0010610506443607568
Position 350: 0.0009096863113846813
Position 1214: 0.0006954117562525726
Position 1078: 0.0006378584497732672
Position 419: 0.0006146615741779567
Position 1205: 0.0006122816816614757
Position 381: 0.00042755242233745677
Position 407: 0.0003042121444458371
Position 246: 0.00024373661651825448
Position 223: 0.00015467937846814003
Position 362: 0.0001446563017779235
Position 299: 0.00013176970442908787
Position 176: 0.000129501459641314
Position 745: 0.00011593611756307774
Position 344: 0.00011357637571977177
Position 691: 9.371753516304186e-05
Position 473: 8.813542750703803e-05
Position 396: 8.60883310958373e-05
Position 390: 8.332090687402205e-05
Position 447: 8.181368598585107e-05
Position 226: 7.268261214695684e-05
Position 717: 6.535455464626334e-05
Position 411: 6.251903410434024e-05
Position 693: 4.6014025801877504e-05
Position 651: 3.2801292196629746e-05
Position 254: 3.103970518541419e-05
Position 977: 3.097720841094365e-05
Position 438: 2.4253464989154907e-05
Position 670: 2.3093046309302866e-05
Position 482: 2.1516141010385763e-05
Position 618: 2.1155992641896235e-05
Position 248: 1.653277779521928e-05
Position 198: 1.540974265593762e-05
Position 672: 1.2984395435324637e-05
Position 899: 7.165190365808734e-06
Position 1101: 3.1306115967830933e-06
Position 723: 1.664611364181353e-06
Position 714: 1.5083370204004844e-06
Position 143: 1.8176549177134269e-07
