Gene = Nprl2
index = 763
Annotated 5SS: [ 228  848 1111 1390 2062 2252 2409 2615 2806 3162]
Annotated 3SS: [ 755  941 1280 1924 2153 2371 2520 2687 3018 3264]
SMsplice 5SS: [ 228  848 1134 1390 2062 2252 2615 2806 3191]
SMsplice 3SS: [ 755  941 1280 1924 2153 2520 2687 3018 3264]
top_k =  100
Partition function (log Z): 9.113615375517274

Sorted 5' Splice Sites (High to Low Probability):
Position 2615: 0.9805370566893631
Position 2062: 0.9647894259106501
Position 2806: 0.8578352648389319
Position 1390: 0.7921269533252354
Position 228: 0.7816890834270406
Position 2252: 0.7347539346134874
Position 848: 0.6285745886729005
Position 3191: 0.3218597146747681
Position 1134: 0.297848290505345
Position 3162: 0.27147844178245545
Position 1431: 0.19994370927239488
Position 540: 0.1795588645602198
Position 1146: 0.16965734443731484
Position 1138: 0.15430554027579327
Position 1167: 0.13929921408225665
Position 1111: 0.11561841035682822
Position 1142: 0.098844321151358
Position 864: 0.09822992332934652
Position 2328: 0.0975915488388302
Position 3186: 0.09488128529452586
Position 2267: 0.06934563731495359
Position 2413: 0.05591347982758722
Position 2409: 0.037073665254237186
Position 341: 0.02925195555315959
Position 666: 0.027136481910818848
Position 2226: 0.02565780051760375
Position 1739: 0.02401795486454616
Position 565: 0.021744758054363746
Position 355: 0.017437120377996742
Position 846: 0.017324163714509257
Position 2316: 0.012191696927556263
Position 801: 0.011974702317919157
Position 2834: 0.009428697602598443
Position 175: 0.0061302237466861415
Position 1488: 0.00519708236832091
Position 406: 0.004893490371274871
Position 1157: 0.004357635205619485
Position 996: 0.004340192038038538
Position 81: 0.003666028257349029
Position 824: 0.0034735087393009383
Position 535: 0.002905604050909226
Position 5: 0.002679266389901324
Position 1150: 0.0018206475319970036
Position 191: 0.0017813565256434864
Position 2372: 0.0017471728875435725
Position 2906: 0.0016605440438707234
Position 26: 0.0013715571102876692
Position 859: 0.0012417885441387084
Position 1033: 0.0012309792663607422
Position 795: 0.001198221579909556
Position 2745: 0.0011883288890497253
Position 546: 0.001182444499760454
Position 467: 0.0011001084810654538
Position 556: 0.0010906815540891145
Position 3329: 0.0008763410356302569
Position 878: 0.0008612504460086292
Position 10: 0.0006072732091611353
Position 686: 0.0005249814814568576
Position 362: 0.00038191775347024996
Position 1951: 0.00034890701184247706
Position 1989: 0.00031173477365843255
Position 485: 0.0002856704734630793
Position 634: 0.00013294324190824786
Position 304: 3.35941097179739e-05
Position 803: 3.0210876279308603e-05
Position 756: 2.603943266179133e-05
Position 298: 2.597474367891953e-05
Position 46: 2.380135564749116e-05
Position 316: 1.719846922359203e-05
Position 44: 1.3358081901541814e-05
Position 1996: 4.761637394721455e-06
Position 21: 4.336819702545495e-06
Position 3085: 4.715646574556715e-07
Position 93: 3.6976676827825544e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1280: 0.98456192313121
Position 941: 0.9602516607457823
Position 2153: 0.9576580784208786
Position 2520: 0.8982164883311515
Position 3264: 0.8490591919472554
Position 755: 0.7408695074262291
Position 3018: 0.6895829166457497
Position 1924: 0.6543160255237965
Position 2687: 0.6301026710034153
Position 1950: 0.2727370249975507
Position 2722: 0.252044305398088
Position 2972: 0.10174105810255125
Position 2408: 0.09704298503309697
Position 442: 0.08906463005005304
Position 1986: 0.03712333868234839
Position 2189: 0.028580793569998812
Position 946: 0.025221074940610714
Position 3067: 0.02424321265021892
Position 1618: 0.023772772941838716
Position 2371: 0.016138334094047437
Position 2493: 0.011407001886541777
Position 405: 0.006861980255039958
Position 1230: 0.006366938814773994
Position 1200: 0.004182899185455952
Position 448: 0.004178860856661452
Position 79: 0.0032494136262696807
Position 2192: 0.0028712010638470725
Position 2782: 0.002618373763687154
Position 2733: 0.0025595236833579364
Position 800: 0.002118889912174457
Position 1047: 0.0020178598686320277
Position 3022: 0.0018523395149951554
Position 2412: 0.001710007326511777
Position 3031: 0.0015369570827729886
Position 2551: 0.0014070004764694314
Position 2462: 0.001237849120662607
Position 1233: 0.0012163486643991628
Position 2013: 0.001033003705735555
Position 369: 0.0010228038598436775
Position 3458: 0.0008763410356302567
Position 2243: 0.0007628796948364729
Position 455: 0.0005008184774417864
Position 1291: 0.00038337660341186
Position 1286: 0.0003806860665348873
Position 2583: 0.0003044514386929064
Position 120: 0.0002846433823768232
Position 1518: 0.00028164990560903755
Position 1681: 0.00028087598068916105
Position 2785: 0.00024909354308302385
Position 129: 0.00024395371929593164
Position 2208: 0.0001305417798914967
Position 564: 8.348715198923044e-05
Position 412: 5.8013883464106086e-05
Position 145: 2.9732389540508678e-05
Position 90: 2.3818182869991056e-05
Position 187: 2.184065244284608e-05
Position 2081: 1.5578450742308335e-05
