Gene = Dctpp1
index = 326
Annotated 5SS: [ 187 1352]
Annotated 3SS: [1240 3372]
SMsplice 5SS: [ 105 1352]
SMsplice 3SS: [1240 3372]
top_k =  100
Partition function (log Z): -5.654844730932273

Sorted 5' Splice Sites (High to Low Probability):
Position 1352: 0.8512910763478164
Position 105: 0.47960172980294596
Position 187: 0.42589454656584896
Position 2636: 0.3024856188075976
Position 2780: 0.21876955344177623
Position 559: 0.0745591462088425
Position 235: 0.025817314427575042
Position 1732: 0.02445512202406233
Position 1320: 0.02098356097822328
Position 2231: 0.02028908461000337
Position 1071: 0.015132228815934685
Position 432: 0.014394003047706383
Position 114: 0.011647303982462739
Position 812: 0.00949878889623864
Position 1636: 0.008121589473553244
Position 2727: 0.0051656994765909335
Position 277: 0.0036071044373364356
Position 1427: 0.003319604185087793
Position 1504: 0.0024804767135730137
Position 1329: 0.0020587394255870634
Position 2585: 0.0017266169129066355
Position 52: 0.0016069202652508096
Position 602: 0.0014669230136870534
Position 2507: 0.0012215856337764394
Position 293: 0.0011623122458794296
Position 162: 0.0011211409774238336
Position 99: 0.0010064062791222887
Position 151: 5.801828984619554e-05
Position 68: 5.323100528717701e-05
Position 200: 2.219171667605412e-05
Position 372: 1.9391070958344555e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 3372: 0.8785248150366067
Position 1240: 0.7946507327955387
Position 2480: 0.3439490120595099
Position 2506: 0.25394888564994733
Position 1257: 0.047116143449481174
Position 1168: 0.04427943094269939
Position 512: 0.03071752959042345
Position 2083: 0.0225804824771212
Position 1470: 0.02019201853454424
Position 2654: 0.015823120722405586
Position 456: 0.013914596049272454
Position 1617: 0.012755842429153588
Position 3376: 0.010472312441750863
Position 939: 0.009513440036996394
Position 1901: 0.0064679880415534794
Position 703: 0.0056363507904290105
Position 1671: 0.0037243987149650926
Position 345: 0.002521175284612322
Position 1208: 0.002247367608111433
Position 1142: 0.0022295146948497417
Position 265: 0.002035403507878365
Position 2489: 0.0017271560663674886
Position 3473: 0.001097234106332294
Position 685: 0.0005773207395759213
Position 461: 0.0005432538858280926
Position 669: 0.00045418451445747955
Position 268: 0.0003697102460887509
Position 459: 0.0003085773198656811
Position 242: 0.0002667744826296999
Position 217: 0.0001975842902049253
Position 322: 0.00018583828348676034
Position 394: 8.83428688990741e-06
