Gene = Smco4
index = 988
Annotated 5SS: [  198 32273]
Annotated 3SS: [32195 51106]
SMsplice 5SS: [  198  6187 27448 30287 32273 46591]
SMsplice 3SS: [ 6057 27315 30115 32195 46434 51394]
top_k =  100
Partition function (log Z): -36.36484147208647

Sorted 5' Splice Sites (High to Low Probability):
Position 198: 0.6861727155004105
Position 675: 0.31006071376754474
Position 718: 0.3091359920147884
Position 1912: 0.16935366748229186
Position 1714: 0.045173502737510994
Position 2102: 0.04370559343918777
Position 1413: 0.028856669119156846
Position 477: 0.0023476737619863137
Position 1146: 0.0007460943992400603
Position 171: 0.0007328794977454833
Position 1386: 0.0006963161828826319
Position 181: 0.0006544705388671856
Position 383: 0.0002382547836418658
Position 253: 0.00017294109454952627
Position 1585: 0.00016301082846903865
Position 51: 7.98689613381072e-05
Position 345: 5.523735790406809e-05
Position 277: 2.1237966790721224e-05
Position 102: 1.591363136014585e-05
Position 247: 1.474290892516518e-05
Position 16: 1.2894787503178598e-05
Position 469: 1.2360149284095131e-05
Position 23: 8.263089517597277e-06
Position 7: 8.069688770446895e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 1961: 0.32035744070092287
Position 2201: 0.30741326283470455
Position 546: 0.24412458285623315
Position 1816: 0.17152869934641074
Position 3132: 0.08593901316303859
Position 1515: 0.07720579448433201
Position 4394: 0.07594678000312664
Position 636: 0.06758136139114353
Position 3696: 0.06102036014976929
Position 2478: 0.05586675894489881
Position 2009: 0.0411209403277251
Position 1302: 0.029215391392248796
Position 5158: 0.02281293498083772
Position 4796: 0.01501552240225875
Position 798: 0.008089630470138729
Position 1771: 0.005038442956016041
Position 1185: 0.004595240453401629
Position 1626: 0.002650875620580398
Position 476: 0.0007407880143123897
Position 458: 0.0006425307444349856
Position 604: 0.0004958801184210876
Position 946: 0.0002752455286374155
Position 1064: 0.0002604110483043279
Position 601: 0.0001892488696376117
Position 1030: 0.00012670981068706177
Position 1266: 0.00011417929078194904
Position 974: 3.9981230438578574e-05
Position 694: 7.050577848475428e-06
Position 956: 6.744252587456793e-06
Position 609: 6.163761198046497e-06
Position 820: 4.6504694044664e-06
Position 502: 2.0086886139430293e-06
Position 561: 1.4139244142482215e-06
Position 699: 1.3027235901333262e-06
Position 265: 5.75667491641488e-07
Position 460: 5.444584918939418e-07
Position 559: 2.47492968079221e-07
Position 417: 2.200935581559278e-07
Position 402: 8.750772407100893e-08
Position 282: 6.693832779492754e-08
