Gene = Tmco1
index = 1087
Annotated 5SS: [  556  1006  5789  7912 10952 17643]
Annotated 3SS: [  927  5728  7864 10883 17497 21788]
SMsplice 5SS: [  556  1015  5789  7912 10952 17643]
SMsplice 3SS: [  927  5728  7864 10883 17497 21788]
top_k =  100
Partition function (log Z): -1.9218440335054832

Sorted 5' Splice Sites (High to Low Probability):
Position 17643: 0.9996465536965382
Position 10952: 0.9989078278303267
Position 7912: 0.9350151429901321
Position 5789: 0.8538853651911857
Position 1015: 0.8141826880541543
Position 556: 0.45624965347276386
Position 2355: 0.4260886527188662
Position 14131: 0.40420561040941005
Position 10630: 0.3985310138188104
Position 19088: 0.36743272391367604
Position 156: 0.36131447689311985
Position 3506: 0.34004791611687646
Position 9095: 0.3370453785054992
Position 10481: 0.13138810162838704
Position 1006: 0.10460884499730683
Position 12209: 0.09578941493386242
Position 131: 0.08818012706611998
Position 7402: 0.08136949274929872
Position 19952: 0.0738602734439582
Position 1158: 0.07221822893243289
Position 11139: 0.0544999466360543
Position 92: 0.040569891786980436
Position 335: 0.03237774312192134
Position 7167: 0.026876549054649576
Position 397: 0.02161457502203033
Position 18270: 0.012605687418072237
Position 19440: 0.010893801905923246
Position 2309: 0.005626674178415245
Position 18444: 0.0036666380095733936
Position 1030: 0.003512562734258938
Position 668: 0.0020292199544937987
Position 875: 0.0019913479561493395
Position 126: 0.0010841473428586542
Position 401: 0.000986857026147097
Position 3066: 0.0008743259851807337
Position 2543: 0.0008044816759106946
Position 378: 0.000743651897645632
Position 1938: 0.0006408833559845314
Position 568: 0.0002695972463801171
Position 55: 0.00022548800950893217
Position 715: 1.733597597294633e-05
Position 381: 4.42069510953823e-06
Position 422: 4.088515752274891e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 17497: 0.9999669114937255
Position 10883: 0.9985116594413438
Position 7864: 0.9350151429901321
Position 21788: 0.9246275632330501
Position 5728: 0.7570188056872948
Position 10346: 0.5299191154471975
Position 927: 0.5228997811145089
Position 2186: 0.40870965262829356
Position 14027: 0.40420561040941005
Position 952: 0.38637925194391626
Position 3413: 0.3400479161168764
Position 8995: 0.3206674373947386
Position 18991: 0.31123909329724614
Position 19842: 0.10032106123816313
Position 5502: 0.09686655950389093
Position 12091: 0.09578941493386242
Position 906: 0.08099388405430827
Position 18753: 0.05559885412393569
Position 11042: 0.05452919347537719
Position 7328: 0.04078259600437486
Position 7276: 0.040586896744923884
Position 19279: 0.03194500799184667
Position 6980: 0.026876549054649576
Position 17953: 0.02437064276797398
Position 2190: 0.023278711977247058
Position 8951: 0.01637794111076062
Position 19152: 0.006173690358684186
Position 18814: 0.004792106704162609
Position 19398: 0.004583022938973732
Position 457: 0.003941638259573284
Position 18329: 0.00366663800957339
Position 504: 0.0033911374992430894
Position 1118: 0.001942940319946848
Position 957: 0.0012282105537409767
Position 2897: 0.0008743259851807332
Position 1855: 0.000640883355984531
Position 2280: 0.0005314439676514025
Position 439: 0.0004939547400174188
Position 10747: 0.00040001005593453984
Position 18523: 0.00029215235729957643
Position 18473: 0.0002828425070021771
Position 1142: 0.00022991879319552068
Position 17931: 0.00021300285982876294
Position 476: 0.00020285122920490867
Position 465: 0.00011755030681419825
Position 306: 8.053279158167977e-05
Position 595: 7.896870113467765e-05
Position 235: 6.673970321687118e-05
Position 267: 5.902521562351385e-05
Position 384: 3.3879432754314146e-05
Position 704: 3.2160377526078437e-05
Position 155: 1.252166479984464e-05
