Gene = Atic
index = 148
Annotated 5SS: [  125   474  2153  3806  6698  7408  7818 10790 11921 12776 13780 15887
 18984 19650 20792]
Annotated 3SS: [  346  2075  3738  6608  7255  7660 10663 11812 12689 13689 15757 18890
 19466 20635 21401]
SMsplice 5SS: [  474  2153  3806  6703  7408  7818 10790 11921 13780 15887 18984 19645
 20792]
SMsplice 3SS: [ 2075  3738  6608  7255  7660 10663 11812 13689 15757 18890 19521 20635
 21401]
top_k =  100
Partition function (log Z): 16.83573756653554

Sorted 5' Splice Sites (High to Low Probability):
Position 3806: 0.9948705419206564
Position 10790: 0.971905377839611
Position 20792: 0.9665010160840438
Position 2153: 0.9595917253970095
Position 11921: 0.9528388430757719
Position 474: 0.930011793322427
Position 18984: 0.9222126671685188
Position 15887: 0.8860436375528905
Position 7408: 0.8546809823526933
Position 13780: 0.8343923546161188
Position 7818: 0.7396393754214513
Position 19645: 0.6565730474145381
Position 6703: 0.6480482193986117
Position 125: 0.5696860580820625
Position 19650: 0.3081785648963126
Position 17018: 0.3013429316279737
Position 6698: 0.24875837788942368
Position 860: 0.17988102680261797
Position 1830: 0.16097446279985478
Position 7364: 0.14241131732680617
Position 13797: 0.14087968146128355
Position 15899: 0.1119364358130032
Position 9716: 0.10822913372425959
Position 12424: 0.08511792238090737
Position 851: 0.08402852870286931
Position 12776: 0.08366065867703085
Position 19009: 0.06813873499395917
Position 941: 0.0626060086771822
Position 17398: 0.06200039371592819
Position 3664: 0.06155828579897615
Position 1141: 0.05935470482857477
Position 14697: 0.05394168123788798
Position 10278: 0.049453638850908296
Position 8708: 0.03322235349156959
Position 8106: 0.03303340391551528
Position 19839: 0.03283466204302906
Position 21767: 0.026870725596523707
Position 20220: 0.025185057896410592
Position 14659: 0.022308570525613098
Position 19625: 0.02112222621905364
Position 10830: 0.020826275816193455
Position 1343: 0.019901425177608557
Position 21218: 0.018155085667546155
Position 1515: 0.015804949068331117
Position 1147: 0.015760733880974695
Position 14302: 0.011362568919552566
Position 7750: 0.011193954013962655
Position 9209: 0.00838123359221802
Position 20996: 0.005438765532344033
Position 16024: 0.004520423167036406
Position 16846: 0.0035411324502100903
Position 74: 0.0024700174771295057
Position 482: 0.0016460208283851558
Position 11084: 0.0013207400813282726
Position 152: 0.0013020016600995765
Position 486: 0.001009262749420536
Position 44: 0.0007786915704777391
Position 321: 0.0007558925596475809
Position 569: 0.0007543969669578275
Position 918: 0.0007399072503035406
Position 10777: 0.0007378683643472501
Position 114: 0.0006589409242610323
Position 233: 0.00036653843711686855
Position 13784: 0.00028130608613657297
Position 1101: 0.00025348143158622385
Position 67: 0.0002519557460561988
Position 270: 0.0002156602970606674
Position 1302: 0.00019105956390959742
Position 231: 0.00016568482005638985
Position 1116: 7.142588824442552e-05
Position 21023: 5.262094304326888e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 15757: 0.9992242158701935
Position 18890: 0.9903514021624793
Position 10663: 0.9884290184771879
Position 2075: 0.9484201024518462
Position 7255: 0.9433589047266242
Position 11812: 0.9305450681518148
Position 13689: 0.9291195063400522
Position 20635: 0.9121177684853115
Position 6608: 0.8968065972880354
Position 3738: 0.8295359889327493
Position 21401: 0.7263157655193739
Position 7660: 0.681423540092407
Position 19521: 0.4981220750413434
Position 19466: 0.4874792085826321
Position 346: 0.4247224260732065
Position 753: 0.3047343986129621
Position 16953: 0.24273571276688602
Position 1687: 0.17152326876615315
Position 21963: 0.16273207570161938
Position 3712: 0.14471299582185476
Position 20953: 0.1350888439841633
Position 3556: 0.08217984296502934
Position 12689: 0.07982664578977743
Position 14544: 0.0762502517635011
Position 9530: 0.06782919602956947
Position 20766: 0.06321332520444943
Position 1007: 0.06274364840860645
Position 17278: 0.0620003937159282
Position 16819: 0.060918400219869474
Position 7700: 0.05906343006132505
Position 10264: 0.049453638850908276
Position 9489: 0.040399937694690094
Position 8586: 0.03322235349156957
Position 7992: 0.0330334039155153
Position 7149: 0.03267872261370265
Position 282: 0.029552146805426442
Position 13639: 0.02950736645346034
Position 19726: 0.028975222357142682
Position 12208: 0.027817521784752382
Position 12349: 0.022825106571100037
Position 225: 0.021098817152886133
Position 7215: 0.02105467233917207
Position 808: 0.020028838736041676
Position 1228: 0.018732710888868104
Position 13666: 0.016926469370026457
Position 11699: 0.01479281424898393
Position 261: 0.014455168118240313
Position 12313: 0.013285474974996526
Position 1376: 0.012743339226569644
Position 982: 0.012696697620773655
Position 21729: 0.011087404614254396
Position 12236: 0.011069654810642796
Position 7540: 0.010271985496014624
Position 20154: 0.010262518232234192
Position 19904: 0.009975288148318936
Position 9094: 0.008381233592218035
Position 14168: 0.008023642999088596
Position 11837: 0.007500960674973436
Position 12239: 0.006814936390168493
Position 20083: 0.006630563949044365
Position 392: 0.005528797389956179
Position 10719: 0.005040503542963598
Position 356: 0.004891883473026201
Position 22325: 0.004779717881141548
Position 240: 0.004646660082411891
Position 19748: 0.003846830205105545
Position 12547: 0.0038340128872533918
Position 1212: 0.003805028504560123
Position 14150: 0.003205459270732032
Position 12291: 0.003138252420350919
Position 15961: 0.0025004965329279774
Position 416: 0.0015601108235628147
Position 311: 0.0012345498187941813
Position 314: 0.0010683706617508016
Position 731: 0.0010250539182350726
Position 766: 0.0008902741351482981
Position 11009: 0.0008579342508952333
Position 15647: 0.0007757841298079866
Position 16898: 0.0006644554330773052
Position 1901: 0.0006228169788646906
Position 1260: 0.0006163551898514072
Position 16841: 0.0005654956583509963
Position 285: 0.0005248486795573269
Position 395: 0.0004967843034200398
Position 11014: 0.0004628058304330393
Position 658: 0.000273521646540811
Position 298: 0.0002611543887047738
Position 19354: 0.00018596418479805812
Position 709: 0.000139731547048608
Position 14146: 0.00013346664973193628
Position 12153: 0.00012563712991179308
Position 713: 0.00010200118335862066
Position 19577: 8.659072113028714e-05
Position 7501: 7.437378566664296e-05
Position 677: 6.165165363785562e-05
Position 12384: 4.1338298984426345e-05
Position 197: 2.01994236740955e-05
Position 19751: 1.2609480780847809e-05
Position 433: 1.0997481066882974e-05
Position 149: 4.644855771128038e-10
Position 445: 3.0099170934245245e-10
