Gene = Alkbh2
index = 111
Annotated 5SS: [ 136  693 2687]
Annotated 3SS: [ 448 2487 3963]
SMsplice 5SS: [ 343  603 2687]
SMsplice 3SS: [ 448 2487 3963]
top_k =  100
Partition function (log Z): -5.17537878669957

Sorted 5' Splice Sites (High to Low Probability):
Position 2687: 0.9801080317643591
Position 343: 0.5786489489384252
Position 693: 0.39146810453406894
Position 603: 0.37692073932589965
Position 136: 0.27390700764557235
Position 2359: 0.19727027873429043
Position 2390: 0.10140343180563186
Position 710: 0.07677286273543804
Position 3261: 0.033671106145775474
Position 3894: 0.02502427202081614
Position 323: 0.024069263316430813
Position 3163: 0.02289790277083363
Position 337: 0.02157065453335924
Position 463: 0.017217646624227374
Position 494: 0.016192808635585504
Position 258: 0.013081542878060641
Position 3654: 0.00970547844871729
Position 2649: 0.006984745991182231
Position 2192: 0.006788675730597807
Position 810: 0.005161612330100018
Position 612: 0.004993833860609025
Position 987: 0.004443798714944909
Position 805: 0.004290180305339113
Position 2909: 0.0036320536324811327
Position 61: 0.0034924641402516794
Position 2508: 0.0032924753586050953
Position 3430: 0.003248800630661294
Position 703: 0.0024902395147384532
Position 1934: 0.0021704972487630583
Position 248: 0.0019923143289484126
Position 71: 0.0016890422450994346
Position 289: 0.001215063524587541
Position 195: 0.000498841223744165
Position 183: 0.0004778780167152304
Position 82: 0.0002993159546575844
Position 351: 0.00028068081555457955
Position 334: 0.00026031347596873906
Position 18: 0.00020183246853186623
Position 181: 9.466700983869936e-05
Position 4: 3.3789691397266667e-05
Position 623: 7.93414587365651e-06
Position 22: 4.569304805105665e-06
Position 171: 2.454538375615239e-06
Position 20: 1.9078952275983328e-06
Position 26: 1.6418652156490564e-06
Position 207: 1.3746029439732827e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 2487: 0.9624600532977289
Position 448: 0.7955937466394216
Position 3963: 0.7410487090150111
Position 2318: 0.24532382634701363
Position 2776: 0.0942061767882892
Position 3055: 0.07929064665103107
Position 3801: 0.05657335494394055
Position 2622: 0.03884344513946027
Position 4062: 0.03299390915926531
Position 2169: 0.03184510233832625
Position 3564: 0.01986687070402918
Position 3737: 0.017308226754251838
Position 1835: 0.017043439056995083
Position 2110: 0.01417921871171238
Position 2877: 0.011238764076621261
Position 271: 0.010811819347097152
Position 3209: 0.010344928147792405
Position 3159: 0.008099315924633912
Position 3850: 0.006018557415331876
Position 204: 0.005744110661876198
Position 3798: 0.004471329977887995
Position 521: 0.004132118502865193
Position 214: 0.001751965072029207
Position 2813: 0.0017341242819445975
Position 554: 0.0013533856817464604
Position 186: 0.0012145791657446631
Position 236: 0.0009546380859534899
Position 3537: 0.0007922797672202921
Position 3114: 0.0007356235721739667
Position 258: 0.000609334247222308
Position 3041: 0.0005495742254024252
Position 602: 0.000434446427198267
Position 220: 0.00037028067639801395
Position 238: 4.51786196356805e-05
