Gene = Cep126
index = 247
Annotated 5SS: [  197  4099 13653 22215 30977 34563 39081 42051 47067 54800]
Annotated 3SS: [ 3978 13506 22102 30777 32452 38967 41977 46868 54734 57347]
SMsplice 5SS: [  232  1059  4099  9531 13653 15213 15843 18408 22215 29642 34563 39081
 42051 47067 54800]
SMsplice 3SS: [  897  3978  9408 13506 15095 15758 18326 22196 29434 34491 38967 41977
 46956 54734 55966]
top_k =  100
Partition function (log Z): -23.19385561876742

Sorted 5' Splice Sites (High to Low Probability):
Position 13653: 0.999999999999998
Position 1059: 0.9999999999999972
Position 4099: 0.9939811363554949
Position 15843: 0.8148148781566336
Position 197: 0.5187587997719292
Position 18408: 0.5113399840349329
Position 9531: 0.503779390337512
Position 9527: 0.4350733761530471
Position 15213: 0.4168602899607156
Position 77: 0.39966178471735353
Position 13855: 0.3271983257201663
Position 10360: 0.3231729788074858
Position 15217: 0.30351884360434267
Position 16147: 0.1967429818084207
Position 17952: 0.19118677761098868
Position 18201: 0.16668153304356856
Position 15934: 0.16294829571548744
Position 10518: 0.08592977557520617
Position 9151: 0.053398597345703486
Position 6432: 0.042804958764315934
Position 9535: 0.04113714555374331
Position 18412: 0.03198902546117519
Position 18424: 0.027829734506957294
Position 743: 0.02527669599896388
Position 172: 0.02498085398550133
Position 7088: 0.020926464531023425
Position 18600: 0.02067228694389066
Position 15194: 0.020566824380570763
Position 7436: 0.017386896037223334
Position 254: 0.01428979216990809
Position 9543: 0.01397889984961683
Position 6628: 0.012583906916842873
Position 4956: 0.012556010975556413
Position 264: 0.01095928578639657
Position 15185: 0.00914573690151771
Position 6911: 0.008425254552347503
Position 15300: 0.007876524658870964
Position 614: 0.006119654165079232
Position 15004: 0.005532921182525922
Position 9559: 0.003444783035128012
Position 14824: 0.0025927360877383157
Position 6503: 0.0022031212161146077
Position 9547: 0.001476557047570564
Position 9539: 0.0010622971685111564
Position 596: 2.648614161158405e-06
Position 423: 6.663178280580598e-08
Position 335: 2.3263637150964924e-08
Position 160: 8.481757095727614e-09
Position 126: 7.562267864110224e-09
Position 324: 7.1652626278874614e-09
Position 347: 6.851915407311503e-09
Position 392: 4.3100401750097154e-09
Position 497: 1.080956965115966e-09
Position 428: 1.0601105697193184e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 15758: 0.9872519746368136
Position 9408: 0.9683430341859403
Position 897: 0.7896847115052246
Position 3978: 0.7634075914987877
Position 18326: 0.7191468589701364
Position 15095: 0.6884302217986231
Position 13463: 0.5787864146680844
Position 19006: 0.48745654472107497
Position 13506: 0.4212135853319152
Position 17871: 0.3730892649032056
Position 4010: 0.23057354485670728
Position 13753: 0.22995834255941264
Position 10222: 0.2245071837092205
Position 15921: 0.16969175794656874
Position 9991: 0.09491756203805074
Position 16894: 0.0922700780023328
Position 13777: 0.08336433162254508
Position 20473: 0.07002342699679806
Position 944: 0.06135846832914097
Position 10429: 0.06049932395068488
Position 9047: 0.053398597345703486
Position 19661: 0.048935097816900176
Position 17259: 0.048803270017294745
Position 21405: 0.038740168581716486
Position 6286: 0.03855859555417868
Position 813: 0.03664858643751766
Position 14934: 0.03241085496700416
Position 18959: 0.031069562842012108
Position 9363: 0.030510416545269314
Position 787: 0.029684591020578313
Position 16055: 0.029372991355800265
Position 967: 0.02727720477336682
Position 15099: 0.022239547363696252
Position 10395: 0.019720844091589144
Position 848: 0.018060414098062628
Position 15971: 0.01796591569111217
Position 7301: 0.017386896037223272
Position 950: 0.015497258542005189
Position 6816: 0.01549367661505443
Position 14937: 0.014887595376693487
Position 13750: 0.013506987655754036
Position 925: 0.012579552035071348
Position 4844: 0.012556010975556448
Position 6523: 0.009834456157147453
Position 17098: 0.009262863322500252
Position 10359: 0.0057096075329322645
Position 14848: 0.005532921182525907
Position 6905: 0.005499801737171912
Position 6877: 0.004832424920503619
Position 647: 0.003822315381103083
Position 10186: 0.0037482330602139954
Position 6837: 0.003525815810640981
Position 6212: 0.0033995303058206887
Position 983: 0.003203780754082824
Position 6251: 0.0030499541204310975
Position 6500: 0.002749450759695429
Position 14650: 0.002592736087738319
Position 832: 0.0022027196581041533
Position 15933: 0.001125721477788544
Position 9338: 0.0010989984139186243
Position 13807: 0.0003686638824539866
Position 465: 1.2093989460843157e-05
Position 563: 9.653964561955558e-06
Position 486: 4.858092734365773e-06
Position 396: 1.986644778422173e-06
Position 510: 1.0486686789107263e-06
Position 580: 3.882805499465526e-07
Position 654: 9.442002158973192e-09
