Gene = Hmbs
index = 542
Annotated 5SS: [ 219 2211 2603 3014 3153 3541 4581 4751 6314 6577 6873 7111 7303]
Annotated 3SS: [2156 2529 2963 3096 3462 4502 4674 6199 6537 6752 7056 7215 7382]
SMsplice 5SS: [ 219 2211 2603 3014 3153 3541 4581 6314 6577 6873 7303]
SMsplice 3SS: [1996 2529 2963 3096 3462 4502 6186 6537 6752 7215 7382]
top_k =  100
Partition function (log Z): 14.670417145340634

Sorted 5' Splice Sites (High to Low Probability):
Position 4581: 0.9998685068892434
Position 219: 0.9650752499696982
Position 6314: 0.9437413437652087
Position 6873: 0.9330627147299209
Position 3541: 0.9104303122674701
Position 2603: 0.8952746067271338
Position 3153: 0.8548938746363041
Position 2211: 0.8400536680293753
Position 3014: 0.786194279108138
Position 6577: 0.7194112050780002
Position 7303: 0.5528513437762164
Position 7111: 0.46591528340026855
Position 6656: 0.10843641487983538
Position 5182: 0.08340947403910334
Position 7548: 0.07588314437244323
Position 2008: 0.07189741047378191
Position 7560: 0.06574635137502653
Position 2200: 0.0603637736951014
Position 4751: 0.0556028942837592
Position 6305: 0.04913451873693916
Position 4819: 0.04571745194368056
Position 6690: 0.04089854666154111
Position 3230: 0.040009131762664504
Position 1437: 0.037796789014651826
Position 193: 0.03492324086876977
Position 2700: 0.033361942330896954
Position 3176: 0.015127937705859473
Position 6804: 0.011618988442193015
Position 3410: 0.008622418331645669
Position 3157: 0.006923735271140424
Position 1298: 0.0052423452650368525
Position 3904: 0.0028820358430830697
Position 2629: 0.002714362721568955
Position 7291: 0.0022419159592635537
Position 4179: 0.0019445656231370338
Position 3200: 0.0017357481198962581
Position 2181: 0.0007748531895655454
Position 726: 0.0006792049610427766
Position 2926: 0.0003173570756855366
Position 2816: 0.00018126969746701282
Position 6581: 1.974055966401981e-05
Position 636: 1.4486010127408018e-05
Position 1487: 1.0644860142726032e-05
Position 234: 9.255631501703333e-07
Position 119: 2.591999998812527e-07
Position 352: 1.6492103278396733e-07
Position 313: 1.551715696823998e-07
Position 269: 1.6416395060222024e-09
Position 56: 1.529299395156707e-09
Position 427: 1.134837226943036e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4502: 0.9951018398311713
Position 2529: 0.9358606266884019
Position 3096: 0.9090772896674943
Position 3462: 0.8780607341296857
Position 6752: 0.8434543906408767
Position 6186: 0.7319438526439306
Position 6537: 0.7095046025047259
Position 7215: 0.6801510083791186
Position 2963: 0.5090251247533873
Position 7382: 0.4929872665884904
Position 1996: 0.48831243608281255
Position 7637: 0.4692707946090098
Position 6199: 0.25375162118057015
Position 2881: 0.24747211956570045
Position 7056: 0.22749837414094762
Position 2156: 0.22358866552062023
Position 6997: 0.21416071378736784
Position 6463: 0.17438235645162203
Position 6714: 0.10693389334623823
Position 4674: 0.10074313153794774
Position 1949: 0.09591516507324527
Position 2109: 0.06384811275143372
Position 4952: 0.0455920472759751
Position 2058: 0.02913290011143846
Position 2899: 0.028413321646262254
Position 2096: 0.02706384411724141
Position 4996: 0.026960415992950855
Position 1366: 0.024660141347691438
Position 7389: 0.021464423302426112
Position 7031: 0.02135031561912123
Position 3490: 0.018034691076912288
Position 2055: 0.014820334621497308
Position 1164: 0.010111572429366156
Position 2763: 0.010008651508196645
Position 6756: 0.008372808891394084
Position 1961: 0.008020511961208098
Position 3387: 0.005958999870541199
Position 5141: 0.00585590116894004
Position 6229: 0.005698040031438145
Position 1788: 0.005075475145295635
Position 1400: 0.0049208118540046
Position 4542: 0.004795707994184859
Position 2929: 0.004469789249770464
Position 1877: 0.0040651345423071
Position 1924: 0.0038705984796467583
Position 6472: 0.0035547032436237854
Position 1890: 0.0035044743934760257
Position 4967: 0.0033579848601233055
Position 3684: 0.002610625823365778
Position 6726: 0.0024955452754195076
Position 1905: 0.001993375346179168
Position 4018: 0.0019445656231370338
Position 3464: 0.0018688907807117312
Position 3220: 0.0017837413509433403
Position 1289: 0.0016256615074257605
Position 6015: 0.0014823486462093836
Position 2726: 0.0014795331056087883
Position 2691: 0.001420254641201582
Position 4762: 0.0011816677439237795
Position 1797: 0.0011402043739335492
Position 1260: 0.0010757711959789127
Position 4689: 0.0009632347647771734
Position 3013: 0.0008929160167866975
Position 1814: 0.0008643331180706045
Position 1758: 0.0008243312047271285
Position 1811: 0.000616870948967606
Position 3063: 0.0005060173281606208
Position 6404: 0.0005044524539899055
Position 3123: 0.0004917884697867526
Position 500: 0.00046198037999142674
Position 2128: 0.00043293759572356135
Position 2592: 0.00041397167043540555
Position 1169: 0.0003840381739406594
Position 2358: 0.00028161773281867343
Position 1373: 0.00027178263142386814
Position 3731: 0.00027141001971729147
Position 2544: 0.00026655464835925556
Position 468: 0.00021943023280095677
Position 4671: 4.639598579312295e-05
Position 588: 1.228035837780139e-05
Position 3103: 3.41854703194604e-07
