Gene = AC151602.1
index = 85
Annotated 5SS: [ 156  515  774 1459]
Annotated 3SS: [ 343  608 1339 1672]
SMsplice 5SS: [ 156 1459]
SMsplice 3SS: [1339 1672]
top_k =  100
Partition function (log Z): -0.21941412489337164

Sorted 5' Splice Sites (High to Low Probability):
Position 156: 0.8767468189307439
Position 1459: 0.7256082775954875
Position 515: 0.4580413633801364
Position 774: 0.29648813790010686
Position 1484: 0.2632903415951311
Position 843: 0.2160734600100947
Position 1106: 0.06601198247981695
Position 171: 0.02065489089957926
Position 905: 0.018493896934814645
Position 544: 0.013043679518470649
Position 552: 0.00723527763539698
Position 1764: 0.005886495900536087
Position 63: 0.003690743279581459
Position 1078: 0.0023730113439911667
Position 965: 0.001357170300278058
Position 1005: 0.001308223988079115
Position 894: 0.0012367247282430024
Position 925: 0.0011650320396862995
Position 661: 0.0004991331819101783
Position 1446: 0.0004561733645006726
Position 797: 0.00032464776631352653
Position 249: 6.410159520900332e-05
Position 230: 5.291467082717908e-05
Position 1488: 1.135785018784915e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 1339: 0.9973092436564096
Position 1672: 0.9088349606515
Position 723: 0.4146767843807368
Position 371: 0.22628166899424557
Position 608: 0.1728606716875293
Position 343: 0.055886342287417824
Position 1697: 0.052165158590622165
Position 390: 0.02208203336018678
Position 409: 0.019033594730905108
Position 451: 0.017089157682862607
Position 248: 0.010794519285664004
Position 1560: 0.009903959540051261
Position 1793: 0.009603685123122669
Position 427: 0.007238023121431723
Position 457: 0.0062463975641924635
Position 656: 0.005446490261413928
Position 773: 0.0047471403620732155
Position 277: 0.004346554888802782
Position 254: 0.004235964969790757
Position 1826: 0.0040636653013942665
Position 355: 0.004012121548776106
Position 387: 0.003331601248762834
Position 613: 0.0032177826863663914
Position 1581: 0.003136548463603471
Position 1930: 0.0029582528292233794
Position 1391: 0.0024870172664352573
Position 1526: 0.0023048641120144288
Position 380: 0.002102177090443567
Position 1897: 0.0009334679245687163
Position 1878: 0.0007285913043941828
Position 1568: 0.0006113880397480122
Position 286: 0.0004958766833949093
Position 509: 0.0002025538373491238
Position 1360: 0.00020093346166437826
Position 480: 0.00016693754668773645
Position 223: 0.000113935948164615
Position 499: 9.324205942357328e-05
Position 464: 7.972391786229838e-05
Position 290: 1.9169519455123717e-05
Position 295: 1.743554165637821e-05
Position 234: 1.482040291215947e-05
Position 220: 1.303499643010249e-05
Position 212: 8.022178136063133e-06
Position 155: 7.431800203303913e-06
Position 1585: 6.879759248392137e-07
