Gene = Slc50a1
index = 983
Annotated 5SS: [ 185  509  744 1521 1898]
Annotated 3SS: [ 430  619 1358 1777 1971]
SMsplice 5SS: [ 509  744 1898]
SMsplice 3SS: [ 619 1777 1971]
top_k =  100
Partition function (log Z): -8.84677556491103

Sorted 5' Splice Sites (High to Low Probability):
Position 509: 0.8654814855033142
Position 1898: 0.6702175879945097
Position 744: 0.6361692126670634
Position 100: 0.506474814018571
Position 1521: 0.3741795718797577
Position 185: 0.057540611784312
Position 55: 0.020885317876275677
Position 312: 0.019017891795501764
Position 549: 0.00817037756431091
Position 374: 0.005535150941507308
Position 1119: 0.002827160441929105
Position 527: 0.0008758218740141625
Position 246: 0.0008719827304897979
Position 150: 0.0006649489982665129
Position 170: 0.0006003236300788561
Position 219: 0.00048622027858493224
Position 191: 0.0002617083061076824
Position 142: 0.00025462572818460845
Position 193: 0.0001788140536935784
Position 120: 0.00012638061997355244
Position 360: 0.00010790518338566235
Position 13: 8.500952108504801e-05
Position 287: 3.159329570448373e-05
Position 357: 2.8471055867519692e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 1777: 0.6709396091381781
Position 619: 0.6434854728861039
Position 1971: 0.5364978683628427
Position 430: 0.46158425169188155
Position 1358: 0.3188607682964453
Position 1987: 0.23120607680014418
Position 1376: 0.08746567176639376
Position 365: 0.037130595641316794
Position 988: 0.02867641594513459
Position 442: 0.028061019737360582
Position 853: 0.01924649736235528
Position 1712: 0.014021232689918277
Position 1271: 0.01395277090155168
Position 2028: 0.01321627529404577
Position 1330: 0.012406848679844153
Position 587: 0.009348744782386127
Position 2000: 0.006785229007957739
Position 2067: 0.006317449450989835
Position 906: 0.00571224292197283
Position 682: 0.005579967583057251
Position 2038: 0.0054749914010934694
Position 856: 0.004440925635809203
Position 2249: 0.003909616021740321
Position 584: 0.002906490352097693
Position 2210: 0.0017134669710238244
Position 279: 0.0016621316528121514
Position 215: 0.00012327013768685771
Position 452: 0.00012044381130353986
Position 311: 6.032252304955256e-05
Position 142: 4.7876325922059036e-05
Position 341: 2.67755378766371e-05
Position 348: 2.5783464011582636e-05
Position 385: 2.2203733784574997e-05
Position 189: 1.9690486811294983e-05
Position 733: 1.2521005834798335e-05
Position 701: 8.527630399517652e-06
Position 653: 2.7238223847054484e-06
Position 318: 2.1828896657372986e-07
