Gene = Cog7
index = 282
Annotated 5SS: [  295  4096  4445 10432 17511 18574 25782 30549 31967 37934 40542 44758
 46054 51182 52525 56288]
Annotated 3SS: [ 3946  4327 10262 17427 18450 25582 30420 31811 37816 40475 44570 45912
 51097 52409 56143 58242]
SMsplice 5SS: [  295  2390  4096  4445  9567 10432 17511 18574 25782 26708 30549 31967
 37934 46054 48956 51182 52525 56288]
SMsplice 3SS: [ 2326  3946  4327  9447 10262 17427 18450 25582 26608 30420 31887 37816
 45912 48804 51097 52409 56143 58242]
top_k =  100
Partition function (log Z): 15.84860515282893

Sorted 5' Splice Sites (High to Low Probability):
Position 18574: 1.0000000000000033
Position 25782: 1.000000000000003
Position 4445: 1.0000000000000029
Position 30549: 1.0000000000000029
Position 10432: 1.0000000000000024
Position 37934: 1.0000000000000018
Position 46054: 1.0000000000000013
Position 51182: 1.0000000000000009
Position 56288: 0.9998976286841154
Position 31967: 0.9561175670688652
Position 9567: 0.9499619081097459
Position 26708: 0.835955141801963
Position 2390: 0.8320935282762536
Position 40542: 0.8264204819183278
Position 52525: 0.7556134977362935
Position 17511: 0.6946897329033762
Position 4096: 0.6466545425046185
Position 21742: 0.594465591671161
Position 48956: 0.5936380328051566
Position 295: 0.5035989529016798
Position 34093: 0.38928677070334294
Position 44758: 0.35937346016253663
Position 4239: 0.3219346306400422
Position 39442: 0.30272238075454994
Position 246: 0.29077720599962975
Position 49701: 0.27117527245401474
Position 21548: 0.2672198873462491
Position 49659: 0.26665888860162246
Position 17987: 0.213533358479778
Position 44146: 0.17487497466409085
Position 34113: 0.1439886962832611
Position 49663: 0.10490046937088883
Position 596: 0.09350449614792548
Position 5277: 0.09125253260694043
Position 5292: 0.06137624736034612
Position 276: 0.058914468899418725
Position 2421: 0.056771034925629064
Position 10919: 0.05566157888711173
Position 52241: 0.05505815132816168
Position 33786: 0.054064822643284584
Position 34142: 0.04514382374164937
Position 8145: 0.04201336465504499
Position 56469: 0.034440097792408475
Position 3835: 0.03345697006355598
Position 33201: 0.03281063378653548
Position 56996: 0.026222208025416874
Position 53113: 0.023845399218513957
Position 55101: 0.02317370037915789
Position 21066: 0.017612306614462107
Position 2207: 0.015964243633251794
Position 229: 0.015355792341971198
Position 64: 0.015327504973749918
Position 58344: 0.012367318129917333
Position 56444: 0.012133622873784809
Position 9472: 0.00783111195748646
Position 162: 0.006967249922450579
Position 54: 0.006113258536607935
Position 4140: 0.005920785759735791
Position 2436: 0.00572227079978106
Position 373: 0.005203616663433162
Position 56624: 0.005013732043751467
Position 5912: 0.004668166298059537
Position 34: 0.002666718347481758
Position 57412: 0.002604657630887208
Position 2104: 0.0019782910963144456
Position 10216: 0.0018298736710355458
Position 708: 0.0015707352656496615
Position 2418: 0.000248122846772682
Position 2449: 0.00014441103922499033
Position 2433: 0.00011421352008820331
Position 56248: 7.080834946731471e-05
Position 56518: 7.942901604770104e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 25582: 1.0000000000000042
Position 30420: 1.0000000000000033
Position 18450: 1.0000000000000029
Position 51097: 1.0000000000000013
Position 45912: 1.0000000000000007
Position 37816: 0.999291435512413
Position 10262: 0.997578963127555
Position 4327: 0.9954100438387774
Position 58242: 0.9651041984790809
Position 9447: 0.9577930200672338
Position 31887: 0.9561175670688652
Position 56143: 0.9505326717142526
Position 2326: 0.8527300011578923
Position 26608: 0.835955141801963
Position 52409: 0.7554763841342134
Position 17427: 0.6946897329033762
Position 3946: 0.6672846982583664
Position 49509: 0.6427346304265261
Position 21628: 0.5944655916711606
Position 48804: 0.5297265612810916
Position 40341: 0.42590726413895563
Position 40475: 0.40051321777937265
Position 44570: 0.35937346016253674
Position 34000: 0.3488412774506646
Position 4139: 0.2799571236940483
Position 39316: 0.24996200872930247
Position 33973: 0.22957801327758887
Position 17907: 0.213533358479778
Position 21439: 0.19967418817884605
Position 43966: 0.17487497466409085
Position 5124: 0.124628285367092
Position 56359: 0.07614429034942494
Position 21355: 0.06754569916740304
Position 48752: 0.06391147152406493
Position 33659: 0.054064822643284584
Position 56238: 0.04940056670087034
Position 10792: 0.04740519172526888
Position 52059: 0.04406656542353993
Position 3667: 0.03346935283954606
Position 33091: 0.03281063378653548
Position 39190: 0.02653552985508796
Position 5171: 0.026107220000847413
Position 7884: 0.023901001356239064
Position 53076: 0.02384539921851392
Position 55004: 0.0231737003791579
Position 39148: 0.02094256714728333
Position 8063: 0.018112363298805917
Position 2284: 0.013886367831370537
Position 20883: 0.012378543884658724
Position 4189: 0.011652723929615093
Position 2247: 0.01141989853516505
Position 2069: 0.011396523969869732
Position 58843: 0.01111779436564302
Position 52142: 0.010991585904621758
Position 56921: 0.00988350218335091
Position 56847: 0.009341257210167968
Position 2309: 0.007570508526327171
Position 3953: 0.007522727777166424
Position 56932: 0.006997448631897992
Position 58374: 0.005748684355743315
Position 39407: 0.005282275022876132
Position 20782: 0.005233762729803383
Position 10810: 0.005197468563101902
Position 1987: 0.005039220279815303
Position 4267: 0.004406780719833848
Position 3895: 0.003820617965642765
Position 2118: 0.0035917640914519583
Position 5809: 0.0034228171324349873
Position 2291: 0.0032629337692851555
Position 10895: 0.0030589185987409495
Position 58082: 0.0028014340329579517
Position 2351: 0.002652955515576099
Position 57357: 0.002604657630887208
Position 3817: 0.0024288345731858065
Position 10115: 0.0019403337176338432
Position 4219: 0.0019274121218887039
Position 5238: 0.0018932745993472152
Position 10301: 0.0018298736710355458
Position 56618: 0.0017967883943413136
Position 1950: 0.0014859424605614116
Position 58798: 0.0012495237642743046
Position 5757: 0.0012453491656245492
Position 37901: 0.0007085644875900411
Position 10286: 0.0002711193234003087
Position 10210: 0.00020958383141201026
Position 52278: 0.00013711360208049469
Position 4387: 8.661324988360272e-05
Position 55852: 3.5198618461157596e-05
