Gene = Il12a
index = 568
Annotated 5SS: [ 143  733 2851 3808 3923 4157]
Annotated 3SS: [ 598 2736 3765 3880 4012 6470]
SMsplice 5SS: [ 143  733 2851 3808 3923 4157]
SMsplice 3SS: [ 598 2736 3645 3880 4012 6470]
top_k =  100
Partition function (log Z): 6.507071314323211

Sorted 5' Splice Sites (High to Low Probability):
Position 2851: 0.9999356619342382
Position 4157: 0.9979593712672722
Position 733: 0.9894019332995952
Position 143: 0.9021034142753095
Position 3923: 0.7735178534531267
Position 3808: 0.715090479283781
Position 5558: 0.2199739852332572
Position 5802: 0.0874608361208771
Position 395: 0.04910879454941005
Position 67: 0.033210566302939004
Position 2264: 0.027012852963934672
Position 496: 0.023315197701690597
Position 3812: 0.02171205391685948
Position 3684: 0.01904066777825543
Position 410: 0.00989847299965319
Position 6600: 0.008612186681981557
Position 6014: 0.008073753287210508
Position 1192: 0.00681884954127629
Position 169: 0.004945076521412393
Position 1448: 0.004479513573066617
Position 3033: 0.004435578275564553
Position 6400: 0.00438931336526507
Position 1767: 0.003073880801382903
Position 3647: 0.0029047242611973697
Position 796: 0.0017861001359993534
Position 1002: 0.0017842768243912345
Position 442: 0.0015829630366822186
Position 5635: 0.0015420013022319152
Position 147: 0.00130210435597224
Position 899: 0.0010275494699733918
Position 3711: 0.0009292781120013333
Position 1053: 0.0008330003713423274
Position 3747: 0.0008202125752895884
Position 1218: 0.0007147050222945512
Position 724: 0.0006912772616139173
Position 120: 0.0006184809201561705
Position 551: 0.0005398561040287113
Position 1029: 0.0005124797944863973
Position 817: 0.0005108500406657727
Position 5179: 0.0004584148618806413
Position 114: 2.36214903198552e-06
Position 57: 5.587272200797806e-07
Position 129: 5.532184457584671e-07
Position 131: 3.756586188924537e-07
Position 55: 3.101485036586672e-07
Position 285: 2.819698431696871e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 2736: 0.9862439555459742
Position 4012: 0.7178894315075429
Position 598: 0.7099098651542283
Position 3880: 0.6843332983093913
Position 6470: 0.4702801580964038
Position 3645: 0.4485063752006515
Position 6318: 0.3857429194546029
Position 5428: 0.2735932569488665
Position 4029: 0.24236328709079835
Position 3765: 0.2120100556736831
Position 677: 0.19836428934053682
Position 3587: 0.11926682870763168
Position 5656: 0.0968547513656042
Position 641: 0.043585309258523414
Position 6769: 0.034765590003449254
Position 2139: 0.025031851004799786
Position 3907: 0.024420206483300417
Position 326: 0.02434487185423642
Position 3904: 0.02279573916235057
Position 6415: 0.021812454291572
Position 3677: 0.014226459495751376
Position 661: 0.013668792376650207
Position 3683: 0.013189254622606327
Position 3628: 0.01253762818502365
Position 3657: 0.009497197665212764
Position 363: 0.009293783446241518
Position 4733: 0.008215835740510418
Position 5178: 0.007301209938331917
Position 650: 0.00678547610917362
Position 2741: 0.006154216052963598
Position 7058: 0.005817853042825997
Position 5919: 0.0051600373391560315
Position 2743: 0.005055321924825576
Position 6574: 0.004933642524296242
Position 1116: 0.004527485237278678
Position 1259: 0.004479513573066617
Position 228: 0.004136952129622507
Position 3601: 0.0038289601566141563
Position 4843: 0.0034944103188792024
Position 4571: 0.0033904341008699464
Position 5958: 0.002913715948054477
Position 460: 0.002803340938599429
Position 2937: 0.0027591106586512155
Position 3597: 0.0026340936395879803
Position 926: 0.0021988946945534897
Position 2085: 0.0019810019591348844
Position 1023: 0.001857980072852418
Position 6503: 0.001836747736976485
Position 529: 0.0017954766844072774
Position 3277: 0.001788455232806834
Position 4615: 0.0017617908605889448
Position 2776: 0.0017019324297692167
Position 2951: 0.0015637640987988554
Position 4812: 0.0015026864908823658
Position 1678: 0.0013643750236095233
Position 1075: 0.0011480892534397457
Position 3882: 0.0011244378613700324
Position 827: 0.0010275494699733918
Position 686: 0.000962426904057991
Position 3951: 0.0009409116733049797
Position 1538: 0.0008821488431991123
Position 1650: 0.0008273569345742674
Position 257: 0.0007018605565961037
Position 4061: 0.0006531681314175432
Position 2671: 0.0006093307461890582
Position 495: 0.0005144880793312712
Position 715: 0.0004954458537132191
Position 868: 0.0004822249285216941
Position 884: 0.0004486373671447763
Position 366: 0.00044667438230716546
Position 239: 0.00042037459796791764
Position 5053: 0.00028760013753194004
Position 5371: 0.00024699468300941834
Position 2611: 0.00023524330027788228
Position 294: 0.00022706613644498316
Position 3328: 0.000221418867249494
Position 263: 0.00017526768645514707
Position 3954: 0.0001750200874333593
Position 5096: 0.00017081472434870128
Position 232: 0.0001141248916805309
Position 281: 8.685316339996903e-05
Position 2927: 4.836545235294329e-05
Position 409: 4.6969522062974215e-05
Position 248: 4.4724860195728816e-05
Position 310: 2.3955623966902015e-05
Position 274: 2.176260340133327e-05
Position 268: 2.0325779720636475e-05
Position 708: 1.6133376383807408e-05
Position 690: 5.174029954737869e-06
Position 491: 4.355261509382303e-06
Position 500: 3.3887754236202487e-06
