Gene = Nup54
index = 774
Annotated 5SS: [  216  4181  4419  7120  9597 10946 12243 12738 15703 17439 17767]
Annotated 3SS: [ 4096  4265  6892  9408 10748 12187 12643 15594 17318 17655 18880]
SMsplice 5SS: [  216  4181  4419  9597 10946 12738 15703 17439 17767]
SMsplice 3SS: [ 4096  4265  9408 10748 12643 15594 17318 17655 19325]
top_k =  100
Partition function (log Z): 1.430093057285228

Sorted 5' Splice Sites (High to Low Probability):
Position 4181: 0.9999999999999983
Position 17767: 0.9976504071912516
Position 17439: 0.9913087918795922
Position 216: 0.9823949061806481
Position 12738: 0.8899309500499242
Position 4419: 0.8701106565350875
Position 9597: 0.7817038407137837
Position 10946: 0.6972551578494594
Position 19143: 0.4594306903140019
Position 15703: 0.4500483637883163
Position 7120: 0.28764712308356394
Position 15743: 0.1912445548729641
Position 15820: 0.18753391333257638
Position 713: 0.18121917174699986
Position 1858: 0.1522872250514421
Position 6796: 0.1111009791834302
Position 10821: 0.11006315506117842
Position 708: 0.07535400919487781
Position 998: 0.06673775432444791
Position 1292: 0.06140619317787961
Position 18461: 0.05887448253931128
Position 13640: 0.04588730606740578
Position 3190: 0.04048683527996422
Position 872: 0.03184037132233155
Position 13569: 0.029280630578440412
Position 19137: 0.028440379897607917
Position 19403: 0.02722670063577498
Position 50: 0.0032919212752676157
Position 567: 0.003035208033519341
Position 2213: 0.0028125553220910105
Position 288: 0.002193422739770615
Position 539: 2.169716758198421e-05
Position 103: 1.9899647296820504e-05
Position 557: 3.933062414331546e-06
Position 381: 5.494306621416441e-08
Position 301: 2.5623480648852805e-08
Position 133: 1.1230746989432176e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 17318: 0.9986274491261136
Position 4096: 0.9757070605208292
Position 17655: 0.9668600142850294
Position 12643: 0.8899309500499243
Position 15594: 0.8301430691725742
Position 10748: 0.8073746266058056
Position 9408: 0.7817038407137836
Position 4265: 0.6615191639245963
Position 19325: 0.5437465135911038
Position 614: 0.23116552326594436
Position 19272: 0.2120708657237607
Position 19019: 0.21015333642909387
Position 19030: 0.19105441251913027
Position 4285: 0.18671202267368397
Position 6892: 0.16883856793572488
Position 18880: 0.15393542806282673
Position 6898: 0.11880855514783906
Position 6671: 0.11110097918343022
Position 18391: 0.10384497639968882
Position 19503: 0.09104081958489318
Position 18317: 0.06192229328882937
Position 835: 0.05555653499441432
Position 13466: 0.04936538038446106
Position 1762: 0.041967673905073034
Position 3007: 0.028612952460171405
Position 1688: 0.028579692870504443
Position 1780: 0.028105541608382596
Position 1670: 0.027668864273883226
Position 13610: 0.02580255626138514
Position 1160: 0.025064169477024358
Position 916: 0.02474315551843858
Position 4009: 0.02429293947916921
Position 17534: 0.023471735659700628
Position 1227: 0.022347353503666418
Position 4292: 0.02187946993680711
Position 1728: 0.019105471058640376
Position 707: 0.015070438803952617
Position 487: 0.0146917559639412
Position 3123: 0.011873882819792807
Position 1065: 0.008687364352727772
Position 1809: 0.0068599813349583955
Position 1120: 0.005253402661972898
Position 18074: 0.004831056913484104
Position 549: 0.004695351632419374
Position 2104: 0.0028125553220910123
Position 426: 8.04813884612254e-05
Position 983: 5.2913905747881034e-05
Position 556: 3.405223340422648e-05
Position 404: 1.978939657873166e-05
Position 593: 1.2358600026701357e-05
Position 1279: 1.1437825394072274e-05
Position 499: 1.1046376007598738e-05
Position 410: 1.0343683245794681e-05
Position 490: 3.2787952694586285e-06
Position 492: 3.1927828910324926e-06
Position 712: 1.7528330246604224e-06
Position 387: 1.1401173742177798e-06
Position 250: 9.484714686937531e-07
Position 582: 5.505027374683778e-07
Position 562: 2.425841983500779e-07
