Gene = Pik3r4
index = 822
Annotated 5SS: [  392  1940  5770  7870 11057 12008 15563 18453 20216 24904 26144 26927
 29780 33878 35291 39287 42202 43193 43425]
Annotated 3SS: [ 1165  5635  7286 10921 11785 15388 18306 20011 24701 25955 26715 29613
 33712 35078 39154 42100 43103 43315 44084]
SMsplice 5SS: [  361  3291  5770  7870 11017 15563 18453 20216 24904 26144 26927 29780
 33878 35164 37398 38957 39287 42202 43193]
SMsplice 3SS: [ 3080  5635  7696 10921 15388 18306 20011 24701 26041 26796 29613 33712
 35078 37268 38841 39154 42100 43103 43315]
top_k =  100
Partition function (log Z): 21.706067515964435

Sorted 5' Splice Sites (High to Low Probability):
Position 24904: 0.9999999999999993
Position 37398: 0.999999999999999
Position 15563: 0.9907552966137266
Position 18453: 0.9862220693171219
Position 29780: 0.9707595728916563
Position 5770: 0.9694649514724634
Position 33878: 0.9528784092227337
Position 43193: 0.9360887066428109
Position 361: 0.9273373285620916
Position 26927: 0.9229123822542139
Position 11017: 0.9131051047383665
Position 42202: 0.9080052620882838
Position 20216: 0.8331069444099884
Position 39287: 0.8005830896725498
Position 26144: 0.7889953794706017
Position 7870: 0.7889246180485199
Position 3291: 0.7560561035435751
Position 35164: 0.6614852001912082
Position 2208: 0.6250258312018379
Position 38957: 0.5375321016774323
Position 43425: 0.5252119196940237
Position 16081: 0.5192984801713073
Position 36040: 0.5002106326602102
Position 42990: 0.34972621297559703
Position 12008: 0.28149870408914135
Position 35291: 0.2635845633656694
Position 1940: 0.24101238308065914
Position 28287: 0.20979102852407544
Position 40922: 0.19658740405896338
Position 20240: 0.16313832354528188
Position 22998: 0.16114289638213933
Position 28500: 0.1331626810195432
Position 4686: 0.12687200828575187
Position 20923: 0.09992974833088153
Position 16379: 0.09043066521632963
Position 11057: 0.0868948952616244
Position 11892: 0.08636678805025036
Position 42247: 0.08057313140185787
Position 26505: 0.07495222763551895
Position 22046: 0.06730442297081851
Position 42520: 0.05177331249671346
Position 14793: 0.04384514090003279
Position 426: 0.03996400486769018
Position 32213: 0.03826202752112054
Position 30308: 0.027881235104415692
Position 13397: 0.026615798702615164
Position 27205: 0.026070577948090354
Position 42642: 0.02493554804059079
Position 1944: 0.02398805098317518
Position 392: 0.021913563729144186
Position 30392: 0.021905470485792167
Position 34236: 0.02114242608395015
Position 33990: 0.02110494097939756
Position 29785: 0.01826113852609739
Position 33805: 0.01737582610404307
Position 28545: 0.0169301089409346
Position 1666: 0.01566878793358833
Position 19342: 0.015412534500781498
Position 12298: 0.01431205050335827
Position 43619: 0.013475909498695225
Position 26741: 0.011787004157487596
Position 12088: 0.01022938972891103
Position 5430: 0.008811241804076914
Position 19284: 0.0073893420544131495
Position 35598: 0.006901203418334659
Position 15634: 0.006536986250482605
Position 699: 0.005686087678114735
Position 27209: 0.005668006340893534
Position 151: 0.005054057752414528
Position 11564: 0.004882308191406906
Position 18416: 0.003136769368673494
Position 15602: 0.002707717135784556
Position 43219: 0.0021496694557314243
Position 20054: 0.0015625925437488157
Position 21825: 0.001424138033242301
Position 19466: 0.000986655110966318
Position 21877: 0.0005299443835318937
Position 2190: 0.00018307016626187836
Position 43449: 0.0001646081560285176
Position 30299: 5.753315566056322e-05
Position 919: 4.495741053580571e-05
Position 1725: 6.137637094420692e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 24701: 0.9999999999999981
Position 15388: 0.9999999999999938
Position 10921: 0.9999999999999897
Position 20011: 0.9967099462413315
Position 18306: 0.9893588386857944
Position 29613: 0.9890207114177527
Position 43103: 0.9813083206754498
Position 42100: 0.9795008569957356
Position 33712: 0.930045444544594
Position 35078: 0.9218593912395054
Position 37268: 0.8690351887823734
Position 5635: 0.8628016584359065
Position 43315: 0.7943824558827985
Position 26796: 0.7776484009328758
Position 39154: 0.7132493437476313
Position 38841: 0.5375321016774323
Position 35929: 0.5002106326602109
Position 26041: 0.47086429352833176
Position 7696: 0.3811255683059742
Position 3080: 0.3667260454646262
Position 28247: 0.33096835585733636
Position 25955: 0.31813108594226996
Position 11785: 0.3113571193679354
Position 42821: 0.30833068091023386
Position 15817: 0.3051979689571733
Position 2046: 0.29632721175026405
Position 44084: 0.26038469160605504
Position 3164: 0.22719690150357963
Position 7580: 0.2243600148846858
Position 2034: 0.20130660447342924
Position 40842: 0.19658740405896338
Position 43610: 0.1822952390818729
Position 3215: 0.16213315657537006
Position 22878: 0.16114289638213933
Position 7642: 0.14049671593261573
Position 43709: 0.13612597178082805
Position 37323: 0.1309648112176268
Position 4630: 0.126872008285752
Position 26715: 0.11817361063688994
Position 5691: 0.1066632930365585
Position 1599: 0.10659655353755224
Position 15957: 0.09822319059385
Position 20819: 0.09359387277120335
Position 38983: 0.08733374592491895
Position 42381: 0.08418328139086595
Position 26266: 0.07495222763551902
Position 43338: 0.07239703436835501
Position 15766: 0.06920096781552663
Position 1712: 0.06082548032579853
Position 22002: 0.05803712622887731
Position 1784: 0.0477446885742758
Position 2066: 0.04523759786100188
Position 14674: 0.04384514090003279
Position 7286: 0.04294231892524423
Position 33947: 0.04224736706334777
Position 42765: 0.04139553206536285
Position 11913: 0.040555987508743736
Position 16222: 0.04035525955699094
Position 26600: 0.03887737484193701
Position 32071: 0.03826202752112054
Position 2098: 0.03731410902017264
Position 33682: 0.034713556001431986
Position 2056: 0.032686312350392724
Position 27106: 0.031738584288983886
Position 43655: 0.031105973883094832
Position 28145: 0.02891546262721674
Position 13289: 0.026615798702615164
Position 11862: 0.026045935859313016
Position 16250: 0.02464742281829732
Position 15824: 0.023328636793502337
Position 1470: 0.02082414870032109
Position 30140: 0.019531992105412524
Position 19222: 0.01820302066280778
Position 15863: 0.016362824411691495
