Gene = Jtb
index = 603
Annotated 5SS: [ 444  636  915 2406]
Annotated 3SS: [ 597  831 2325 3785]
SMsplice 5SS: [ 444  636  915 2406]
SMsplice 3SS: [ 597  831 2268 3785]
top_k =  100
Partition function (log Z): -3.1852299180591688

Sorted 5' Splice Sites (High to Low Probability):
Position 915: 0.7560326728905086
Position 2406: 0.7241548721358827
Position 636: 0.6556898692033494
Position 444: 0.44193739814021177
Position 947: 0.23929171399939664
Position 150: 0.15161452042864565
Position 718: 0.12601600550428868
Position 342: 0.12003832378225733
Position 614: 0.03248449071188912
Position 162: 0.032157866171547346
Position 2740: 0.018962387185894762
Position 541: 0.0164733993850041
Position 3627: 0.010238197644179683
Position 328: 0.009425802824157888
Position 2355: 0.007549152857943254
Position 537: 0.007174140629090964
Position 3100: 0.004962534404556429
Position 71: 0.003525161181076899
Position 1983: 0.0022759993959596703
Position 640: 0.0021286947464947306
Position 185: 0.0016615305498203156
Position 452: 0.0013602861934843878
Position 420: 0.0010569499614569615
Position 448: 0.000927278731562106
Position 692: 0.0008942412666810142
Position 202: 0.0005037906227081696
Position 659: 0.0004718173367477527
Position 243: 0.000346847069692483
Position 65: 0.00020977095724073768
Position 383: 0.0001459841640088128
Position 530: 0.00010892941848202444
Position 683: 0.0001088119411273136
Position 78: 0.00010585390339339062
Position 674: 8.658878341428684e-05
Position 19: 5.202602992142276e-07
Position 8: 6.487982389290175e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 831: 0.9994644429678884
Position 3785: 0.8061612058864538
Position 597: 0.5498654730093832
Position 2268: 0.4390845156196003
Position 2325: 0.18359368474292304
Position 3544: 0.08800086553984904
Position 2353: 0.05791554650979225
Position 527: 0.035963894629055485
Position 3699: 0.031979884209793405
Position 2640: 0.025525143384142423
Position 2245: 0.02063819361836508
Position 4063: 0.020020605408084726
Position 2224: 0.015089299980416308
Position 2842: 0.013582200660316105
Position 3243: 0.011930042780185397
Position 3454: 0.011361250348427256
Position 2118: 0.010222812368428107
Position 2050: 0.00647077180947978
Position 263: 0.006172938971843856
Position 1757: 0.005759943313427615
Position 511: 0.005049621412406581
Position 2011: 0.004543556980401857
Position 504: 0.002910805770954323
Position 3850: 0.002003320771368174
Position 492: 0.001947151764316402
Position 1597: 0.001860412949208259
Position 3832: 0.001816269403077849
Position 341: 0.0017601336853537463
Position 3989: 0.001639430538416163
Position 998: 0.0015668994615977549
Position 1623: 0.0013472720105500303
Position 2453: 0.0008567260102792156
Position 448: 0.0006654333189807427
Position 561: 0.0006421782505622499
Position 323: 0.0005870321974179845
Position 1238: 0.0004976762097363549
Position 601: 0.0004759830771356812
Position 692: 0.00041476495344708065
Position 271: 0.00029764106030706443
Position 469: 0.00023497931611006595
Position 280: 0.00010432169747765547
Position 250: 4.853286594320815e-05
Position 311: 3.142882749487862e-05
Position 380: 1.0684711575367285e-05
Position 286: 5.373774664261454e-06
Position 835: 1.198439931023821e-06
Position 215: 2.4425523393637106e-07
Position 211: 2.4129733878725926e-07
Position 327: 2.256466379372638e-07
Position 864: 8.05945638394332e-08
Position 911: 6.743698864646463e-08
