Gene = Atrip
index = 154
Annotated 5SS: [  370  1518  2407  4846  6372  7108  8159  8997 12593 13015 13496 13862]
Annotated 3SS: [ 1386  2235  4726  6213  7005  8031  8324 12455 12922 13414 13611 14215]
SMsplice 5SS: [  370  2407  4846  7108  8159 12593 13015 13496 13862]
SMsplice 3SS: [ 2235  4726  7005  8031 12455 12922 13414 13611 14090]
top_k =  100
Partition function (log Z): 7.2827456206178205

Sorted 5' Splice Sites (High to Low Probability):
Position 4846: 1.0000000000000016
Position 8159: 0.9993874788653122
Position 12593: 0.9909146919339967
Position 2407: 0.8586343603546719
Position 7108: 0.7824513297971155
Position 370: 0.7711870883387543
Position 13862: 0.7497225334155699
Position 13015: 0.6948914535416135
Position 13496: 0.6402884069347909
Position 1518: 0.5532986997402862
Position 2837: 0.4034952244886008
Position 13569: 0.2790809836010975
Position 271: 0.22231524836603747
Position 4344: 0.21797705616596005
Position 4657: 0.15422818614175782
Position 5643: 0.15318162804575464
Position 13804: 0.09113728970187816
Position 569: 0.08758612099788146
Position 4175: 0.08747624978818813
Position 895: 0.06550438320914245
Position 5301: 0.06035246644534412
Position 13573: 0.04250297314305869
Position 13255: 0.04156928073726717
Position 1951: 0.03668584142524574
Position 13244: 0.027215289979305734
Position 10478: 0.026480377190018403
Position 13564: 0.011711823716706891
Position 14128: 0.010094567518351097
Position 426: 0.0034715352964323682
Position 9155: 0.0031009979245911782
Position 5051: 0.00265560799136567
Position 8997: 0.0018440315339340431
Position 114: 0.0014235368739059894
Position 8912: 0.0010675483375079912
Position 184: 0.0003642976901911448
Position 466: 0.00025119944786484934
Position 365: 1.46237937347191e-05
Position 348: 1.4500682079804341e-05
Position 374: 1.09158678963531e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 8031: 0.9993874788653122
Position 4726: 0.9972204370406197
Position 13414: 0.9776499186678271
Position 13643: 0.6359422799302383
Position 12922: 0.6241822408165265
Position 12455: 0.5867535707114369
Position 2235: 0.4944664986481737
Position 1386: 0.45676065212961886
Position 12486: 0.4041611212225598
Position 2715: 0.4023949100161159
Position 13611: 0.33706128186702283
Position 7005: 0.32975759267675986
Position 14090: 0.31422147797276523
Position 2307: 0.2727237209970061
Position 13938: 0.2627449811565376
Position 14215: 0.2294650054002057
Position 6986: 0.2208794552098353
Position 7011: 0.16474688419541708
Position 4315: 0.14849543615517413
Position 4565: 0.11715314915901631
Position 462: 0.08400488356587382
Position 5454: 0.08243575510828803
Position 2311: 0.07905876879521415
Position 4074: 0.07871803980490878
Position 4027: 0.07787987304855551
Position 12696: 0.07070921272508697
Position 6872: 0.06706739771510319
Position 756: 0.06003949826951572
Position 5521: 0.04527820615303547
Position 13114: 0.03956148371706662
Position 4561: 0.03832595245704137
Position 1846: 0.036683907755202964
Position 5134: 0.029736198288533335
Position 13156: 0.029223086999506293
Position 1261: 0.027228051626334043
Position 10412: 0.026480377190018365
Position 1280: 0.02304444586523448
Position 14147: 0.02144937040274995
Position 1340: 0.02070458071256545
Position 1265: 0.02033954004512828
Position 5107: 0.018961690689321093
Position 5543: 0.013584783907093423
Position 2085: 0.012385371914277445
Position 14052: 0.011849500913890313
Position 4957: 0.011480857583218549
Position 14217: 0.011262135237100197
Position 13669: 0.009921993850800054
Position 13782: 0.00898558038168054
Position 5398: 0.0076388516160288186
Position 5472: 0.004244031261308912
Position 13310: 0.003985052250635239
Position 8996: 0.0031009979245911782
Position 716: 0.0028785160918371805
Position 1184: 0.002685917328121443
Position 1213: 0.002535512033283782
Position 494: 0.002368205827924828
Position 8758: 0.0016904027588861969
Position 4698: 0.001528647485082135
Position 5139: 0.0014865803351003038
Position 777: 0.0012254715657350015
Position 8905: 0.0012211771125558372
Position 2690: 0.0009435194753954425
Position 805: 0.0008891754405683237
Position 5253: 0.0007343931737109159
Position 5199: 0.0003762855219253014
Position 4106: 0.00035995694550965086
Position 497: 0.0002760887000152524
Position 821: 0.0001677294543143725
Position 2783: 0.00015679499708964553
Position 693: 0.00014887125477653458
Position 702: 0.00014501039335671297
Position 4941: 0.0001225891399517098
Position 4927: 5.992980537135163e-05
Position 4964: 4.9549899577238576e-05
Position 1669: 1.9336700427642086e-06
