Gene = Golga4
index = 514
Annotated 5SS: [  291  8003 16317 21055 24055 26334 28439 29208 30677 31059 32758 42535
 45697 47324 53517 54157 54606 59401 60713 60983 62773 66755 70962]
Annotated 3SS: [ 7912 16250 20742 24006 26276 28339 29074 30491 30974 32609 42355 45564
 47167 49305 54034 54474 59289 60691 60913 62696 66650 70874 75581]
SMsplice 5SS: [  291  4483  8003 16457 21055 24055 28439 29208 30677 31059 32758 42535
 45697 47324 53517 54157 54650 59401 60983 62773 66755 70962]
SMsplice 3SS: [ 4399  7912 16250 20742 24006 28339 29074 30491 30974 32609 42355 45564
 47167 53354 54034 54474 59289 60913 62696 66650 70874 75581]
top_k =  100
Partition function (log Z): 15.651032367550918

Sorted 5' Splice Sites (High to Low Probability):
Position 60983: 0.9999999999999992
Position 70962: 0.9999999999999989
Position 66755: 0.9999999999999987
Position 47324: 0.999999999999998
Position 8003: 0.9999999999999976
Position 21055: 0.9999999999999967
Position 24055: 0.9999999999999967
Position 29208: 0.9999999999999967
Position 291: 0.9996353647597627
Position 30677: 0.9988633164657164
Position 54157: 0.9824320109572953
Position 62773: 0.9122223383776336
Position 32758: 0.90659730843567
Position 45697: 0.8735081787456941
Position 31059: 0.8526519266181296
Position 59401: 0.8338660770760303
Position 4483: 0.7929828695084015
Position 54650: 0.6720135388859614
Position 42535: 0.6044573966383429
Position 73340: 0.45257720416586644
Position 16457: 0.45141556603167987
Position 16317: 0.4418737226838957
Position 42505: 0.39554260336165425
Position 63056: 0.3554387779864869
Position 69269: 0.2588166876513185
Position 31379: 0.20597953260658006
Position 4131: 0.17864657579130552
Position 33690: 0.16756328746770538
Position 29918: 0.15800049072623654
Position 69824: 0.1482249551381892
Position 63535: 0.14248266310612145
Position 31949: 0.12719249872409913
Position 45739: 0.12649182125430383
Position 43439: 0.12480305675201592
Position 71490: 0.1209878124103121
Position 60713: 0.11560063169909549
Position 3401: 0.1046986621672668
Position 69212: 0.08738285689094627
Position 42862: 0.08563804168579561
Position 4537: 0.08223491318067912
Position 5197: 0.07775897129715827
Position 73567: 0.07460647219901588
Position 719: 0.07289320747240167
Position 2339: 0.07163147726708301
Position 4601: 0.06398794798034801
Position 73177: 0.053099682354077055
Position 32957: 0.04980763496690786
Position 6517: 0.049594745822156054
Position 4261: 0.046208019464173876
Position 61352: 0.04137074905741932
Position 43447: 0.040058888694957474
Position 536: 0.033594370728487116
Position 73799: 0.03247868191738302
