Gene = Lrpap1
index = 644
Annotated 5SS: [  288  3372  6610  7614  8236  9791 10917]
Annotated 3SS: [ 3226  6487  7492  8076  9707 10739 12379]
SMsplice 5SS: [ 288 1496 5866 6610 7614 8236 9791]
SMsplice 3SS: [1417 5720 6487 7492 8076 9707 9876]
top_k =  100
Partition function (log Z): 2.567817573259675

Sorted 5' Splice Sites (High to Low Probability):
Position 288: 0.9795033510270575
Position 6610: 0.9717482213691025
Position 5866: 0.9414068743039379
Position 9791: 0.9276665150797616
Position 8236: 0.7632370047403197
Position 10917: 0.694057915252862
Position 7614: 0.6868284469832925
Position 1496: 0.5644630227251944
Position 3372: 0.39157681160921864
Position 7377: 0.25575918103153455
Position 8205: 0.23676299525968028
Position 2586: 0.21699951732042147
Position 7826: 0.10026595066033309
Position 7639: 0.09355270925713911
Position 2305: 0.0933442086733843
Position 10314: 0.07323055920593796
Position 9589: 0.06252616484385998
Position 3471: 0.05889464857647678
Position 3675: 0.05459997855411108
Position 10019: 0.045825365504015655
Position 7628: 0.04355176766312847
Position 7057: 0.02080728647309027
Position 6877: 0.01804698644362398
Position 621: 0.011417236120866403
Position 6845: 0.010720852694719216
Position 432: 0.010610204630517688
Position 6776: 0.006457534770781346
Position 2273: 0.005677176263650203
Position 327: 0.003716144365642963
Position 1597: 0.0032259130919962847
Position 336: 0.002798692093824992
Position 780: 0.0005592857787252575
Position 48: 0.0004295423018670092
Position 820: 0.000210024313706129
Position 96: 0.00019712879533106875
Position 6882: 4.5916028661048136e-05
Position 28: 7.804064059151262e-06
Position 242: 4.11853176670487e-06
Position 43: 3.683213894144878e-06
Position 230: 2.236267596169617e-06
Position 52: 2.165255215900991e-06
Position 185: 4.000566164950736e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 8076: 0.9683294050302831
Position 5720: 0.9414068743039379
Position 6487: 0.8866590193450726
Position 7492: 0.8663451813466503
Position 9707: 0.8099846167369235
Position 1417: 0.5524244045895373
Position 10739: 0.5481379492315667
Position 3226: 0.3532937037713762
Position 9876: 0.2943714768755236
Position 11348: 0.2281029817399315
Position 7263: 0.22709166043988263
Position 2450: 0.1924992123627278
Position 10814: 0.15646976155112535
Position 12379: 0.1340522980788019
Position 13816: 0.11994796414851495
Position 9686: 0.11073108954483783
Position 3391: 0.0814972939497221
Position 13086: 0.07810265585619414
Position 9538: 0.07503869755088502
Position 6349: 0.06024210401248154
Position 13443: 0.05835851220088868
Position 7742: 0.05606237022029785
Position 10168: 0.04497506013059237
Position 11795: 0.04414914301670814
Position 12363: 0.04412612248127464
Position 2189: 0.04286948131828941
Position 3158: 0.03997382853607592
Position 2169: 0.037730026006931275
Position 8079: 0.03167059496971643
Position 6706: 0.031056584027502665
Position 7236: 0.030458843588596563
Position 3246: 0.030306612482632278
Position 12097: 0.02590826089961667
Position 6500: 0.02484709801154816
Position 2506: 0.02450030495769361
Position 11660: 0.020133368702323292
Position 6934: 0.015373285377488726
Position 2134: 0.014786375857686636
Position 11007: 0.01071656114072871
Position 1381: 0.010221893290172594
Position 7038: 0.005434001095601542
Position 431: 0.004288705394238424
Position 6761: 0.004214705910282913
Position 1461: 0.003719366669284299
Position 2251: 0.002297013023807904
Position 520: 0.001729942092198749
Position 2152: 0.001338488730319289
Position 1539: 0.0009873919734507254
Position 565: 0.0008502391594902474
Position 471: 0.0006253374858093578
Position 161: 0.0005972989848062561
Position 501: 0.00037270592761401325
Position 529: 0.00027830270883086967
Position 413: 0.0002779501827654556
Position 699: 0.00017439482682389903
Position 1465: 9.401735085381179e-05
Position 657: 9.060469706383694e-05
Position 1121: 8.614288117504709e-05
Position 1274: 8.200642782625069e-05
Position 1300: 7.371263489071413e-05
Position 589: 7.105701741554858e-05
Position 168: 2.236003263119414e-05
Position 461: 2.0314865143961593e-05
Position 171: 1.987356278791723e-05
Position 603: 1.5517803976572756e-05
Position 540: 1.0784076518180305e-05
Position 480: 9.518911893859813e-06
Position 463: 7.109086680050127e-06
