Gene = Epo
index = 382
Annotated 5SS: [  104 47510 48208 48757 49262]
Annotated 3SS: [47389 48064 48669 49081 50001]
SMsplice 5SS: [  104  2548  2845  3059  3397  3640  3800  4239  4552  4880  7029 15992
 28522 47510 48208 48757 49262]
SMsplice 3SS: [ 2401  2669  2951  3332  3476  3732  4143  4477  4632  6880 15794 28426
 47389 48064 48669 49081 50001]
top_k =  100
Partition function (log Z): -1.4440039546469716

Sorted 5' Splice Sites (High to Low Probability):
Position 4552: 0.9979441163089721
Position 3059: 0.9973639134964105
Position 2548: 0.9868013839640981
Position 104: 0.9703979824836741
Position 3800: 0.9185838898300734
Position 3640: 0.9165388464155702
Position 7029: 0.9163237630715525
Position 2845: 0.90063147380349
Position 3397: 0.7885723022085285
Position 4880: 0.7081454144643291
Position 4239: 0.6753529261832736
Position 15992: 0.539734186938726
Position 5306: 0.4779329681578052
Position 12568: 0.33481015934469033
Position 4258: 0.3090050549830539
Position 3415: 0.15324955033039814
Position 4659: 0.06495809280753598
Position 2850: 0.06228042844283195
Position 3853: 0.06039168336113228
Position 4819: 0.05508488718346799
Position 158: 0.029555763675557557
Position 2268: 0.02051242766618638
Position 3670: 0.018295273178472578
Position 951: 0.013446704164132796
Position 3406: 0.01147818998717718
Position 2057: 0.009650480598685441
Position 2242: 0.009133359072736363
Position 1713: 0.006742055982674085
Position 1966: 0.006248350481822784
Position 4144: 0.004661786610754406
Position 5021: 0.0032410333837839356
Position 4861: 0.002557089570275558
Position 3612: 0.0024642848904058226
Position 2495: 0.00236004252055413
Position 4276: 0.0018714992162609356
Position 1105: 0.0018107994518408272
Position 1990: 0.0016455752445094333
Position 3063: 0.0015066777757773765
Position 1289: 0.0014301343658254593
Position 2649: 0.0012311063551958934
Position 3082: 0.0011294087278118311
Position 4540: 0.001046244667285998
Position 2889: 0.0008774032668917514
Position 1843: 0.0008631431298379081
Position 4071: 0.0008560338951533055
Position 2559: 0.0007370212340834642
Position 1237: 0.0006875828799599394
Position 1858: 0.0005859050381699591
Position 2602: 0.0003764393660563418
Position 2565: 0.0003641658562836505
Position 4546: 7.690543762372022e-05
Position 3199: 5.200057386832284e-05
Position 225: 1.356328940265258e-05
Position 489: 6.1296037337686685e-06
Position 203: 4.304816675398247e-06
Position 703: 4.046285799720544e-06
Position 4424: 2.8084684949654233e-06
Position 264: 2.678333456300524e-06
Position 125: 2.5783755913073648e-06
Position 162: 1.4392257317552455e-06
Position 1946: 8.805945939053327e-07
Position 3904: 8.264330045186271e-07
Position 3925: 6.714209704268786e-07
Position 4253: 3.978167060027643e-07
Position 4384: 1.5942768347509327e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3732: 0.9772947928733466
Position 2951: 0.901577148593265
Position 2401: 0.8799680521667219
Position 4632: 0.8784112506000162
Position 2669: 0.8603042366434176
Position 15794: 0.853554283145179
Position 6880: 0.8312939343574692
Position 3332: 0.6791125648112125
Position 4143: 0.6426557714742587
Position 3476: 0.5824151428181643
Position 4477: 0.5230199325803419
Position 5150: 0.44220429108647596
Position 4334: 0.4254874808850094
Position 16481: 0.36634042283290125
Position 12504: 0.34638274064888536
Position 4036: 0.26978103960249117
Position 3534: 0.23321705388488348
Position 17276: 0.17339376410582463
Position 3153: 0.13638462137420151
Position 3583: 0.1187232838469344
Position 2457: 0.10250192113359725
Position 3310: 0.09959667272579896
Position 2805: 0.09677079050049825
Position 2934: 0.09141647413151636
Position 6847: 0.08622010801110766
Position 4166: 0.04112718730583811
Position 4371: 0.03766158511353183
Position 7865: 0.03410156126657044
Position 5082: 0.030734870922305514
Position 2012: 0.021226565759763814
Position 4754: 0.018815906764629856
Position 2095: 0.016698480706200548
Position 4090: 0.013701699305191523
Position 4412: 0.012829090199795029
Position 4001: 0.011302763090595613
Position 1779: 0.009890962900206992
Position 3276: 0.009729578529052808
Position 4059: 0.008983067158719103
Position 3272: 0.008650455195735707
Position 736: 0.007233635229613076
Position 8282: 0.007072995412501073
Position 3187: 0.0068617623119469635
Position 2629: 0.006361417883481599
Position 2299: 0.005452812652316024
Position 2958: 0.004962259892115496
Position 11054: 0.004937100218612458
Position 5220: 0.004627234548159712
Position 7987: 0.004572081927981888
Position 3199: 0.004087734653938687
Position 5120: 0.0036843213609984433
Position 1027: 0.0036775698771336768
Position 3175: 0.003599061832573965
Position 2296: 0.003327835540225143
Position 5860: 0.0032392007318421743
Position 4199: 0.0032129861343183092
Position 1515: 0.003030192242563909
Position 3354: 0.0030019820393927697
Position 7123: 0.002959480195776322
Position 3458: 0.00291372693753554
Position 702: 0.002487097368397556
Position 1595: 0.0023237932928039592
Position 2195: 0.0021330042575916823
Position 798: 0.0019949393834486464
Position 8157: 0.0019832845540981307
Position 7957: 0.0017793068349954279
Position 919: 0.0017197974863727772
Position 4680: 0.0017053818915462805
Position 8432: 0.0011678093430064348
Position 1592: 0.0010642491222482065
Position 2987: 0.0010497813412421561
Position 3211: 0.0010333307527860772
Position 3344: 0.0010271048171553191
Position 4798: 0.0009949511430583668
Position 3216: 0.0009286469762941512
Position 6463: 0.0007482574465562912
Position 7350: 0.0007027202869791968
Position 3286: 0.0006691556602594356
Position 4055: 0.000592107402723218
Position 5838: 0.0005750269742954291
Position 5589: 0.0005449170002490454
Position 2973: 0.0003628145034214765
Position 3610: 0.0003545128758293225
Position 1453: 0.0003224180878305936
Position 3133: 0.0003207701126719381
Position 2813: 0.0002753012038228967
Position 1163: 0.00025066760641774885
Position 3944: 0.00013700497256467068
Position 3781: 4.277672931744199e-05
Position 2844: 1.9726826621826233e-05
Position 4727: 1.529599341476651e-05
Position 5154: 1.3942143773974122e-05
Position 1541: 1.0227524373630675e-06
Position 1659: 3.804847900541819e-07
