Gene = Cnst
index = 278
Annotated 5SS: [  247 33399 46497 55363 58236 58698 59900 60164 64297 76533]
Annotated 3SS: [32967 46314 55331 58148 58582 59877 60066 63415 76396 78628]
SMsplice 5SS: [  247 33399 41784 46497 58236 60164 76533]
SMsplice 3SS: [33128 41643 46314 58135 60066 76396 78628]
top_k =  100
Partition function (log Z): -52.87085181293744

Sorted 5' Splice Sites (High to Low Probability):
Position 247: 0.8917934242341589
Position 1166: 0.33810246618624656
Position 1981: 0.10251412558925302
Position 1415: 0.04145920689568537
Position 411: 0.036053962241743294
Position 2758: 0.02918991368830463
Position 3959: 0.013721300066011844
Position 1974: 0.012077122012475279
Position 537: 0.010651559814062319
Position 59: 0.008254501797358529
Position 2142: 0.008049452348203218
Position 1989: 0.0027438263869528096
Position 218: 0.00015760352009304394
Position 2097: 6.017213021446261e-05
Position 1170: 2.5903943499910225e-05
Position 488: 2.181955878588541e-05
Position 115: 3.2643077034323683e-06
Position 179: 2.4601077796997927e-06
Position 155: 2.360779615969346e-06
Position 37: 6.863752157480614e-07
Position 80: 6.789495850296831e-07
Position 167: 1.768813522868581e-07
Position 3: 7.162727397510029e-08
Position 356: 6.722420488856083e-08
Position 117: 4.103817859288035e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2625: 0.6056403610056043
Position 1023: 0.1935724547373705
Position 1891: 0.17220882954226377
Position 5776: 0.1586810188382241
Position 1275: 0.11343560087725353
Position 952: 0.05093463778006347
Position 2320: 0.032766174568372726
Position 3834: 0.0305587396296077
Position 5996: 0.015873706544931303
Position 869: 0.011846620991976666
Position 352: 0.0116927295600662
Position 5125: 0.009916844758390914
Position 579: 0.008997446557808405
Position 3414: 0.00866525834732686
Position 1591: 0.0074572201361816715
Position 2514: 0.006622614266118213
Position 4498: 0.006240720746672649
Position 1124: 0.005431541512005701
Position 1091: 0.004833791695587828
Position 3365: 0.004615338017054999
Position 3070: 0.004288058076568072
Position 982: 0.004077272481260948
Position 1310: 0.0040449162558868846
Position 4019: 0.003535368627791026
Position 2045: 0.0033446446819028167
Position 805: 0.003257062305718657
Position 785: 0.0023782212075163897
Position 926: 0.0016939206872684425
Position 1683: 0.0015335117469490967
Position 1069: 0.001497832638901309
Position 893: 0.001373548126888845
Position 598: 0.001372422530333472
Position 741: 0.0011669655601642137
Position 1109: 0.00047254273292907556
Position 895: 0.00044145284552528
Position 844: 0.00026031646381100405
Position 475: 4.846152288242107e-05
Position 820: 3.82951740954389e-05
Position 878: 3.00779213017351e-05
Position 130: 2.6415615300653826e-05
Position 163: 6.631000461824554e-06
Position 148: 2.8741866751583803e-06
Position 183: 2.2917932860053103e-06
Position 246: 1.4134076499059216e-06
