Gene = Psmd8
index = 868
Annotated 5SS: [ 425 1559 1783 3636 4629 5291]
Annotated 3SS: [1485 1679 3469 4527 5178 5953]
SMsplice 5SS: [ 425 1559 1783 3636 4629 5291]
SMsplice 3SS: [1485 1679 3469 4527 5178 5953]
top_k =  100
Partition function (log Z): 4.999706196428637

Sorted 5' Splice Sites (High to Low Probability):
Position 3636: 0.974255908467594
Position 425: 0.9467522233004199
Position 5291: 0.8824710318400634
Position 1783: 0.8560683186623315
Position 4629: 0.7922552250766489
Position 1559: 0.7292805792022719
Position 213: 0.45941939318805813
Position 4212: 0.21499865946088206
Position 1788: 0.14383475715163122
Position 5593: 0.13332210212615703
Position 2877: 0.05736188325274469
Position 689: 0.05583132252992122
Position 1574: 0.030519039143606
Position 5341: 0.021762253192857538
Position 6061: 0.014998137586787301
Position 1439: 0.013471225641625393
Position 5077: 0.01253824850314103
Position 3672: 0.008591791900435823
Position 269: 0.007601704847645453
Position 5317: 0.0070879822839192376
Position 5699: 0.004779101580229713
Position 4388: 0.004580384764348917
Position 4046: 0.0045562434874819886
Position 222: 0.0038487270126296258
Position 5326: 0.0037462648200851855
Position 5888: 0.0036566121010939345
Position 346: 0.0034946545119339642
Position 1298: 0.003245804079236836
Position 3667: 0.0028794857907063496
Position 1585: 0.002639672910940225
Position 69: 0.001157278051748997
Position 137: 0.000874438541817258
Position 3901: 0.0007162172473007077
Position 468: 0.0005471880092270285
Position 648: 0.00047222897666036016
Position 432: 0.0004532309756132499
Position 317: 0.00012378723660942746
Position 1959: 0.00010566994801220382
Position 204: 4.058523432717143e-05
Position 58: 2.3374963643888518e-05
Position 17: 1.833038897865134e-05
Position 2348: 5.480687474606582e-06
Position 152: 3.088327956141308e-06
Position 134: 2.2214751629363404e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 1679: 0.9999999873432492
Position 5178: 0.954799993267545
Position 4527: 0.7768603009254373
Position 5953: 0.7424665149092232
Position 1485: 0.7165285462365325
Position 3469: 0.5607629611297108
Position 331: 0.4305973355643578
Position 3539: 0.4249642250290257
Position 5362: 0.29536312871279297
Position 4182: 0.12277178215635107
Position 3794: 0.05113115992672418
Position 4003: 0.035745085256402125
Position 1352: 0.026175986889573618
Position 550: 0.019568246461976767
Position 2741: 0.01940493724505434
Position 5988: 0.018496516422461067
Position 5472: 0.017075498288735325
Position 4356: 0.01537411978028428
Position 5957: 0.013510769334113833
Position 4186: 0.013087728288981174
Position 5675: 0.01305820415139947
Position 4999: 0.01253824850314103
Position 1417: 0.011929805905861662
Position 2603: 0.011285323618053933
Position 6295: 0.010340321542056888
Position 1392: 0.008470162930868325
Position 2789: 0.008259287678153907
Position 1270: 0.007332719842079658
Position 519: 0.007220449176840864
Position 2767: 0.0069251110142927435
Position 2462: 0.006769720185477972
Position 586: 0.005654035624153158
Position 1379: 0.005340449501361028
Position 590: 0.004961496408826947
Position 2559: 0.00471750351171178
Position 594: 0.004707395186313746
Position 335: 0.004667669016471691
Position 6272: 0.0037229840100808974
Position 1084: 0.0026264172286954656
Position 3838: 0.002136553702482255
Position 5256: 0.0016774943456518818
Position 294: 0.0011792342811092335
Position 217: 0.001067391416828323
Position 6383: 0.0009348320346495106
Position 1292: 0.0007522344789299487
Position 536: 0.00037300166923805454
Position 5096: 0.0003355025126060907
Position 361: 0.0002474840714240459
Position 247: 0.00022807241567106778
Position 523: 0.0001673955461013542
Position 5430: 4.172599987774985e-05
Position 1889: 7.974529629087828e-06
Position 598: 7.0573381033638184e-06
Position 508: 6.51027163523895e-06
Position 487: 5.329540547841612e-06
Position 2263: 3.7262114728985623e-06
Position 260: 2.435878923511773e-06
Position 2202: 1.7544760017080151e-06
Position 1901: 7.712323449995983e-07
Position 407: 6.485969409966699e-07
Position 367: 6.292356401304908e-07
Position 628: 6.199126542443245e-07
Position 190: 4.3570071322455564e-07
Position 393: 3.614607034162742e-07
Position 352: 2.6868949808440184e-07
Position 379: 2.0618621651368052e-07
Position 152: 6.792146341849826e-08
Position 1632: 8.68519955877053e-09
Position 1608: 1.4571665113868922e-09
Position 1644: 4.781638765343947e-10
