Gene = Vps72
index = 1182
Annotated 5SS: [  193  7356  7742  8286 10385]
Annotated 3SS: [ 7202  7626  8108 10239 11356]
SMsplice 5SS: [   74  4089  7356  7742  8286 10385]
SMsplice 3SS: [ 4011  7202  7626  8108 10239 11328]
top_k =  100
Partition function (log Z): 7.743192539177453

Sorted 5' Splice Sites (High to Low Probability):
Position 7356: 0.9995099449511892
Position 7742: 0.9973215529822502
Position 10385: 0.9877467704178097
Position 74: 0.9618646759519741
Position 4089: 0.9115614179065077
Position 8286: 0.5368253339988547
Position 3017: 0.24611997389704626
Position 2751: 0.14428605897927443
Position 1330: 0.1184646062430372
Position 7988: 0.1171671521128784
Position 11523: 0.11051255939773458
Position 7537: 0.08876790829738242
Position 5904: 0.07188831186203302
Position 8211: 0.06141764370215488
Position 5167: 0.05585887413054775
Position 2698: 0.05056330109710229
Position 10564: 0.04044252939941037
Position 2755: 0.01768359440416139
Position 11517: 0.014868741862323141
Position 10488: 0.010365612425051369
Position 3861: 0.008555013341700302
Position 7768: 0.0024070921461696523
Position 4869: 0.0019140775595210212
Position 350: 0.0007525224709841579
Position 7254: 0.0003094872427140832
Position 730: 0.00014421451012468995
Position 7560: 0.00012449895380926495
Position 346: 0.00012081971846677308
Position 364: 0.00011027033968356971
Position 67: 8.864201334793766e-05
Position 336: 2.8252237513177752e-05
Position 182: 1.6399365396722492e-05
Position 5066: 3.541207720349563e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 10239: 0.999778950276906
Position 7626: 0.9775195019526958
Position 7202: 0.9314004294319751
Position 4011: 0.813118719224405
Position 8108: 0.5776201091321183
Position 11328: 0.5071072941474131
Position 11356: 0.34169453125571875
Position 2892: 0.24256502843655683
Position 2579: 0.18007882535418318
Position 11602: 0.1106233733093724
Position 11376: 0.09255065582460915
Position 7452: 0.08729190139331876
Position 7893: 0.08541121165031092
Position 5799: 0.07188831186203302
Position 7151: 0.0677608006911654
Position 4977: 0.0558624153382681
Position 1263: 0.046540872185952396
Position 3927: 0.04339266355085031
Position 10481: 0.04333521837515468
Position 3965: 0.026113937200138417
Position 10784: 0.02334666242858384
Position 7629: 0.019505686895381118
Position 7948: 0.01929722900945113
Position 11580: 0.01784046590255539
Position 3889: 0.014949193996304696
Position 3984: 0.013316357166968119
Position 2557: 0.011473025645188603
Position 1019: 0.010255447959083668
Position 982: 0.010226936909302707
Position 8171: 0.009556730943329074
Position 3750: 0.009225560109541304
Position 7898: 0.008599287016794094
Position 2603: 0.008151169334053583
Position 8135: 0.008031466776721528
Position 2595: 0.007812510325732753
Position 10746: 0.007480765904692953
Position 1236: 0.007116071182288579
Position 11982: 0.006634769445527624
Position 7936: 0.005004885865659138
Position 2449: 0.004472165275472436
Position 11087: 0.004154877676794175
Position 7457: 0.0037711568181920175
Position 1086: 0.0037422027309736063
Position 2955: 0.0035549454604893375
Position 10487: 0.0033379321768880806
Position 11844: 0.0031943643435985306
Position 10715: 0.002856352434515289
Position 1049: 0.0018349344952630097
Position 1211: 0.0014316211220611534
Position 4745: 0.0010720287401628985
Position 7907: 0.0008783448582503144
Position 4674: 0.0008420488193581228
Position 7956: 0.0007395096896714082
Position 6924: 0.0006569910625584492
Position 2710: 0.0005452585459076253
Position 1192: 0.0003919186048260184
Position 7536: 0.000355759051925858
Position 7656: 0.00029010777897162446
Position 7646: 7.170593545359979e-05
Position 1052: 5.039766077351199e-05
Position 7676: 1.9461844896208188e-05
Position 7661: 1.6918769901029803e-05
Position 7638: 1.6792446972989194e-05
Position 7669: 1.2997908641723718e-05
Position 7683: 8.936721149007322e-06
Position 7515: 7.793651884599296e-06
Position 7686: 3.6860818100327904e-06
Position 6770: 1.211008204867362e-06
