Gene = Eif3g
index = 369
Annotated 5SS: [  80  246  540  736  917 2508 2796 3535 3791 3991]
Annotated 3SS: [ 198  455  646  856 2402 2605 3426 3653 3883 4180]
SMsplice 5SS: [  80  246  540  736  917 3535 3791 3991]
SMsplice 3SS: [ 198  455  646  856 3426 3653 3883 4180]
top_k =  100
Partition function (log Z): 13.354394886804577

Sorted 5' Splice Sites (High to Low Probability):
Position 736: 0.9868676026039148
Position 917: 0.985296343094498
Position 246: 0.9554222778884705
Position 540: 0.8959000553615118
Position 3991: 0.888077645430392
Position 2508: 0.7921142100480737
Position 3535: 0.7471699902046046
Position 3791: 0.7260546133338787
Position 80: 0.4258323078832112
Position 2796: 0.40820749098768483
Position 136: 0.29383840933158206
Position 3795: 0.205589033619755
Position 3573: 0.2037062115775602
Position 4097: 0.041462251720115445
Position 3543: 0.03687785724519989
Position 941: 0.014703656905503027
Position 2936: 0.009087621330218173
Position 3329: 0.0066884267620669294
Position 119: 0.005040314810223515
Position 2837: 0.0049968234922198335
Position 102: 0.004853429128641415
Position 2466: 0.004418245656198558
Position 741: 0.0038773019788708916
Position 91: 0.003738817979141766
Position 349: 0.0037196908133275896
Position 788: 0.0026929222559227885
Position 86: 0.0017440791437463995
Position 224: 0.00170171991611112
Position 4064: 0.001343902634283849
Position 3977: 0.0011768425869091452
Position 3982: 0.00062828581956507
Position 46: 0.0003023455087468904
Position 547: 0.00027116478105931765
Position 747: 0.00011301750997173068
Position 694: 5.624399802423495e-05
Position 526: 4.631856864833393e-05
Position 312: 4.6050947312816286e-05
Position 549: 4.5261348811307325e-05
Position 702: 4.4324066818458106e-05
Position 340: 2.8643769351005914e-05
Position 774: 2.2970615899210117e-05
Position 782: 2.1926089788218137e-05
Position 41: 9.18707994032015e-06
Position 17: 2.2634218464810767e-06
Position 146: 2.0933135199966187e-07
Position 140: 1.465849228139964e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 856: 0.9980692233580616
Position 3426: 0.9973644243131589
Position 646: 0.9500388345989325
Position 3883: 0.9132062078902219
Position 4180: 0.7689730788239273
Position 3653: 0.7409950909334826
Position 198: 0.7237437883338337
Position 455: 0.6883852374420445
Position 2351: 0.2895494071865036
Position 2605: 0.2770223454874295
Position 2402: 0.21611927384195612
Position 4127: 0.16730097777303346
Position 3718: 0.16389333842758344
Position 2397: 0.15497151680759585
Position 405: 0.14478549760329032
Position 2276: 0.08791110959977697
Position 2716: 0.07202661773364999
Position 3900: 0.059512451705385896
Position 2243: 0.03131277850838832
Position 471: 0.027262437581306854
Position 2683: 0.02451388512520571
Position 666: 0.02202309099904745
Position 2626: 0.021182188537683076
Position 3938: 0.01783409911060068
Position 626: 0.01667596983699516
Position 2466: 0.015268588688945319
Position 2620: 0.014250543063624275
Position 3694: 0.013702487572483818
Position 2629: 0.013296355862530324
Position 3210: 0.00899858808953912
Position 475: 0.004041406160130583
Position 485: 0.002946843583073842
Position 601: 0.002882699112576786
Position 4228: 0.0026412114681783035
Position 513: 0.0017753490316719353
Position 4106: 0.0015416522371704624
Position 3606: 0.0011322034068186344
Position 589: 0.001051380664030241
Position 4027: 0.0008649339290921125
Position 4236: 0.0008143152536564941
Position 2500: 0.0007633856839109113
Position 814: 0.0007028392485221272
Position 2248: 0.0006363953871953695
Position 205: 0.0005401046640935276
Position 605: 0.0004967077707411263
Position 223: 0.000323169128851512
Position 670: 0.00022259671127394673
Position 319: 0.00011053991691562626
Position 518: 6.2266247200093e-05
Position 210: 5.944552304909083e-05
Position 235: 2.4358415172038668e-05
Position 229: 9.612842998606498e-06
Position 232: 2.6362518093994883e-06
Position 241: 1.4903142283386422e-06
Position 239: 1.4773759655801282e-06
Position 113: 1.3527308210784572e-12
