Gene = Pacc1
index = 787
Annotated 5SS: [  165  2368 13080 14967 19208 20993 22564]
Annotated 3SS: [ 2270 12869 14814 19064 20847 22455 23776]
SMsplice 5SS: [  165  2368 11433 12057 13080 19208 22564 24633]
SMsplice 3SS: [ 2270 11302 11917 12997 19064 22455 24523 24713]
top_k =  100
Partition function (log Z): -13.62838748612515

Sorted 5' Splice Sites (High to Low Probability):
Position 2368: 0.9999937311384279
Position 165: 0.7713030172791715
Position 11433: 0.5895162203173048
Position 12057: 0.4279435898074061
Position 5968: 0.3393031548096051
Position 106: 0.09840250969941015
Position 218: 0.07026927525621297
Position 259: 0.019572575598571885
Position 536: 0.01909559352089675
Position 212: 0.016818220811748278
Position 1407: 0.014922692769769161
Position 5097: 0.013070737398420773
Position 7538: 0.012803029361561458
Position 5459: 0.005199384754096312
Position 1019: 0.0036410117452340043
Position 6831: 0.0016558943013184804
Position 2715: 0.0015479665866492643
Position 1579: 0.001406467465509514
Position 1756: 0.0012981201210039972
Position 1809: 0.0011700100167462055
Position 766: 4.6548432699958785e-05
Position 720: 4.100125985638679e-05
Position 152: 1.217093401080647e-05
Position 5478: 9.893576240342293e-06
Position 2356: 6.268861571347594e-06
Position 30: 3.080226578685461e-06
Position 275: 1.7322687876857137e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 15346: 0.7991665639446275
Position 2270: 0.7624431963110879
Position 11302: 0.6153583292732709
Position 11917: 0.4609210433936193
Position 5793: 0.26877717153127223
Position 2219: 0.23755680368890988
Position 7388: 0.05037878498557498
Position 5842: 0.048768841209997915
Position 8464: 0.03764499232942687
Position 5688: 0.0236214952273311
Position 5241: 0.023494333132957818
Position 7914: 0.014239103844289787
Position 4930: 0.012332932953813415
Position 6733: 0.007545704176267135
Position 6127: 0.006593150817381627
Position 419: 0.004956528461585813
Position 5582: 0.004530631807758727
Position 940: 0.0029486729523417066
Position 5062: 0.002473120065816842
Position 3338: 0.002272563007247547
Position 1352: 0.0022414399920741004
Position 368: 0.001958583169597156
Position 6758: 0.0018959279327105181
Position 2620: 0.0017549037213860463
Position 1717: 0.001718562344506945
Position 3939: 0.00165579948404337
Position 7883: 0.0016503593125568338
Position 1538: 0.001387109432283594
Position 5742: 0.0011784495897175051
Position 844: 0.0011592594647454825
Position 5578: 0.0011513597716434746
Position 3104: 0.0006519067337325384
Position 4985: 0.0005080107148207302
Position 1304: 0.0004877216934707129
Position 3486: 0.00044681236868627253
Position 1516: 0.000444241235427396
Position 3285: 0.0003993581466135075
Position 1232: 0.0003772240691338206
Position 1513: 0.0003246845910417902
Position 3307: 0.0002825754027426676
Position 4138: 0.00026515840902362485
Position 2878: 0.00024027033463820574
Position 4433: 0.00022956369124588072
Position 4948: 0.0001910063408892993
Position 2623: 0.00014799238900324314
Position 2573: 0.0001284215133849164
Position 2760: 0.0001012938531267534
Position 2556: 4.19813519084181e-05
Position 2527: 7.923862950871778e-06
Position 2664: 2.0342871233121402e-06
