Gene = Tsen34
index = 1148
Annotated 5SS: [ 125 1080 1463 1857]
Annotated 3SS: [ 832 1212 1598 6762]
SMsplice 5SS: [ 294 1080 1463 1857 4164]
SMsplice 3SS: [ 832 1195 1619 4059 6762]
top_k =  100
Partition function (log Z): -2.848821511505019

Sorted 5' Splice Sites (High to Low Probability):
Position 1463: 0.9290993972041757
Position 1080: 0.921344017681355
Position 1857: 0.8995640131051098
Position 4164: 0.7153464559166743
Position 294: 0.5046112466756424
Position 650: 0.3263225957916497
Position 125: 0.2433571739489676
Position 2069: 0.1323725725923139
Position 933: 0.08464974554538765
Position 101: 0.07055122494795711
Position 639: 0.06001057014012393
Position 588: 0.027252165726592836
Position 3642: 0.020802957768424214
Position 1397: 0.01651540922201649
Position 2152: 0.015127418344473767
Position 107: 0.00491129449408873
Position 680: 0.0042621096434667105
Position 81: 0.004156577141192658
Position 5563: 0.003910431796940327
Position 132: 0.003113959401139824
Position 1415: 0.0028378629741223327
Position 37: 0.0016091298733428557
Position 561: 0.0010761989054535273
Position 741: 0.0007548513008099193
Position 1803: 0.0006810223176871429
Position 672: 0.0006110608192567198
Position 1836: 0.0005621539084012984
Position 458: 0.00039017530090356507
Position 444: 0.00034812339172443597
Position 541: 0.00033680554394460255
Position 712: 0.00033143765128286094
Position 89: 0.00020462170625400593
Position 1032: 2.655824613601105e-05
Position 489: 2.425501606597472e-05
Position 1133: 2.2431270348579185e-05
Position 378: 1.7331790111733744e-05
Position 9: 1.348449449136085e-06
Position 175: 1.4639309817141852e-07
Position 208: 3.1476024195818615e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 832: 0.9737915105722921
Position 4059: 0.7667299919600438
Position 1195: 0.5638552585962302
Position 1619: 0.5432689222444044
Position 6762: 0.5191817935793075
Position 1212: 0.23826995761057035
Position 1947: 0.20524288053245138
Position 5647: 0.18578904786778264
Position 202: 0.149744202906827
Position 1598: 0.13666590447996008
Position 1586: 0.12922397823089968
Position 536: 0.049764306808204
Position 5119: 0.04779955419483868
Position 5454: 0.04662719364803779
Position 1166: 0.03795764221043667
Position 1726: 0.03558124528120586
Position 1236: 0.034611237511866025
Position 1650: 0.033397131039811234
Position 3503: 0.032746652837256626
Position 488: 0.03242463845217082
Position 1669: 0.024179181190621485
Position 1219: 0.022631380462916687
Position 1273: 0.01953032192188521
Position 7112: 0.016432076530951932
Position 1175: 0.01560678954611721
Position 962: 0.015266980257532502
Position 4625: 0.013444475462516085
Position 6899: 0.01245199245223227
Position 5249: 0.010981096611976939
Position 1278: 0.010771622786455751
Position 517: 0.010662053117144974
Position 5090: 0.010201083951273292
Position 601: 0.007424935144840087
Position 836: 0.005673126043516516
Position 1002: 0.005381033292814182
Position 1026: 0.004467629969526286
Position 5169: 0.003656126045673621
Position 4822: 0.0034108737630941894
Position 2068: 0.00320128329745119
Position 1240: 0.0030292134484727045
Position 560: 0.0029451201692101145
Position 4949: 0.0027639373962964975
Position 1548: 0.0026883268633018
Position 1200: 0.0025230358324216545
Position 4775: 0.0023684857615769734
Position 230: 0.0006097768558248852
Position 204: 0.0005920609786121252
Position 378: 0.0005591942055201458
Position 255: 0.0002625956069070315
Position 325: 0.00020871070453744078
Position 297: 0.00015553871859718017
Position 745: 0.00013731700584056813
Position 173: 0.00011995759350951433
Position 225: 9.912464626245148e-05
Position 257: 3.1543323761540348e-06
Position 273: 1.9330383623984655e-06
Position 262: 1.6364783390101663e-06
Position 128: 5.102998872004203e-07
Position 147: 1.0991185118665237e-07
