Gene = Faap24
index = 391
Annotated 5SS: [ 624 1600 1862]
Annotated 3SS: [1459 1708 3744]
SMsplice 5SS: [ 151  624 1600 1862]
SMsplice 3SS: [ 504 1459 1708 3744]
top_k =  100
Partition function (log Z): -4.131497844701885

Sorted 5' Splice Sites (High to Low Probability):
Position 1600: 0.9617004458987151
Position 1862: 0.8123057917465187
Position 151: 0.6756466907096925
Position 624: 0.6147746602411436
Position 46: 0.224922059908517
Position 186: 0.029758995898582746
Position 1612: 0.013424763893010604
Position 628: 0.009937674861349355
Position 2820: 0.009299923347836496
Position 2371: 0.006205408732660407
Position 79: 0.005330699224045395
Position 478: 0.004390994143443891
Position 546: 0.004002053621217424
Position 695: 0.00331529304491748
Position 2456: 0.0032778670560550047
Position 1151: 0.002879955657536063
Position 435: 0.0017820769717446583
Position 1604: 0.001278583276845679
Position 679: 0.0009022924153742136
Position 326: 0.0005625760387346929
Position 162: 0.0005246558558864715
Position 390: 0.0004387143865742935
Position 384: 0.00026982084254826265
Position 51: 1.9730351619335785e-06
Position 157: 1.1303943555713137e-06
Position 97: 8.108944177091525e-07
Position 312: 1.4760472465740335e-07
Position 243: 1.9317724378333463e-08
Position 31: 8.317079489506357e-10
Position 17: 3.4545909179262973e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1459: 0.9476203295170933
Position 1708: 0.7303617812338989
Position 3744: 0.7035524354332676
Position 504: 0.4787096098582032
Position 1685: 0.07217741960119659
Position 3882: 0.056272047830656285
Position 2272: 0.05194189569107916
Position 4396: 0.05050449570437148
Position 2455: 0.04068123893388578
Position 420: 0.03154905591058959
Position 1517: 0.02734542407010539
Position 2697: 0.02657080969630152
Position 268: 0.025538652898023026
Position 3832: 0.014828627935916088
Position 377: 0.01285752806315398
Position 3885: 0.012435943137769174
Position 1775: 0.012047997819761179
Position 1724: 0.011632723666668022
Position 451: 0.010143613951695114
Position 3005: 0.009597688405457504
Position 3569: 0.008653453209494396
Position 478: 0.006992825962018907
Position 566: 0.005731865083499892
Position 4064: 0.005666967510528661
Position 466: 0.004125484166546286
Position 1736: 0.0035947720636427673
Position 4646: 0.003504921411865986
Position 1549: 0.0031012724093098867
Position 1820: 0.0028956466947169936
Position 1546: 0.0024529521344411075
Position 4207: 0.0019492688345046538
Position 2231: 0.0017585959874352219
Position 1984: 0.0016967369678884655
Position 1772: 0.0014608994734029916
Position 2131: 0.0011772207078951063
Position 1059: 0.00110903929755241
Position 2944: 0.0007127086137633799
Position 1093: 0.0007019858680034307
Position 1796: 0.0006640296033878202
Position 393: 0.0006303533577059806
Position 236: 0.0004710840042594387
Position 1317: 0.00035306977758917395
Position 390: 0.00033482973274687574
Position 482: 0.0002696551704530505
Position 918: 0.00022483090806196286
Position 896: 0.0002023358438195968
Position 1687: 0.00012995604287372305
