Gene = Ctu1
index = 306
Annotated 5SS: [  60 3631]
Annotated 3SS: [3087 4410]
SMsplice 5SS: [60]
SMsplice 3SS: [3087]
top_k =  100
Partition function (log Z): -9.062657267784504

Sorted 5' Splice Sites (High to Low Probability):
Position 60: 0.785397920603842
Position 3234: 0.44172416069129317
Position 3631: 0.23922811905217095
Position 1125: 0.17389695740847178
Position 4065: 0.14502885364602291
Position 124: 0.03841386677067236
Position 226: 0.031487747360600234
Position 4529: 0.029186341940706628
Position 583: 0.02110288385848439
Position 3595: 0.019744580783305418
Position 3181: 0.01688696038350646
Position 614: 0.016480863566227376
Position 3197: 0.015546104913929947
Position 5692: 0.01490996055221289
Position 2385: 0.007162173405240939
Position 3337: 0.006798423706405233
Position 2288: 0.005961072287840834
Position 434: 0.005414254478631648
Position 3288: 0.005302287504808527
Position 548: 0.0052795054463150885
Position 3172: 0.0042189092963532205
Position 2679: 0.0040221218490224895
Position 2315: 0.0036890669209081743
Position 779: 0.0029418156863362534
Position 1377: 0.0028479072399306355
Position 271: 0.0015627060329263358
Position 1146: 0.001389902374390445
Position 194: 0.001175258414923112
Position 2270: 0.0010079366815888156
Position 104: 0.000590741800489628
Position 169: 2.7903189662112374e-05
Position 223: 2.1169668654119917e-05
Position 81: 9.859709418836021e-06
Position 189: 5.835623817359154e-06
Position 38: 5.413540272151764e-06
Position 256: 4.989754781034124e-06
Position 214: 3.0154532798260623e-06
Position 159: 2.580169740212635e-06
Position 64: 6.062768105353518e-08
Position 66: 5.2593977822476546e-08
Position 26: 4.692695426821547e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3087: 0.8032281498553707
Position 4410: 0.7128415858922424
Position 3520: 0.15679352400423768
Position 3860: 0.13587473935204836
Position 3931: 0.04404299714622814
Position 293: 0.040251427932435586
Position 1010: 0.02470426022146665
Position 5622: 0.02278372980840244
Position 6012: 0.021312572684517066
Position 2093: 0.016535298824084152
Position 851: 0.01025737756266401
Position 477: 0.009741696609621093
Position 336: 0.00929432124794176
Position 1036: 0.006743211812930774
Position 3047: 0.00647393480307365
Position 1038: 0.005756308707966403
Position 2507: 0.0057114731250142445
Position 1043: 0.005331258473620973
Position 2258: 0.0028462210606418803
Position 2958: 0.002740167783834257
Position 3122: 0.0020813540678354205
Position 2842: 0.0016705761220482712
Position 1145: 0.0010988549658701664
Position 205: 0.0003652898517002267
