Gene = Leo1
index = 632
Annotated 5SS: [  100  4458  5671  6861  7967  9037 13183 14240 15658 16726 19568]
Annotated 3SS: [ 3698  5565  6765  7820  8951 13087 14104 15521 16538 19469 24657]
SMsplice 5SS: [  100  3792  4458  5671  6861  7967  9037 13183 14240 15658 16726 19568]
SMsplice 3SS: [ 3698  4351  5565  6765  7820  8951 13087 14121 15521 16538 19469 24657]
top_k =  100
Partition function (log Z): 30.85412258465479

Sorted 5' Splice Sites (High to Low Probability):
Position 15658: 0.9999999999999926
Position 9037: 0.9999999999999903
Position 19568: 0.9999659269413597
Position 16726: 0.9976396401830677
Position 13183: 0.9954725316847267
Position 3792: 0.9877671850482704
Position 7967: 0.973183534972905
Position 6861: 0.9561585406192739
Position 100: 0.9425304284210397
Position 5671: 0.9126282347096532
Position 4458: 0.7484415102169181
Position 14240: 0.6877736988398878
Position 22618: 0.568407883288196
Position 4006: 0.40108543163272
Position 10066: 0.24781976153377985
Position 12914: 0.2070238382783839
Position 4431: 0.20477382100691163
Position 24084: 0.19603222124124853
Position 24092: 0.16419823636542008
Position 20903: 0.11283960451698993
Position 20411: 0.10664799556993673
Position 24088: 0.09516192111174998
Position 5661: 0.08580056931748714
Position 7284: 0.07931079583894213
Position 5985: 0.06824863874164698
Position 425: 0.059563086911190916
Position 16249: 0.058890925492087604
Position 10019: 0.055139820877019165
Position 7184: 0.05510142581158463
Position 3195: 0.04947184945356063
Position 14191: 0.04852776288413747
Position 5433: 0.04656152571779994
Position 5200: 0.04473274807526566
Position 580: 0.04337888006713665
Position 18469: 0.03967570859035962
Position 3154: 0.03929702167617692
Position 16134: 0.03584728064390598
Position 15130: 0.03346806058320314
Position 13958: 0.03027138952042092
Position 1383: 0.025537342327333318
Position 8797: 0.02172978481376408
Position 4863: 0.0188837430130356
Position 16025: 0.016237922817752513
Position 15388: 0.013867161100155224
Position 3332: 0.012598974314917504
Position 5996: 0.01254676095094421
Position 13862: 0.010888935810590505
Position 3274: 0.010231735124239133
Position 24048: 0.010198113559563975
Position 13703: 0.010122231630508838
Position 24723: 0.00747723075820095
Position 17984: 0.006513202709561309
Position 19992: 0.004783046174324572
Position 13187: 0.004527468315263424
Position 16083: 0.002746946645795182
Position 2331: 0.0023032773566446915
Position 19957: 0.0017405592592517239
Position 5695: 0.001571195972857004
Position 20065: 0.0011538564471839236
Position 19534: 1.049510976136383e-05
Position 19720: 1.434000923305717e-06
Position 242: 3.942412051332442e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 5565: 0.9999922831373019
Position 19469: 0.9957523387334467
Position 13087: 0.9954671259569958
Position 15521: 0.9126728505173474
Position 16538: 0.89551823906586
Position 6765: 0.8658574271119992
Position 24657: 0.8500824395159052
Position 7820: 0.7649375273935726
Position 8951: 0.6081726054241589
Position 23964: 0.5301044457971786
Position 3698: 0.5079341014161335
Position 22463: 0.4965540594822534
Position 3630: 0.468511988213403
Position 4351: 0.3939885577269358
Position 14121: 0.3593288981810164
Position 4324: 0.34461517588227203
Position 14104: 0.2915739798264562
Position 8967: 0.2882172301597212
Position 4321: 0.1448430348660708
Position 7792: 0.14449389688171901
Position 12865: 0.1261203021758987
Position 3893: 0.12579593433373554
Position 3110: 0.11159958056889425
Position 20166: 0.0999554715792852
Position 8928: 0.0987278451380774
Position 16570: 0.09637835546544507
Position 22411: 0.09567832695936897
Position 3900: 0.0944140300984789
Position 7157: 0.0931289137624841
Position 12685: 0.08543641014548045
Position 15574: 0.08269204475561145
Position 9975: 0.07777839271516737
Position 14159: 0.07689851333689339
Position 9880: 0.07416887521602378
Position 3931: 0.07378807409206463
Position 20801: 0.07343926558352568
Position 5832: 0.06886920223119751
Position 3864: 0.06599120235434724
Position 7841: 0.06375211069761405
Position 9968: 0.05987428993226264
Position 6658: 0.0584067248225448
Position 9768: 0.04976764557403747
Position 5305: 0.04656924258049348
Position 16114: 0.04651614222984668
Position 18227: 0.039675708590359605
Position 13735: 0.03722217476502499
Position 7011: 0.03465622215542135
Position 4267: 0.033606665773780374
Position 14984: 0.033468060583203126
Position 15868: 0.03238105700070233
Position 22777: 0.029846484498372638
Position 9902: 0.026070216540309457
Position 20703: 0.024164937361716786
Position 8649: 0.022979402827836358
Position 179: 0.022343795652235352
Position 1249: 0.0219182318479719
Position 20269: 0.01896649348902253
Position 5029: 0.018222896646181597
Position 19796: 0.01689965175003659
Position 5003: 0.016511474134454227
Position 15865: 0.01607435362256197
Position 4345: 0.015882652832636148
Position 10018: 0.015300162432998116
Position 3870: 0.014564458951045257
Position 20838: 0.014357820509371712
Position 3958: 0.014298916851319529
Position 15241: 0.013867161100155224
Position 6607: 0.013451559455166098
Position 4731: 0.013023446763672517
Position 6635: 0.012359604907003885
Position 495: 0.011670288083218683
Position 3733: 0.010501899130002547
Position 4120: 0.010468425858460148
Position 13504: 0.010122231630508838
Position 5059: 0.009998377294629828
Position 4318: 0.00969455560992577
Position 14185: 0.008434622330481431
Position 24892: 0.00747723075820095
Position 3582: 0.006795813294217569
Position 16157: 0.006601143093263954
Position 7055: 0.006516356850546735
Position 17797: 0.006468028291326863
Position 3753: 0.006256197946244132
Position 5786: 0.006176129208016454
Position 4768: 0.005801830922451193
Position 6577: 0.005793168085483928
Position 16577: 0.005743045651761167
Position 16183: 0.004813018209051502
Position 15535: 0.0046351047270334796
Position 20064: 0.004595785172162129
Position 19471: 0.004225517318599014
Position 478: 0.004010440001880106
Position 5842: 0.003537037163615758
Position 21201: 0.003496640955005183
Position 16129: 0.003320440195066469
Position 1311: 0.0032422228857513636
Position 262: 0.002379851921260638
Position 15959: 0.002373227812485507
Position 2222: 0.002303277356644687
Position 13865: 0.002233863168559634
Position 5740: 0.0022130310897613362
Position 321: 0.0021087463418447967
Position 8831: 0.001524765899154293
Position 8855: 0.0015140997728145986
Position 13835: 0.0012160019594132617
Position 20303: 0.0010088598864879447
Position 510: 0.0009827158874280509
Position 221: 0.000931919695366754
Position 20714: 0.0008775810623757019
Position 16049: 0.0008419827941067375
Position 15943: 0.0008017106424560372
Position 443: 0.000739485380942716
Position 8977: 0.0005938355919927614
Position 20320: 0.0005159422443349336
Position 13753: 0.0004882854380136071
Position 1286: 0.0003768875936100774
Position 293: 0.0003055466764009795
Position 19979: 0.00026997350442220123
Position 19882: 0.000253068505995511
Position 6443: 0.00016412860627285563
Position 6465: 0.000125927630804767
Position 4165: 0.00011621814106345106
Position 7026: 0.00011072888207455393
Position 19800: 9.618967703984557e-05
Position 13932: 6.544804917803757e-05
Position 4710: 5.8465326911882754e-05
Position 17860: 4.517441823444667e-05
Position 4005: 4.453268426382751e-08
