Gene = Rabif
index = 883
Annotated 5SS: [162]
Annotated 3SS: [11427]
SMsplice 5SS: [ 162 6574 8527]
SMsplice 3SS: [ 6518  8425 11427]
top_k =  100
Partition function (log Z): -9.551542959841164

Sorted 5' Splice Sites (High to Low Probability):
Position 162: 0.9942630883115362
Position 6574: 0.7953331983508289
Position 8527: 0.7659178157673953
Position 4363: 0.29655749752549593
Position 1113: 0.09697136399584289
Position 6161: 0.06464284252175051
Position 751: 0.06421164279864418
Position 8583: 0.021431697453075473
Position 96: 0.0030974459824156995
Position 123: 0.0017357638023258873
Position 109: 0.0005683252692149758
Position 512: 0.00015199431033688498
Position 290: 0.0001021889177669014
Position 1411: 6.837676943894017e-05
Position 1585: 5.8684768541032026e-05
Position 788: 4.109359928710249e-05
Position 890: 4.023982563100681e-05
Position 68: 3.58582712753344e-05
Position 240: 2.9963013949540857e-05
Position 395: 2.0032699903434407e-05
Position 313: 1.8119386934169947e-05
Position 514: 1.6719711619041235e-05
Position 772: 3.148348529250769e-06
Position 287: 1.0974113309153863e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 8425: 0.8557866025727773
Position 6518: 0.7994303153621416
Position 11427: 0.7283771961450879
Position 4265: 0.29655749752549593
Position 8851: 0.0981325528818782
Position 1009: 0.09755545394737127
Position 6059: 0.06464284252175051
Position 630: 0.056736806119184593
Position 12440: 0.042410128584753896
Position 8440: 0.01631017063308278
Position 9289: 0.01248638518873238
Position 6663: 0.009846455410714718
Position 11326: 0.009250315481580444
Position 511: 0.006211968992948206
Position 600: 0.0034690197208233427
Position 5649: 0.003129906454147377
Position 2109: 0.0016964892294915811
Position 3123: 0.0010206346241380167
Position 4560: 0.00045702964293462293
Position 2315: 0.00033050497347874886
Position 3491: 0.00028726521448396155
Position 378: 0.00027333252268780286
Position 239: 0.00019015357026646608
Position 3406: 0.0001593386157776514
Position 1440: 0.00015047252813683824
Position 1307: 0.00011237809601460852
Position 2495: 0.00010353823318700503
Position 582: 6.474435627589984e-05
Position 428: 5.844841257928367e-05
Position 1633: 3.9964223369862976e-05
Position 161: 1.8528514625734713e-05
Position 1263: 9.636766501783466e-06
Position 1444: 6.894577611901672e-06
Position 409: 1.883721382224515e-06
Position 641: 7.831441179799249e-07
Position 635: 7.47789180902289e-07
Position 632: 7.260771398818722e-07
