Gene = Slc35f6
index = 981
Annotated 5SS: [ 166 6888 7734 8168 8925]
Annotated 3SS: [6814 7561 7954 8813 9443]
SMsplice 5SS: [ 166 1480 6888 7734 8168 8925]
SMsplice 3SS: [1397 6814 7561 8017 8813 9443]
top_k =  100
Partition function (log Z): -1.9499379318131664

Sorted 5' Splice Sites (High to Low Probability):
Position 6888: 0.9621622614251979
Position 166: 0.8360013917542034
Position 7734: 0.7384637395827912
Position 1480: 0.6969172831281508
Position 8168: 0.6949148826793426
Position 8925: 0.6638953434489111
Position 7738: 0.19632229667508747
Position 204: 0.13952054364752225
Position 5048: 0.1058953935354527
Position 5126: 0.09967316204641448
Position 1798: 0.06541359216780933
Position 7726: 0.06514555682526112
Position 310: 0.05750526000845537
Position 4279: 0.0311592974694859
Position 7137: 0.02378098885338815
Position 8814: 0.016679802434855666
Position 952: 0.015700038117542933
Position 974: 0.014138468022315422
Position 8955: 0.008993893298594926
Position 8951: 0.008313152523438056
Position 7857: 0.008299883531419807
Position 960: 0.008169170317690369
Position 544: 0.007342867283415237
Position 854: 0.004230414128402192
Position 8912: 0.0037367675056979794
Position 442: 0.0036743318672827056
Position 1475: 0.003165149733809885
Position 176: 0.003078555290984341
Position 835: 0.0026020222469636096
Position 7730: 4.22555135790323e-05
Position 39: 1.397113678649959e-05
Position 296: 1.1208373318902552e-05
Position 134: 9.262233751892575e-06
Position 103: 8.712383682167806e-06
Position 48: 5.697638695360066e-06
Position 170: 4.026351491032365e-06
Position 67: 3.556517833848723e-06
Position 18: 2.281917727274271e-06
Position 77: 1.0548803010301585e-06
Position 79: 1.0121723716029014e-06
Position 109: 9.980975079048033e-07
Position 70: 6.615445308948486e-07
Position 112: 1.1149878307648811e-07
Position 208: 6.214279763274447e-08
Position 287: 5.0818292998073076e-08
Position 10: 2.594663654514003e-08
Position 239: 2.579834783526565e-08
Position 282: 1.9272249821631417e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 7561: 0.9964000064425838
Position 6814: 0.9621622614251977
Position 1397: 0.6987640554052614
Position 9443: 0.6461493414732562
Position 8813: 0.639058245610421
Position 8017: 0.42301555774563365
Position 4975: 0.2055685555818671
Position 7829: 0.10465460830025533
Position 8780: 0.09636678220803752
Position 8730: 0.06586177704643897
Position 7954: 0.05979633088987256
Position 11382: 0.05909232692178536
Position 7927: 0.05177272469078539
Position 9754: 0.04785425318716338
Position 10435: 0.04421893133946288
Position 263: 0.042901383773946186
Position 8029: 0.04120757813891329
Position 7890: 0.041191388566558115
Position 818: 0.039213057051904664
Position 4191: 0.0311592974694859
Position 1572: 0.0307459554724034
Position 11345: 0.025317440972512206
Position 9055: 0.024960100266613265
Position 7019: 0.02378098885338815
Position 9513: 0.01827019839770984
Position 1703: 0.01690549701172959
Position 10549: 0.015678042732685554
Position 1717: 0.009536533496924867
Position 1747: 0.008225606186751477
Position 402: 0.004284304803021549
Position 676: 0.003635360740892353
Position 7694: 0.0034314759007992917
Position 715: 0.0019916950401175485
Position 1134: 0.0005483509779055778
Position 1200: 0.0004342620642448545
Position 7938: 0.0003680969341561259
Position 1420: 0.00018379288439017904
Position 1175: 0.00015197153015865196
Position 7481: 0.00014236625333583083
