Gene = Bcl10
index = 174
Annotated 5SS: [ 254 6433]
Annotated 3SS: [6143 8688]
SMsplice 5SS: [ 254 5633 6433]
SMsplice 3SS: [5493 6143 8688]
top_k =  100
Partition function (log Z): -6.841130811826034

Sorted 5' Splice Sites (High to Low Probability):
Position 6433: 0.9313863410093679
Position 254: 0.9224468006201065
Position 5633: 0.491189426557723
Position 3347: 0.4076780979360085
Position 8998: 0.1278818895378279
Position 9605: 0.112047387286693
Position 3595: 0.1038836956974074
Position 1140: 0.08375347654205086
Position 8034: 0.06980456161351835
Position 751: 0.06672849651325652
Position 7425: 0.04333476565868512
Position 8053: 0.02840319943327497
Position 7318: 0.026760565512035334
Position 3057: 0.026720663447964216
Position 2404: 0.01815257639846119
Position 1035: 0.016034098906107665
Position 349: 0.013250270358912564
Position 453: 0.010834970773957946
Position 3026: 0.007147056353095789
Position 3305: 0.004478477266104607
Position 71: 0.0039684116895598465
Position 2839: 0.0032087635882721665
Position 6469: 0.0011104128100567956
Position 6393: 0.0010614887052946373
Position 440: 6.746039013551362e-05
Position 242: 1.7463122975574378e-06
Position 258: 1.4870807334749564e-06
Position 53: 7.064099295960508e-07
Position 67: 5.24512967102606e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 6143: 0.9550044958307436
Position 8688: 0.7310419520757091
Position 5493: 0.4918203082309132
Position 3189: 0.4269209690017234
Position 9455: 0.29033966187541244
Position 7902: 0.09820776104679331
Position 7175: 0.07688961971079772
Position 977: 0.07511355413170648
Position 9276: 0.07197393403651249
Position 9746: 0.059211807509767
Position 3524: 0.046416942872065006
Position 9669: 0.03368331315302301
Position 2960: 0.026493935724767197
Position 9713: 0.019152266623903125
Position 3194: 0.01667645253997736
Position 895: 0.016607686090247892
Position 3168: 0.01388955690297859
Position 575: 0.010760002981596925
Position 3381: 0.010271887339861863
Position 2281: 0.009769555237775727
Position 2828: 0.007373784076292778
Position 2312: 0.007153537690272787
Position 590: 0.00553473654110722
Position 2678: 0.003208763588272164
Position 8122: 0.00316320379468872
Position 3124: 0.0028445458989657473
Position 611: 0.002547091701618249
Position 348: 0.0022494892601396454
Position 1049: 0.0016119913769324543
Position 6768: 0.001296130894328272
Position 2251: 0.0012294834704126782
Position 796: 0.001221531199980481
Position 606: 0.0007212228801332744
Position 1023: 0.0007211439465484562
Position 1375: 0.0001580213629026929
Position 1313: 5.002422739677726e-05
Position 6109: 7.454095536408636e-06
