Gene = Gorab
index = 517
Annotated 5SS: [  147  6858  9079 11260]
Annotated 3SS: [ 6499  8976 11118 16971]
SMsplice 5SS: [  147  3494  6606  6862  9079 11260 15338]
SMsplice 3SS: [ 3384  6499  6698  8976 11118 15129 16971]
top_k =  100
Partition function (log Z): 2.050933548833931

Sorted 5' Splice Sites (High to Low Probability):
Position 11260: 0.999999999999998
Position 147: 0.9982611399248176
Position 9079: 0.9627867255350595
Position 6862: 0.7172288697888136
Position 6606: 0.6671497903683394
Position 3494: 0.6512035575582257
Position 15338: 0.4436328894522919
Position 7131: 0.18649401282400915
Position 15360: 0.15391337914331576
Position 6808: 0.14707094011403496
Position 4622: 0.1470072993002192
Position 14059: 0.1289678856820167
Position 10081: 0.10119900656316673
Position 9636: 0.07495415878220636
Position 2555: 0.06623058422221341
Position 2275: 0.06338743438113789
Position 851: 0.040758396099055474
Position 9042: 0.037213274464939126
Position 15503: 0.036185297170569654
Position 9875: 0.024294099390471745
Position 660: 0.020038678359871567
Position 910: 0.014069562429221772
Position 7339: 0.010980126796810886
Position 3489: 0.00965766875212276
Position 3960: 0.008739580242335433
Position 454: 0.008469303125661229
Position 9789: 0.007154479044461325
Position 6858: 0.006643040981236025
Position 9860: 0.003235610270611081
Position 168: 0.0002890633397686736
Position 152: 0.00024555287376589987
Position 367: 0.00014485954011777207
Position 672: 0.00012136605607789293
Position 557: 8.858663792303466e-05
Position 257: 6.259392611764792e-05
Position 240: 2.421770860251006e-05
Position 175: 2.0251289505555233e-06
Position 68: 1.4240280823223348e-06
Position 207: 8.734439857144068e-07
Position 182: 7.938510648521883e-07
Position 254: 7.184356025366945e-07
Position 154: 3.158542719510129e-07
Position 221: 2.6319822065327853e-07
Position 201: 1.745426385842064e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 8976: 0.9999999999999982
Position 11118: 0.9999999696749925
Position 16971: 0.8970582112375591
Position 6499: 0.8334841073770739
Position 6698: 0.70460853387535
Position 3384: 0.6155315372636991
Position 15129: 0.6068734868458292
Position 4487: 0.12515619518009463
Position 13955: 0.11505355354258998
Position 9942: 0.10119900656316674
Position 7004: 0.10027341514838035
Position 7050: 0.0972007244724397
Position 15463: 0.09270139476350166
Position 2186: 0.060724731717533634
Position 2392: 0.0564705377366818
Position 735: 0.05482795852827722
Position 9542: 0.04302074862201345
Position 3313: 0.03747163053687388
Position 9548: 0.01951321189828272
Position 4352: 0.017826663536579346
Position 9700: 0.017699122465753565
Position 13865: 0.013914332139426729
Position 14271: 0.013388573659734837
Position 9635: 0.013278682821235028
Position 510: 0.01306391505219804
Position 320: 0.010912905229947272
Position 2473: 0.009760046485531608
Position 9498: 0.009355390068393636
Position 3885: 0.008739580242335433
Position 3328: 0.007336633812906244
Position 11477: 0.005021512346480027
Position 11456: 0.0045205854044309685
Position 13356: 0.004090417705155368
Position 4264: 0.004024440583545239
Position 523: 0.0032282786733081868
Position 9752: 0.003202265546191384
Position 14943: 0.0031856822276946613
Position 13553: 0.003150981871483935
Position 9579: 0.003036509651346782
Position 1823: 0.0025708309572637198
Position 14987: 0.0015931868636871458
Position 12425: 0.0011067972636982942
Position 11339: 0.000825802150679146
Position 599: 0.0005468510200892137
Position 3271: 0.0005214246968691938
Position 9740: 0.0005041178723641763
Position 11546: 0.00021493342624256557
Position 2023: 9.187170634053232e-05
Position 9297: 2.8298542169772194e-05
Position 10810: 3.0325005950138966e-08
