Gene = Commd2
index = 284
Annotated 5SS: [ 129  294 1025 1674]
Annotated 3SS: [ 215  941 1499 4838]
SMsplice 5SS: [ 129  294 1025]
SMsplice 3SS: [ 215  941 4838]
top_k =  100
Partition function (log Z): -1.7500957507147978

Sorted 5' Splice Sites (High to Low Probability):
Position 129: 0.9986838199487409
Position 294: 0.9943550443592091
Position 1025: 0.5559817359520259
Position 1674: 0.5447868422563992
Position 953: 0.13387272978531783
Position 2957: 0.07616292471905337
Position 2230: 0.017922420080687562
Position 3285: 0.008528747790316262
Position 336: 0.002379834109259969
Position 724: 0.002091428747694587
Position 133: 0.0011575365387075174
Position 374: 0.00027077687210761927
Position 14: 8.681204845341157e-05
Position 319: 5.486157719223547e-05
Position 116: 3.0000492586713654e-05
Position 4: 2.237026064110345e-05
Position 148: 1.313331724677819e-05
Position 137: 5.1017558744984076e-06
Position 419: 6.633360641735212e-07
Position 44: 3.710516871142828e-07
Position 76: 3.3384451476905313e-07
Position 11: 3.0741108723035437e-07
Position 36: 2.111872957244318e-07
Position 323: 1.1290612928881318e-07
Position 247: 9.004354377458324e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 215: 0.9984589826520919
Position 4838: 0.6898900473385952
Position 941: 0.4168032119896105
Position 723: 0.22000256752287964
Position 1499: 0.19880217099095368
Position 1551: 0.17998899764213738
Position 1574: 0.10976865730039927
Position 2792: 0.10786613422270572
Position 4003: 0.06450899686977335
Position 5119: 0.05898103794680634
Position 1521: 0.049253875932713055
Position 830: 0.044587796650427135
Position 3568: 0.035910187402072406
Position 5059: 0.018930812972781364
Position 2097: 0.0178317248910283
Position 739: 0.01299883901097838
Position 2229: 0.01273111325173198
Position 361: 0.011353237945254908
Position 3610: 0.010585526536003326
Position 1591: 0.01052890200729326
Position 3583: 0.009917576359756184
Position 4588: 0.007564448862816606
Position 2897: 0.007374980186059241
Position 1433: 0.006705091482813805
Position 4934: 0.006702336461367115
Position 414: 0.00620039759127351
Position 519: 0.005463473633283827
Position 3110: 0.004519243875477011
Position 3234: 0.004009503914839246
Position 1058: 0.001981879190322994
Position 841: 0.0019705616422048865
Position 1896: 0.0015930523066335985
Position 192: 0.0015293483137868197
Position 700: 0.0005659775304884128
Position 1009: 0.00018082396626415163
Position 1337: 0.0001604900070161303
Position 621: 0.00010217518103892569
Position 502: 7.230084975407313e-05
Position 226: 7.378197723445651e-06
Position 274: 4.154198539526551e-06
Position 234: 4.4805522282443855e-08
Position 247: 3.1112981073424356e-08
Position 284: 2.2431004488036706e-08
Position 178: 6.124488605933992e-09
Position 116: 5.987029031596437e-10
Position 128: 3.145089379038835e-10
Position 85: 6.716524096199878e-11
Position 91: 4.003758669533312e-11
Position 82: 2.627726197070887e-11
