Gene = Brap
index = 184
Annotated 5SS: [  286  1599  2929  4726 11636 14816 18277 18787 19364 22307 23912]
Annotated 3SS: [ 1436  2732  4535 11521 14666 18200 18647 19253 22216 23807 24565]
SMsplice 5SS: [  286  1599  4726 11636 14816 16938 18277 18787 19364 22307 23912]
SMsplice 3SS: [ 1436  4501 11521 14666 16841 18200 18647 19253 22216 23807 24565]
top_k =  100
Partition function (log Z): 10.77422641240518

Sorted 5' Splice Sites (High to Low Probability):
Position 1599: 0.999999999999999
Position 4726: 0.9999999999999988
Position 11636: 0.9999999999999986
Position 19364: 0.9995728819511492
Position 22307: 0.9868364068337899
Position 286: 0.9666245527395275
Position 23912: 0.9661918373175873
Position 14816: 0.9627171939019552
Position 18787: 0.9010873676997481
Position 16938: 0.7836381568814691
Position 18277: 0.5243003969015048
Position 2808: 0.18704736045046816
Position 2929: 0.1560261388423383
Position 19741: 0.12963903579246502
Position 21847: 0.12416296502869162
Position 1065: 0.09213638751117936
Position 22837: 0.09054270487906481
Position 20733: 0.04673822226636148
Position 24883: 0.0376946140689037
Position 720: 0.027988595433774906
Position 21893: 0.027054701092135994
Position 23550: 0.023560563125922227
Position 24218: 0.02215598378384857
Position 3853: 0.020062379635639584
Position 23953: 0.016822802411412013
Position 3729: 0.016109041347510837
Position 4378: 0.015830220294030525
Position 24245: 0.012310868570830157
Position 21412: 0.01105952094572487
Position 23454: 0.009074516665482051
Position 21331: 0.00896947893617796
Position 18692: 0.004555572516875144
Position 24340: 0.004429463945735905
Position 454: 0.003866290381141922
Position 19713: 0.0031934933957177077
Position 22376: 0.0030464364895367523
Position 24019: 0.003038328723104083
Position 20559: 0.002844175716312408
Position 23178: 0.002488437787591386
Position 25892: 0.0022751924137904703
Position 902: 0.002168363600825943
Position 23192: 0.0013199682172554436
Position 483: 0.0012139181230547678
Position 24438: 0.0011457299568786337
Position 18522: 0.0007472380415965931
Position 24083: 0.0006420722296650627
Position 19406: 0.0002177288992289753
Position 419: 2.5676066173294474e-05
Position 481: 1.1373824939553414e-05
Position 317: 8.889903513999222e-06
Position 476: 6.9980245399568515e-06
Position 244: 6.671569792794998e-06
Position 208: 5.355835332937696e-06
Position 165: 4.1447587274711185e-06
Position 371: 4.1386765114051146e-06
Position 35: 3.0122786809596444e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 11521: 0.9999999999999986
Position 19253: 0.9993926600237004
Position 22216: 0.989882843323327
Position 24565: 0.9880467379486777
Position 23807: 0.9847861953607339
Position 14666: 0.9627171939019552
Position 18647: 0.7459248215381276
Position 16841: 0.7331227996493341
Position 4501: 0.6574457189161417
Position 1436: 0.5364666660073172
Position 18200: 0.524300396901505
Position 4535: 0.33144617806554566
Position 1499: 0.24731043471675798
Position 1410: 0.2028658646533664
Position 21767: 0.15121766612082763
Position 18619: 0.14155222507709858
Position 2791: 0.11485257326670713
Position 2699: 0.08025328759239465
Position 22743: 0.0786604110591256
Position 19566: 0.07461551468255198
Position 2732: 0.05912005356248456
Position 988: 0.05259158151151274
Position 16862: 0.05051535723213455
Position 2678: 0.04182220034536366
Position 3701: 0.03617142098315044
Position 24080: 0.03562891811448063
Position 23388: 0.03263507979140429
Position 26045: 0.02604555656688642
Position 19612: 0.023893028416658076
Position 19643: 0.020219118344393716
Position 2526: 0.02016016296359852
Position 21150: 0.02002899988190282
Position 20582: 0.019305134730440883
Position 4296: 0.015830220294030525
Position 554: 0.015191480743021488
Position 20488: 0.013649057639463981
Position 19609: 0.012461530705167026
Position 18415: 0.011886549651412025
Position 4470: 0.011108103018311418
Position 2848: 0.010707924601918403
Position 20555: 0.009133878373103857
Position 22659: 0.00816163720149953
Position 20670: 0.0074943272396651665
Position 2687: 0.007350203547677904
Position 779: 0.007267716445384965
Position 2874: 0.00706615259238509
Position 18458: 0.007026581991581423
Position 1442: 0.006462019749746939
Position 1502: 0.006343404989135883
Position 962: 0.005700937062852421
Position 881: 0.005563931782969522
Position 24312: 0.004894394870729337
Position 25145: 0.0044846047738560345
Position 25381: 0.004401878447572654
Position 26193: 0.004155755666149975
Position 23120: 0.00380840600484683
Position 22502: 0.003720656618439658
Position 23746: 0.0036911330178255116
Position 24969: 0.003014952454613649
Position 24244: 0.0028237410847231697
Position 25579: 0.0024160460090761997
Position 25781: 0.0022751924137904703
Position 819: 0.0021709105623117187
Position 2544: 0.0017409408202765987
Position 19572: 0.001643337039411906
Position 969: 0.001285438603919878
Position 564: 0.0006406012121334758
Position 1540: 0.0005516098836740338
Position 756: 0.0005301627169371344
Position 1026: 0.0004248880793236808
Position 576: 0.000406609395359851
Position 926: 0.000387486348441103
Position 920: 0.0003483096879102455
Position 1007: 0.00034483308321681095
Position 847: 0.00032490995973312464
Position 854: 0.0002679537059939474
Position 509: 0.000255464379165891
Position 19145: 0.00022495253819439454
Position 616: 0.00019304883936181402
Position 19090: 0.00017299828848353765
Position 480: 8.613491353386142e-05
Position 514: 7.647577255733458e-05
Position 23549: 4.1786692639339156e-05
Position 434: 1.549392207890532e-05
