Gene = Hykk
index = 551
Annotated 5SS: [  576  3542  5052 20040]
Annotated 3SS: [ 3190  4911 19855 28782]
SMsplice 5SS: [  576  5052 13546 20040]
SMsplice 3SS: [ 4911 13411 19855 29627]
top_k =  100
Partition function (log Z): -24.515749104983488

Sorted 5' Splice Sites (High to Low Probability):
Position 576: 0.6698562874984787
Position 371: 0.434250677007145
Position 181: 0.1658998994100294
Position 1050: 0.10212171494463344
Position 3542: 0.09869806326990119
Position 2805: 0.0831012684175126
Position 426: 0.07746249728619592
Position 1107: 0.07467047686083596
Position 2939: 0.0560789360940384
Position 419: 0.009278007330892154
Position 54: 0.006012399773754989
Position 215: 0.005126392719792471
Position 2539: 0.002738093960529574
Position 2449: 0.001796005740793309
Position 58: 0.001746847827518036
Position 3033: 0.001708414763235255
Position 1100: 0.0014700036149936065
Position 256: 0.001408460536638554
Position 68: 0.0013351278817206544
Position 738: 0.0004432330018132426
Position 94: 0.00027301835908666
Position 231: 0.0002541500887616017
Position 166: 9.904174227341633e-05
Position 48: 8.747825896703029e-05
Position 43: 2.4576516036912874e-05
Position 87: 1.829960923529278e-05
Position 264: 5.0655786849863415e-06
Position 222: 4.0600968611070834e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 963: 0.43850611228482667
Position 5124: 0.3394964991845855
Position 2751: 0.2959383590676668
Position 482: 0.25722765657946267
Position 3190: 0.24018096459261784
Position 355: 0.08855579611317067
Position 4198: 0.05658830833162712
Position 301: 0.015835637301014
Position 2357: 0.015033359091375353
Position 681: 0.011633585665236675
Position 1168: 0.010507455953493625
Position 452: 0.00663539824929641
Position 1389: 0.0037033523846229394
Position 457: 0.0036381508735644835
Position 1024: 0.00321225807836488
Position 2251: 0.0026962948689850503
Position 988: 0.0013191040807578522
Position 2448: 0.001291962571285402
Position 297: 0.0011833146697685464
Position 359: 0.0008715869540403682
Position 497: 0.000400650997271777
Position 404: 0.00035299745412579553
Position 490: 0.000326915091955496
Position 435: 0.000186914868034156
Position 280: 0.00012703185002075688
Position 180: 0.00011886591074922579
Position 500: 9.995188259009766e-05
Position 569: 9.722429730892686e-05
Position 270: 9.596617666318653e-05
Position 636: 6.66892402796265e-05
Position 930: 3.4833144276308704e-05
Position 215: 3.7201218275239244e-06
Position 192: 1.5802594935717886e-06
