Gene = Lat
index = 623
Annotated 5SS: [ 387  593  733 1040 1236 1349 1489 1659 4976 5137 5339]
Annotated 3SS: [ 564  697  951 1170 1318 1427 1563 4912 5073 5233 5492]
SMsplice 5SS: [ 387 1236 1489 1659 4976 5137 5339]
SMsplice 3SS: [1093 1427 1563 4862 5073 5233 5492]
top_k =  100
Partition function (log Z): 9.138362117317445

Sorted 5' Splice Sites (High to Low Probability):
Position 1659: 0.9874678820614821
Position 1489: 0.9474892216298394
Position 5137: 0.9337980426118437
Position 5339: 0.8652737701444507
Position 1236: 0.8169453185731019
Position 4976: 0.7724467527011075
Position 1040: 0.7431432419999703
Position 387: 0.5592635491820379
Position 593: 0.5446662265456798
Position 733: 0.5301776801401085
Position 4789: 0.41184640313900056
Position 1349: 0.2820427750799103
Position 375: 0.15014139601026885
Position 4980: 0.0930248943783753
Position 776: 0.07883258827996696
Position 26: 0.04561106125914912
Position 5151: 0.028963127066724218
Position 1497: 0.018208233091056087
Position 5149: 0.015348907953821102
Position 3934: 0.014144176211843782
Position 1493: 0.008637603264436529
Position 361: 0.008244884858426045
Position 308: 0.005983051756336607
Position 273: 0.00441570288951407
Position 4085: 0.00354312681211579
Position 420: 0.002045452564363523
Position 1508: 0.002023734373938568
Position 1353: 0.0014468349235433465
Position 5410: 0.0012726047689060793
Position 5087: 0.0007953053605621557
Position 497: 0.0003363853833142286
Position 56: 0.0002813136475792911
Position 365: 0.0001371720294705541
Position 236: 8.795450801670794e-05
Position 616: 8.290952234395858e-05
Position 129: 1.2937441069050146e-06
Position 212: 5.585598443306888e-07
Position 47: 1.0612345828008877e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 5073: 0.9833200957595469
Position 1563: 0.9610450404691997
Position 1427: 0.9586848018914973
Position 5233: 0.940050537485826
Position 5492: 0.766149408129932
Position 1170: 0.46071219426337895
Position 4912: 0.43333620191161043
Position 951: 0.40793827781569447
Position 4862: 0.3993828333942125
Position 697: 0.37732716644713954
Position 1131: 0.35998385328469823
Position 4695: 0.327243705148998
Position 564: 0.3226143773169893
Position 1318: 0.14843417063384845
Position 863: 0.14772721852850149
Position 454: 0.1392571049045962
Position 1093: 0.13521155960746828
Position 4603: 0.11880551901518181
Position 897: 0.1142411483192036
Position 993: 0.06602716290438462
Position 5407: 0.060956870653162576
Position 642: 0.045664445573923226
Position 5250: 0.04449823212854865
Position 679: 0.040631183436536635
Position 5569: 0.025515453960997136
Position 3845: 0.01768730302395958
Position 5611: 0.011752108623084368
Position 1626: 0.00657564558272201
Position 801: 0.0049673643678661665
Position 1222: 0.004691283181036915
Position 1433: 0.004549970655951485
Position 577: 0.004273024806349495
Position 5498: 0.004122416839272161
Position 1325: 0.004012249086321325
Position 283: 0.0038980767400336796
Position 129: 0.003788292727416629
Position 5646: 0.003535214186890345
Position 1133: 0.0029409474369560995
Position 386: 0.001992974267474765
Position 1565: 0.0019603915324518215
Position 1401: 0.0018935366213491144
Position 252: 0.0017744751409996893
Position 5669: 0.0014461127917852722
Position 588: 0.0011862228108716177
Position 5414: 0.0011432075292404243
Position 510: 0.0008253206455058137
Position 243: 0.0007912659256049388
Position 272: 0.0007553550565654681
Position 5692: 0.0004480536808067529
Position 5673: 0.0004368177140032123
Position 5253: 0.00043542654989106675
Position 1429: 0.0003682861251603885
Position 1454: 0.0002903703619670777
Position 106: 0.0002146759737149902
Position 1766: 0.0001915926218007805
Position 134: 0.00016613841937830517
Position 196: 0.00013868309680851442
Position 709: 5.7559825723664095e-05
Position 293: 4.638705623000788e-05
Position 164: 1.496150968839813e-05
Position 257: 1.2805904539168092e-05
Position 155: 8.592996634141153e-06
Position 290: 6.185574120353165e-06
Position 260: 5.787904090642572e-06
Position 138: 5.227034205415201e-06
Position 95: 2.060941880246057e-06
Position 1581: 2.1254854693214107e-07
Position 147: 9.474604174587807e-08
