Gene = 2410131K14Rik
index = 39
Annotated 5SS: [  232 10600 13901 14262]
Annotated 3SS: [10442 13748 14147 15872]
SMsplice 5SS: [  232  2397  4273  4890 10600 12198 13901 14262 16354]
SMsplice 3SS: [ 2299  4028  4810 10442 12081 13748 14147 16250 18787]
top_k =  100
Partition function (log Z): 4.247093436859473

Sorted 5' Splice Sites (High to Low Probability):
Position 10600: 1.0000000000000016
Position 13901: 1.0000000000000016
Position 232: 0.9569390449629156
Position 14262: 0.950024371401688
Position 2397: 0.9329772747864387
Position 4890: 0.8139804912264093
Position 12198: 0.8019068316359091
Position 4273: 0.728449539649138
Position 14942: 0.47246356616994634
Position 16354: 0.41885892328432484
Position 16325: 0.26254178505952924
Position 12492: 0.20440567636371224
Position 9482: 0.20078045184862175
Position 12362: 0.17162295888374574
Position 4264: 0.13217177760302123
Position 12148: 0.09002033300324905
Position 1802: 0.08353142399441554
Position 836: 0.06173967731229691
Position 5157: 0.055197885845139405
Position 2965: 0.05032800527178852
Position 50: 0.04303064949303792
Position 2213: 0.03740546738988784
Position 4883: 0.03691904687671671
Position 2413: 0.03579548196256386
Position 16146: 0.016284189419403804
Position 4197: 0.016206255405196022
Position 4171: 0.015456880178103139
Position 3058: 0.01323253769370964
Position 15953: 0.013206286842161147
Position 14056: 0.011442566609923509
Position 2437: 0.004641945713560098
Position 14063: 0.0031923261557265607
Position 1520: 0.001424139614952696
Position 15695: 0.0008383860431037878
Position 15518: 0.0006147316605873261
Position 172: 3.0242181354552082e-05
Position 184: 6.336269287086123e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 10442: 1.0000000000000018
Position 13748: 0.9979549497114544
Position 14147: 0.9231047525508251
Position 12081: 0.8919271646391581
Position 4810: 0.8506924168569526
Position 4028: 0.8404773585806519
Position 16250: 0.5973658918249433
Position 2299: 0.4862540311045031
Position 18787: 0.4013324721658291
Position 12299: 0.3520929484915422
Position 14792: 0.29912813762901086
Position 17003: 0.25810377308003485
Position 2329: 0.2526409993776865
Position 9408: 0.20078045184862175
Position 2355: 0.1616037952374884
Position 16269: 0.1542580860252787
Position 14880: 0.13135977619220823
Position 15872: 0.10087697976398365
Position 16921: 0.06907478327868213
Position 2294: 0.06864272370252071
Position 16634: 0.06711621625215058
Position 2842: 0.0541893456468765
Position 4069: 0.05180709425480673
Position 1573: 0.04249360054248619
Position 14829: 0.03963632703281965
Position 5081: 0.039003524099652666
Position 15447: 0.03484964521815872
Position 695: 0.033175101407832114
Position 14018: 0.028960248516205444
Position 16208: 0.025901400110639242
Position 12345: 0.023935686755915748
Position 1480: 0.02169578608585735
Position 2116: 0.015106318640635432
Position 1994: 0.014512961303285832
Position 664: 0.01304300427750052
Position 4987: 0.009946502317389748
Position 605: 0.008001160896671897
Position 14181: 0.00728676031061263
Position 1699: 0.006656898634138149
Position 2035: 0.00634399020696435
Position 5022: 0.006247859428097
Position 1922: 0.005715350279366261
Position 1596: 0.0053458301988534105
Position 2846: 0.0048376558026615325
Position 1630: 0.00479222470677231
Position 2909: 0.003864405905471624
Position 718: 0.0032400811691196624
Position 14105: 0.0029557037128962447
Position 1354: 0.0022109111624856272
Position 13602: 0.002045050288547266
Position 1542: 0.0017603122787752188
Position 414: 0.0017302304264316009
Position 544: 0.001646568452810897
Position 13977: 0.0012989883067920894
Position 14195: 0.0012474262983198708
Position 14632: 0.001135682197264109
Position 14055: 0.0011077305740831
Position 14030: 0.0010876659400418196
Position 14549: 0.0010706475531288492
Position 2906: 0.0006691356104884908
Position 703: 0.0006143017474719711
Position 14211: 0.0005851565984941909
Position 14162: 0.000489885948477652
Position 770: 0.0002892289344582416
Position 4582: 0.000207121246173821
Position 14552: 0.00013299556551449988
