Gene = Tex35
index = 1071
Annotated 5SS: [ 120  808 1461 3620 4307 8191 8571 8947]
Annotated 3SS: [ 762 1391 3562 4246 8125 8386 8902 9243]
SMsplice 5SS: [ 120  808 1461 4307 8191 8571]
SMsplice 3SS: [ 762 1391 4246 8125 8386 8902]
top_k =  100
Partition function (log Z): -5.989781378423835

Sorted 5' Splice Sites (High to Low Probability):
Position 8191: 0.9152420773456172
Position 4307: 0.808956434570725
Position 8571: 0.8000836540513132
Position 1461: 0.7483677089169368
Position 808: 0.719704439949825
Position 5050: 0.5098291190260666
Position 3620: 0.42467139326425163
Position 5298: 0.39600083008285214
Position 120: 0.3772979060710403
Position 3578: 0.2048287835228985
Position 8947: 0.20229725457964018
Position 522: 0.16114159514066295
Position 469: 0.15171617742224688
Position 5008: 0.11085999097768226
Position 5377: 0.0944636956379486
Position 146: 0.073059520536735
Position 630: 0.06795276157885752
Position 209: 0.05338984284938134
Position 326: 0.04409489147204708
Position 596: 0.03105350640650014
Position 4627: 0.013913090531308922
Position 682: 0.007084922509394441
Position 659: 0.007071929910601312
Position 859: 0.006203984072965082
Position 1097: 0.005713863821672369
Position 364: 0.003488563345743029
Position 269: 0.0019863693734832196
Position 666: 0.0016662015898862288
Position 47: 0.0013291967712542624
Position 8830: 0.001013571684288003
Position 157: 4.467038581547396e-05
Position 83: 1.6341028494234768e-05
Position 11: 9.216002747866579e-06
Position 133: 8.45571231737968e-06
Position 15: 5.47875026876407e-06
Position 201: 5.1639100430951226e-06
Position 131: 3.7072033251718333e-06
Position 36: 1.2540458667923169e-06
Position 55: 6.769753063469179e-07
Position 23: 1.0948721698989363e-07
Position 39: 3.619235620897897e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 8125: 0.941474933738278
Position 8386: 0.8739557800560603
Position 4246: 0.8106587595967862
Position 1391: 0.7274383775839217
Position 4911: 0.5723924186514434
Position 762: 0.5269976768180272
Position 5213: 0.4225563772582335
Position 8815: 0.38390566198315107
Position 3466: 0.3622568041669172
Position 8902: 0.3317575660334888
Position 9034: 0.20811579134360667
Position 9246: 0.13975731177449582
Position 3502: 0.11119368179233327
Position 3562: 0.08930851781329821
Position 5234: 0.07487786121962367
Position 3404: 0.06674117301460135
Position 746: 0.0550825291416526
Position 4889: 0.051967622392238316
Position 681: 0.037753719009049086
Position 239: 0.03115738685402672
Position 595: 0.0214600775609168
Position 8724: 0.0193396922786873
Position 1299: 0.01889466118397652
Position 614: 0.014974566587599188
Position 268: 0.011166974801573549
Position 9243: 0.00957815307644747
Position 4438: 0.006413437859596115
Position 4581: 0.0057973276456516985
Position 358: 0.0046947158908107
Position 965: 0.004105867116869965
Position 421: 0.0036342615685961083
Position 572: 0.0023241682687719493
Position 1262: 0.001990002133666693
Position 440: 0.0006107071006332072
Position 1407: 0.00015569159502742348
Position 330: 4.63134736467035e-05
Position 300: 3.94079572809875e-05
Position 426: 2.410366599303975e-06
