Gene = Spp1
index = 1016
Annotated 5SS: [  79 1325 1459 2618 3150 4429]
Annotated 3SS: [1256 1422 2536 3107 4146 5110]
SMsplice 5SS: [  79 1103 1325 1514 2618]
SMsplice 3SS: [ 923 1256 1422 2536 4146]
top_k =  100
Partition function (log Z): 1.3203869626768538

Sorted 5' Splice Sites (High to Low Probability):
Position 1325: 0.9855790129832468
Position 2618: 0.7187448283105353
Position 1103: 0.5909640426791798
Position 79: 0.5406203517700672
Position 1514: 0.4937762186782125
Position 131: 0.4333713960791829
Position 1459: 0.41740631291334573
Position 3150: 0.30519804048426824
Position 4367: 0.25677673695102604
Position 4429: 0.17198237552400217
Position 1998: 0.15493162159250354
Position 2937: 0.10511894997099186
Position 1095: 0.09128670062800318
Position 842: 0.0715287421790482
Position 1038: 0.04829635550203353
Position 3246: 0.04280777769854267
Position 3238: 0.028684692374363933
Position 5157: 0.02858388074069178
Position 214: 0.022126508530272752
Position 1043: 0.0066174917841340785
Position 938: 0.005029854931343558
Position 1582: 0.00446644950555059
Position 1174: 0.003435699476122412
Position 1058: 0.0032834698897130383
Position 2913: 0.002610211766520188
Position 983: 0.0022612664355286176
Position 233: 0.001831887652464094
Position 668: 0.0008412667567635651
Position 1185: 0.0007437460459163197
Position 941: 0.0007345085983784712
Position 209: 0.0004361121229517298
Position 167: 0.00030343435979928075
Position 135: 0.00016945496096015767
Position 225: 0.00014038293675586188
Position 1329: 0.00013014113578397576
Position 729: 3.2922472239927536e-05
Position 161: 3.207916087079885e-05
Position 33: 2.1372807090191934e-06
Position 543: 1.579082207222864e-08
Position 90: 1.3640504406574895e-08
Position 108: 7.945078597432112e-10
Position 40: 5.201467328871654e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4146: 0.9540269506758626
Position 1422: 0.9218586713397449
Position 923: 0.8242977070351426
Position 1256: 0.7858566085558372
Position 2536: 0.6592083737706939
Position 3107: 0.3949613561822241
Position 5110: 0.2915163883918628
Position 4479: 0.11278144271476255
Position 1193: 0.11086534184555832
Position 1771: 0.11080472236211643
Position 2747: 0.10295620250524325
Position 2502: 0.0532191730168151
Position 656: 0.0448629124450778
Position 830: 0.029210246390667372
Position 1891: 0.02693344100190224
Position 5197: 0.02454554130114668
Position 5221: 0.019454706168772443
Position 5126: 0.01144924925485892
Position 1750: 0.00943093436020318
Position 2787: 0.008368493712202043
Position 2544: 0.008340260386014623
Position 5650: 0.004825637851941505
Position 5691: 0.004303536719977828
Position 1962: 0.003972962358806436
Position 1224: 0.003558992359709555
Position 1153: 0.0025489712078037813
Position 3126: 0.0023430850237361593
Position 1147: 0.0020909767750599884
Position 4998: 0.0013429116643551091
Position 1086: 0.0013345321669323252
Position 519: 0.0013086692710619215
Position 1445: 0.0012821323594821602
Position 687: 0.0010050020248410915
Position 1711: 0.0009063469649041452
Position 1642: 0.0008921439899072787
Position 158: 0.0008244761597697482
Position 780: 0.0008151052758084904
Position 667: 0.0007501116367837024
Position 927: 0.00045977573464562916
Position 576: 0.00033271661390350105
Position 727: 0.00025847742586876534
Position 171: 0.00020469683295263225
Position 811: 0.000165999740002824
Position 613: 0.0001537122381707572
Position 205: 0.00015222792292753946
Position 1746: 7.96823423962674e-05
Position 175: 2.548752954711222e-05
