Gene = Tsks
index = 1149
Annotated 5SS: [  193   744  7614  7862  8686  9572 10681 11227 13327 14493]
Annotated 3SS: [  520  7517  7777  8601  9284 10485 11052 13190 14335 14594]
SMsplice 5SS: [  302   744  7614  8686 11227 14493]
SMsplice 3SS: [  520  7517  8601 11052 14335 14565]
top_k =  100
Partition function (log Z): -5.954262292399052

Sorted 5' Splice Sites (High to Low Probability):
Position 7614: 0.9975304847370693
Position 8686: 0.9906053321852515
Position 11227: 0.9684109855740208
Position 744: 0.736317815989168
Position 14493: 0.6451091244252561
Position 302: 0.5140746984556478
Position 289: 0.2651569482133276
Position 787: 0.26276001118678033
Position 13264: 0.17947401748074757
Position 9572: 0.13438082739664375
Position 2792: 0.12403730052321016
Position 13327: 0.11206734895217726
Position 7862: 0.10926593149169189
Position 13339: 0.10868450218245063
Position 10681: 0.06781040690687051
Position 9607: 0.06700315619553351
Position 286: 0.06392584586872457
Position 400: 0.05347363553464664
Position 14461: 0.03540454302288198
Position 11373: 0.031113844256014416
Position 95: 0.029421447022145414
Position 193: 0.029336738725038856
Position 137: 0.02081042458152442
Position 404: 0.017199970330605965
Position 116: 0.0014895047284678537
Position 428: 0.0011651051297862994
Position 331: 0.0007860023047556577
Position 215: 0.0006240644414775067
Position 179: 0.0005739661117235652
Position 38: 0.00044851838210973574
Position 105: 0.0004218556722153731
Position 445: 0.00039780438284733356
Position 361: 0.000301036869145734
Position 354: 0.000197430116110185
Position 211: 0.00019500312969811408

Sorted 3' Splice Sites (High to Low Probability):
Position 7517: 0.9999999999999988
Position 11052: 0.9630102743189499
Position 8601: 0.9125797502859921
Position 520: 0.8464197471016549
Position 14335: 0.7137517671050473
Position 14565: 0.35031327085015307
Position 14594: 0.3137852231957752
Position 13190: 0.2961653588439322
Position 13194: 0.15880463714700546
Position 9284: 0.12632683141606982
Position 14292: 0.08807127143017493
Position 13377: 0.08490129233176735
Position 2685: 0.08066198888906201
Position 642: 0.07602507067852612
Position 10485: 0.07334409012667717
Position 7777: 0.06159131227366614
Position 572: 0.049420770300091406
Position 7706: 0.04520510395509679
Position 2681: 0.043375311634148164
Position 8544: 0.04274893953918731
Position 9419: 0.03775198791368821
Position 8604: 0.03527664236007181
Position 11321: 0.03368358153383475
Position 9442: 0.02899237785890729
Position 681: 0.02372270821582366
Position 9481: 0.0218983046307997
Position 14578: 0.01641517340221013
Position 10928: 0.013707189192882848
Position 12593: 0.013209103200628953
Position 12221: 0.011163686853020924
Position 545: 0.0034895308798514944
Position 9138: 0.002654053865290923
Position 9895: 0.0015092811757811719
