Gene = Bud23
index = 190
Annotated 5SS: [  143   653   783  3418  3594  3933  5560  7047  7825  8328  8639 11118]
Annotated 3SS: [  490   744  3321  3510  3835  5462  6995  7738  8281  8579 11027 11241]
SMsplice 5SS: [  653   886  3418  3594  3933  5560  7047  7384  7825  8328  8639 11118]
SMsplice 3SS: [  744  3321  3510  3835  5462  6995  7230  7738  8281  8493 11027 11241]
top_k =  100
Partition function (log Z): 10.14763921138529

Sorted 5' Splice Sites (High to Low Probability):
Position 11118: 0.9469819202902447
Position 8639: 0.9453823862037942
Position 653: 0.9037741845411552
Position 7825: 0.8931890781827416
Position 5560: 0.8521553175581866
Position 886: 0.8500105670126312
Position 143: 0.6954830490334133
Position 3594: 0.6883683482169978
Position 7047: 0.6672278153283739
Position 3418: 0.6427042447743812
Position 3933: 0.5484295691994312
Position 7384: 0.4931251161676684
Position 8328: 0.46510621765526866
Position 7055: 0.26784344139886235
Position 3390: 0.25386283433539025
Position 9344: 0.21638979423839572
Position 9338: 0.1224215507309986
Position 2989: 0.09567958265080553
Position 8398: 0.08991100942281116
Position 7422: 0.08089319103552964
Position 227: 0.07468769564058324
Position 2878: 0.060314946180354885
Position 302: 0.046740922774234306
Position 5604: 0.044829156181164655
Position 8449: 0.04387301842810248
Position 7231: 0.0402029501446751
Position 1099: 0.03947331725778515
Position 1071: 0.025866031442292638
Position 1639: 0.021141819159122912
Position 669: 0.02056125691108848
Position 819: 0.01612080070491985
Position 5624: 0.016088397876929297
Position 833: 0.015236202848643356
Position 230: 0.012927474361069276
Position 209: 0.012890376013136253
Position 882: 0.012190019677946988
Position 1588: 0.012139419014772923
Position 3423: 0.011518028920456082
Position 294: 0.011374746890411848
Position 8644: 0.00994647691139906
Position 3406: 0.009731104923794066
Position 783: 0.009718099454828261
Position 2129: 0.007811902073781785
Position 8542: 0.0074788889661596926
Position 880: 0.006491427232165321
Position 1011: 0.005101621667703799
Position 867: 0.0039468591039672155
Position 6304: 0.0028912015858833283
Position 10753: 0.0024294623792285794
Position 9334: 0.0024127054221308774
Position 3682: 0.0017486272427874431
Position 70: 0.0015099259591144615
Position 10526: 0.0008400102255819572
Position 9271: 0.0006343080738221387
Position 523: 0.0002282864600562972
Position 675: 0.00010734249459670293
Position 615: 6.65190644390319e-05
Position 80: 4.657339879725151e-05
Position 379: 3.684524392247197e-05
Position 194: 2.3862414542106777e-05
Position 8632: 1.8825335174859493e-05
Position 126: 5.0192317355518563e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 11241: 0.9858047239601163
Position 744: 0.9767923873260297
Position 6995: 0.9682415833341004
Position 11027: 0.9490794835355904
Position 8493: 0.867195924144704
Position 7738: 0.8270172434185746
Position 5462: 0.8123243654104486
Position 3321: 0.6483448464202005
Position 8281: 0.6134290912687126
Position 3510: 0.610861887086203
Position 7230: 0.5705284770642027
Position 3835: 0.4852491033839185
Position 3268: 0.34872645490740306
Position 9268: 0.3479747158360043
Position 543: 0.24504367813059566
Position 586: 0.19538717871865877
Position 570: 0.1317644618397821
Position 490: 0.11567638623459867
Position 2668: 0.1124408399331096
Position 5478: 0.08661839671493618
Position 8579: 0.07994558069277066
Position 559: 0.05165033818723987
Position 3803: 0.04680175059121494
Position 7552: 0.03858348929636933
Position 1499: 0.030265487360286062
Position 2747: 0.022704202545323682
Position 7606: 0.022463888557987734
Position 2865: 0.020849486352727212
Position 3784: 0.016378715224297884
Position 510: 0.015338346318294824
Position 376: 0.014713342177576008
Position 5444: 0.014130109490895328
Position 756: 0.006222951455302756
Position 6958: 0.005901247945093526
Position 2028: 0.005124637688036671
Position 7479: 0.005124456909810566
Position 7169: 0.00462120573171327
Position 1455: 0.0030157508136098004
Position 618: 0.002983374430890605
Position 6079: 0.0028912015858833296
Position 8780: 0.0027629279261316047
Position 1967: 0.002687264385745114
Position 505: 0.0024610265929011985
Position 10596: 0.0024294623792285794
Position 11348: 0.0014820717469023585
Position 385: 0.001270128615711296
Position 8378: 0.0011462268165225073
Position 960: 0.0010822352942191748
Position 522: 0.0009883181301745534
Position 10388: 0.0008400102255819572
Position 11540: 0.0007851719678584447
Position 604: 0.0007660493851298832
Position 401: 0.0007125460962711222
Position 533: 0.0006747696852863167
Position 11245: 0.0005697069889544025
Position 397: 0.000557673822710777
Position 10111: 0.0002490814714254356
Position 429: 0.0001616748577231117
Position 624: 0.00013673775905942754
Position 8857: 0.0001323953226078033
Position 280: 6.43533410993037e-05
Position 636: 6.029101599462366e-05
Position 345: 4.8436053178489575e-05
Position 763: 2.5789211626473446e-05
Position 1026: 1.5927987679867328e-05
Position 1005: 1.565512802399032e-05
