Gene = Rnf4
index = 911
Annotated 5SS: [  253  6391 10613 12455 13271 13783 14550]
Annotated 3SS: [ 6232 10485 12374 13260 13622 14500 14941]
SMsplice 5SS: [  196  6391 10613 12455 13783]
SMsplice 3SS: [ 6232 10485 12374 13622 14941]
top_k =  100
Partition function (log Z): -2.429716747819495

Sorted 5' Splice Sites (High to Low Probability):
Position 6391: 0.9999999999999987
Position 10613: 0.994082028399463
Position 13783: 0.9776686750142367
Position 196: 0.8113455268268109
Position 12455: 0.4673380174632132
Position 2149: 0.41733441940732663
Position 14550: 0.2769436380771337
Position 5158: 0.2765778351484219
Position 11744: 0.24499673538573064
Position 5105: 0.1954208878124561
Position 253: 0.18860387553426647
Position 15070: 0.08000000971477746
Position 2307: 0.07792494947974285
Position 12486: 0.0662706990518669
Position 5148: 0.0648884705996979
Position 11792: 0.03880065005489177
Position 11453: 0.03436435625412598
Position 14509: 0.027431160755017142
Position 15154: 0.024722642350205003
Position 14422: 0.012476987351183692
Position 1150: 0.006156395450193522
Position 1927: 0.006036667017260257
Position 1244: 0.004736246957786555
Position 521: 0.004382184546074347
Position 13850: 0.0037202157308391425
Position 13685: 0.0035090558238516814
Position 450: 0.0024464945198434842
Position 295: 2.1553683658323358e-05
Position 133: 1.3224111894329305e-05
Position 8: 5.200720213321046e-06
Position 192: 3.577136682133381e-06
Position 143: 3.5683063734433565e-06
Position 60: 2.0225107132929903e-06
Position 151: 6.293212664480767e-07
Position 116: 5.453718889400487e-07
Position 171: 2.0673218156478486e-07
Position 137: 2.6795374715963184e-08
Position 200: 2.2432091401101038e-08
Position 5: 2.051658148672538e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 6232: 0.9955433804395238
Position 10485: 0.994082028399463
Position 13622: 0.9848979465689277
Position 14941: 0.6527379794826339
Position 12374: 0.4867730745013863
Position 4974: 0.37454129277663695
Position 2013: 0.33386328026824047
Position 15240: 0.27748866662740646
Position 11618: 0.2440373939221276
Position 14442: 0.1946090855037778
Position 5002: 0.16234590078393876
Position 14975: 0.12151854588962133
Position 14290: 0.1052663444150191
Position 2174: 0.06939891125092018
Position 12292: 0.04683564201369383
Position 2040: 0.045554169131988134
Position 11376: 0.044085799502814646
Position 1968: 0.035878186975328824
Position 11563: 0.031694044213400795
Position 15048: 0.0183174351510191
Position 14500: 0.015516394954128305
Position 14363: 0.00986222412057191
Position 1051: 0.00926913126579051
Position 1817: 0.00898795338031195
Position 361: 0.006758779742788559
Position 1871: 0.005907273234719807
Position 16189: 0.005343318319982389
Position 14702: 0.004622225391872112
Position 15505: 0.0045496311468151435
Position 6189: 0.004456619560474262
Position 15746: 0.004383546840667096
Position 15462: 0.0029179893351207013
Position 14997: 0.0024696718277314304
Position 1995: 0.0017062616628204118
Position 1056: 0.0005812270184483368
Position 953: 0.0005339654881036436
Position 925: 0.00032346935844892137
Position 10994: 0.0002909207709509064
Position 1025: 0.00018484927718866395
Position 407: 6.989932312926704e-05
Position 6453: 2.4962527404265875e-05
