Gene = Etfdh
index = 389
Annotated 5SS: [  346  5323  6126 10025 10557 12940 13864 15242 16952 19065 23234 23959]
Annotated 3SS: [ 5184  5895  9942 10437 12861 13716 15100 16807 18895 23050 23736 24697]
SMsplice 5SS: [  136  5323 10025 10541 13864 15242 16952 19065 23234]
SMsplice 3SS: [ 5184  9942 10437 13716 15100 16807 18895 23050 24697]
top_k =  100
Partition function (log Z): -4.9665381724851825

Sorted 5' Splice Sites (High to Low Probability):
Position 16952: 0.9987126921992792
Position 5323: 0.9549590083358156
Position 19065: 0.9243534363919002
Position 15242: 0.905684012779911
Position 10541: 0.8798046704196247
Position 13864: 0.687147686054476
Position 136: 0.6745830643786201
Position 649: 0.6474015739883858
Position 10025: 0.5472261506849672
Position 19289: 0.23796876103518652
Position 23234: 0.20885154794833366
Position 346: 0.1572729557722261
Position 210: 0.10678509343287662
Position 12940: 0.0905027085795511
Position 20552: 0.06670095616140681
Position 10557: 0.055488843753961396
Position 15213: 0.054175608210285504
Position 383: 0.030986207062769732
Position 21067: 0.022815523882673716
Position 15278: 0.02031490885282913
Position 6126: 0.014289401766796283
Position 318: 0.012389624162849394
Position 18367: 0.012311364184624663
Position 363: 0.009568966445388375
Position 17621: 0.007742392777718593
Position 157: 0.0030514296993439482
Position 314: 0.0012952598188961592
Position 225: 0.0010937852227591845
Position 300: 0.0008874664165521954
Position 292: 0.000644928597449536
Position 66: 0.0005578700138328782
Position 287: 0.0004586149501416912
Position 280: 0.00042473402629523705

Sorted 3' Splice Sites (High to Low Probability):
Position 15100: 0.9801745298430254
Position 16807: 0.9732926343084906
Position 10437: 0.9352935141735854
Position 13716: 0.687147686054476
Position 5184: 0.6487444236169431
Position 461: 0.6356463938589467
Position 9942: 0.5472261506849672
Position 24697: 0.48880923534116205
Position 18895: 0.3306065616014388
Position 19170: 0.3163311933508596
Position 18967: 0.28654025873324235
Position 5242: 0.26211494863734686
Position 23050: 0.22489795038433255
Position 18942: 0.19748116568458296
Position 21191: 0.138195266794077
Position 20393: 0.12962870578595595
Position 18822: 0.11616888581055415
Position 12861: 0.09050270857955107
Position 20460: 0.06181999362282564
Position 19809: 0.05758315141959159
Position 5270: 0.04409963608152571
Position 23359: 0.03934555033453237
Position 20975: 0.036556725931323385
Position 18244: 0.01634813309173223
Position 16766: 0.015401595255241042
Position 5895: 0.014289401766796281
Position 557: 0.01175518012943942
Position 16825: 0.011304957510098038
Position 17502: 0.009917648689832956
Position 20050: 0.008077759761045765
Position 17028: 0.004564427473667068
Position 20108: 0.004251640116002479
Position 18225: 0.0033478935506164828
Position 18295: 0.0023131288369950213
Position 18708: 0.0018199884780258314
Position 17168: 0.0015262943910271675
Position 19145: 0.0012237548578939886
Position 17836: 0.0009744287450905289
Position 17213: 0.0006730098402631899
Position 17555: 0.0004539219544509874
Position 5502: 8.129261717958924e-07
