Gene = 4930563M21Rik
index = 57
Annotated 5SS: [   79  1306  3266  6575  7591  7935  8110 10711 15900 16751 19299 20449
 21099 22621 22981 27234 28064 29753 31849 32635 35467 36568 36700 36861]
Annotated 3SS: [ 1237  3240  6469  7476  7895  8025 10623 15834 16725 19190 20401 21073
 22512 22911 27174 28038 29650 31783 32612 35352 36528 36657 36779 47667]
SMsplice 5SS: [   79  1306  1630  6575  7993 10711 15441 15900 19299 22621 22981 27234
 35467 36568 36700 36861 42580]
SMsplice 3SS: [ 1237  1519  6469  7895 10623 15321 15834 19190 22512 22911 27058 35352
 36482 36657 36779 42458 47667]
top_k =  100
Partition function (log Z): -23.735097851906783

Sorted 5' Splice Sites (High to Low Probability):
Position 79: 0.946280476544327
Position 1306: 0.9195363918281947
Position 1630: 0.7216114713882024
Position 6575: 0.5574529528887248
Position 7591: 0.5019426517223508
Position 2426: 0.4489022646401498
Position 6597: 0.40685307085752526
Position 8110: 0.3621889869482705
Position 7993: 0.31102900098160335
Position 7858: 0.1804004441724323
Position 2099: 0.15967161050894046
Position 971: 0.09812402477772428
Position 7935: 0.0903432584096345
Position 3448: 0.08047862604168707
Position 1332: 0.07796941332289455
Position 8114: 0.025177089698018195
Position 40: 0.023822166107173047
Position 640: 0.014303211213205132
Position 120: 0.008478647624515966
Position 2240: 0.006034615233682197
Position 204: 0.003698419493379716
Position 1588: 0.0036523246587791373
Position 2422: 0.00283486503462818
Position 2335: 0.002072266423942167
Position 2278: 0.0019137756490411745
Position 2775: 0.0017426457470709614
Position 73: 0.0016366752205617327
Position 726: 0.001315651337501906
Position 3266: 0.001203382284762114
Position 720: 0.0011904526056937621
Position 161: 0.001161713201277924
Position 309: 0.0007303090486425836
Position 923: 0.0006227651820290638
Position 684: 0.0006182274684761274
Position 951: 0.0005455508150395413
Position 975: 0.0005352224006045518
Position 67: 0.00046095084050506763
Position 513: 0.00039348972554395224
Position 716: 0.00023266814296010995
Position 472: 1.085055493738132e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 1237: 0.9937548386274225
Position 6469: 0.9643060237462502
Position 1519: 0.6830568484900046
Position 7895: 0.6549085462882146
Position 7445: 0.4696924897698236
Position 2306: 0.45418518439840005
Position 8025: 0.40561990742520226
Position 11461: 0.3208509653899165
Position 8864: 0.1633915384893002
Position 2002: 0.157068001024405
Position 7779: 0.1262470536648728
Position 836: 0.08390603397384701
Position 9746: 0.07470959382959018
Position 9970: 0.07304989918348735
Position 9666: 0.06639308073559759
Position 7476: 0.05912346794350421
Position 7698: 0.0541533905075594
Position 3340: 0.050993919911636994
Position 3240: 0.03287735329271313
Position 1496: 0.023592080790535683
Position 1535: 0.016160855300150687
Position 855: 0.007691494790860526
Position 590: 0.004520043247152736
Position 899: 0.0038988043251358905
Position 2032: 0.0035755386651195324
Position 483: 0.003550504317339908
Position 2163: 0.002816462767972847
Position 1570: 0.0021755942098600667
Position 1942: 0.0021755824968520687
Position 1949: 0.001260016204001066
Position 1062: 0.0011531813208599969
Position 840: 0.0009143989108333633
Position 2649: 0.0008582508037390435
Position 2677: 0.0008182886875183168
Position 1118: 0.0007029023937610967
Position 1431: 0.0004982919385775368
Position 710: 0.0003277625529890899
Position 1867: 0.00030093807014651213
Position 951: 0.00030017675449638543
Position 1932: 0.0002941375203255807
Position 521: 0.00027266703294795647
Position 1198: 0.0002630213458671907
Position 787: 0.00022089381375497687
Position 1982: 0.0001725161125098866
Position 1248: 0.00013622314174511086
Position 2759: 6.610625581359862e-05
Position 2239: 4.144066267749175e-05
Position 990: 4.016483664525743e-05
Position 1065: 3.8087284533236676e-05
Position 1622: 3.738035802412939e-05
Position 1419: 4.1983548092207985e-07
Position 608: 2.8691179157776065e-07
Position 423: 5.0496210718381796e-08
Position 498: 3.189826421049443e-08
Position 451: 3.171491993591517e-08
Position 538: 2.9263208001990047e-08
Position 344: 2.152082509713228e-08
