Gene = I830077J02Rik
index = 553
Annotated 5SS: [ 107 3931 4700 5518 5797]
Annotated 3SS: [3882 4641 5422 5746 6065]
SMsplice 5SS: [ 107 1438]
SMsplice 3SS: [1361 4641]
top_k =  100
Partition function (log Z): -5.902174440478124

Sorted 5' Splice Sites (High to Low Probability):
Position 107: 0.9853951800954027
Position 1438: 0.7888464060963946
Position 793: 0.3400535892674883
Position 4700: 0.292984807212971
Position 753: 0.20657823478082057
Position 5797: 0.15926685018113562
Position 1448: 0.12580864657852742
Position 4806: 0.06972437353432807
Position 3931: 0.048247388611150056
Position 5962: 0.041424752437990014
Position 2593: 0.03501812003604987
Position 3170: 0.03472709360959706
Position 3970: 0.027776168941373806
Position 2808: 0.02321616034964608
Position 1300: 0.02212623619955292
Position 2495: 0.017570793524007255
Position 478: 0.014968604072855786
Position 828: 0.012935127247031846
Position 2222: 0.008992834565601954
Position 254: 0.00835257275736678
Position 3258: 0.00412917715786015
Position 360: 0.0007553356821512761
Position 82: 0.00019232018117301661
Position 362: 4.1541029648751045e-05
Position 523: 6.334468769530648e-06
Position 93: 1.3058584810673465e-07
Position 66: 6.602443399400216e-08
Position 6: 5.780890890987067e-08
Position 54: 2.9626153073614643e-08
Position 166: 2.3746839026315847e-08
Position 198: 1.4239663435686086e-08
Position 171: 6.240641887869819e-09
Position 15: 2.147398632373734e-09
Position 186: 1.233860378156785e-09
Position 189: 4.143785362972917e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 4641: 0.8517768292209038
Position 1361: 0.6755389754481198
Position 6065: 0.3467347601281678
Position 556: 0.2401609553175986
Position 5746: 0.2245721767154242
Position 552: 0.16722074693357936
Position 1413: 0.14181219409871887
Position 692: 0.13497301312409865
Position 5601: 0.1151059859867018
Position 3882: 0.08244693430543679
Position 1391: 0.04357380273242158
Position 1157: 0.04051153976088175
Position 3056: 0.03885627076745721
Position 2326: 0.03223315537503931
Position 2526: 0.028766176424376556
Position 1212: 0.02769289554032429
Position 2485: 0.011702713109322617
Position 2563: 0.009716569030657932
Position 1366: 0.009117535192868068
Position 2021: 0.007166771146515107
Position 708: 0.006477176994733649
Position 5108: 0.0061426912390217005
Position 593: 0.005276640494135368
Position 668: 0.00451902421583996
Position 236: 0.003771762764226634
Position 171: 0.00339378023731645
Position 2158: 0.002641965939726502
Position 271: 0.0021767333378458565
Position 1136: 0.0010155213742886174
Position 1174: 0.0008192790635841711
Position 451: 0.0006590460096217285
Position 744: 0.0006104021599262072
Position 646: 0.0005054546987031801
Position 207: 0.00048345099791331683
Position 2060: 0.00025837874012882495
Position 1236: 0.0002053605700582642
Position 416: 0.00016554020736353004
Position 1419: 0.00011404065890170509
Position 360: 0.00010371717055958343
Position 252: 5.2665064895991275e-05
Position 612: 3.0380583505319008e-05
Position 713: 2.169032979047371e-05
Position 258: 1.42770623557941e-05
