Gene = Gtf2h3
index = 526
Annotated 5SS: [   62  3388  4901  5163  9548 10261 11239 11804 13395 15692 16549 16700]
Annotated 3SS: [ 3307  4793  4995  9484 10230 11209 11728 13340 15622 16412 16662 16777]
SMsplice 5SS: [   62  3388  4901  5163 10261 11804 13395 15692 16549]
SMsplice 3SS: [ 3307  4793  4995 10188 11728 13340 15622 16412 16777]
top_k =  100
Partition function (log Z): 8.788776486384865

Sorted 5' Splice Sites (High to Low Probability):
Position 4901: 0.9898728374222286
Position 3388: 0.9895652749782198
Position 11804: 0.9837245328217996
Position 13395: 0.9833477816595314
Position 5163: 0.9809029159053219
Position 62: 0.9689919476554448
Position 10261: 0.9410542218058007
Position 16549: 0.9316619678325945
Position 15692: 0.9001200639916747
Position 16700: 0.3359761612815445
Position 15445: 0.28330166470364726
Position 9548: 0.20257293828204048
Position 583: 0.1608942466053472
Position 11239: 0.14412879034491
Position 11448: 0.08000562167382783
Position 3941: 0.07865123698220737
Position 11442: 0.07183267387658929
Position 13551: 0.046019626840294654
Position 4693: 0.022139597594576607
Position 3749: 0.02097216386680622
Position 14015: 0.01687323409991982
Position 2484: 0.015493620526369285
Position 12700: 0.015384529898381002
Position 12948: 0.014642201212412668
Position 1793: 0.014516532968692934
Position 5126: 0.014449747354856275
Position 16836: 0.011968019957734378
Position 3829: 0.01002254649988638
Position 1174: 0.008817587131093978
Position 15656: 0.006458138867659844
Position 7262: 0.006351133718088838
Position 13580: 0.006271110651335882
Position 9593: 0.0061749969913426385
Position 5070: 0.004634319744234124
Position 16891: 0.004302751041883187
Position 315: 0.0003554201512523331
Position 290: 0.00028542557246692045
Position 5577: 0.0002702173392330373
Position 8562: 0.00025882772810713746
Position 8198: 0.00022951702815961423
Position 134: 0.00015981476239153506
Position 4472: 0.00015757682946276124
Position 287: 9.343347669540472e-05
Position 740: 8.363924434988478e-05
Position 262: 8.005382102726511e-05
Position 38: 5.541278648598069e-05
Position 113: 3.497176356638677e-05
Position 3591: 1.4129471491546873e-05
Position 5212: 5.652783939269414e-06
Position 5200: 3.5130987116106603e-06
Position 5189: 1.6159129369784187e-06
Position 5085: 7.789362942602792e-07
Position 5197: 4.331923343187653e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 4995: 0.999981571733453
Position 11728: 0.9770450795079567
Position 3307: 0.951083870762431
Position 4793: 0.9459662362482669
Position 10188: 0.9410542218058007
Position 13340: 0.9122416690017731
Position 16412: 0.8980259945625603
Position 15622: 0.8775266277836116
Position 16777: 0.8534893984554961
Position 11209: 0.299064471307507
Position 16662: 0.2274650545686331
Position 9484: 0.2087479352733832
Position 15273: 0.17028540509625134
Position 16678: 0.10508883450236318
Position 15350: 0.08668963593323435
Position 383: 0.08529622128310595
Position 16624: 0.07786108719818256
Position 3675: 0.07444314839838843
Position 13186: 0.06888803415053045
Position 16434: 0.04398125968129712
Position 4548: 0.0329546663018131
Position 17018: 0.028682974484936164
Position 439: 0.028356116187266363
Position 15603: 0.027930310821444156
Position 15315: 0.02632662367416165
Position 4821: 0.025044996530839157
Position 3310: 0.02412408032131417
Position 13496: 0.021313871072693957
Position 16943: 0.02089676627422857
Position 13898: 0.016873234099919816
Position 12759: 0.014642201212412668
Position 3133: 0.014357323894473995
Position 2363: 0.013576759307108293
Position 13493: 0.012080048374699327
Position 3828: 0.011682155182985732
Position 13157: 0.011630526610839775
Position 1741: 0.011142344755523602
Position 16782: 0.010533467799907277
Position 13461: 0.00948324792811448
Position 1069: 0.008817587131093985
Position 4745: 0.008046535935886225
Position 16218: 0.007907132197309293
Position 3772: 0.007824765868343707
Position 360: 0.006937260212352453
Position 407: 0.006338900561821094
Position 3884: 0.006324708017291294
Position 12344: 0.005726029141842674
Position 12508: 0.005333134981512486
Position 3650: 0.00492989072212749
Position 7086: 0.004587301525708123
Position 3505: 0.004455408631254814
Position 11389: 0.003582067901662809
Position 17976: 0.003522259172977821
Position 1543: 0.003374188213169334
Position 493: 0.0028416596239573717
Position 17214: 0.0027377987985552654
Position 12555: 0.002658450541606323
Position 2317: 0.0019168612192609923
Position 15682: 0.0017789333570922597
Position 7206: 0.0017638321923807143
Position 17164: 0.0016999532265616743
Position 12646: 0.0016669152334195172
Position 16814: 0.0013592500879357119
Position 233: 0.0012642079705246357
Position 5318: 0.0002702173392330373
Position 8455: 0.00025882772810713746
Position 8084: 0.00022951702815961423
Position 4202: 0.00015757682946276124
Position 4972: 1.6751243526622234e-05
Position 12981: 1.1220125110038245e-06
Position 5017: 3.753392434175173e-07
Position 5090: 2.1798349076850797e-07
Position 4974: 6.062891381715674e-08
