Gene = Myd88
index = 727
Annotated 5SS: [ 410 1466 2036 2288 2707]
Annotated 3SS: [1330 1854 2195 2530 3141]
SMsplice 5SS: [ 410 1466 2036 2288 2707]
SMsplice 3SS: [1330 1854 2195 2530 3141]
top_k =  100
Partition function (log Z): 2.9802927249743054

Sorted 5' Splice Sites (High to Low Probability):
Position 2707: 0.9210176129362683
Position 2288: 0.9129759763590011
Position 1466: 0.9081256859761935
Position 410: 0.8379746666391379
Position 2036: 0.6126561373346607
Position 2057: 0.2961349231594352
Position 744: 0.17861878944782628
Position 2061: 0.06087334872002316
Position 1355: 0.04318711908466419
Position 1208: 0.02844280087373001
Position 681: 0.023346723341178245
Position 1023: 0.01972432882639112
Position 1393: 0.01856488446911686
Position 252: 0.01854600436216882
Position 739: 0.01604297484079186
Position 993: 0.013669000400767227
Position 2434: 0.011669346093654347
Position 543: 0.010610917951928029
Position 114: 0.007722266103060851
Position 2591: 0.007220268082932153
Position 649: 0.006195115404422375
Position 493: 0.005793798250382465
Position 374: 0.005661143677784202
Position 1983: 0.00503882104878635
Position 970: 0.0046322063350508974
Position 1492: 0.0038356951880829967
Position 3447: 0.0037012591726684964
Position 1501: 0.0034244558005533552
Position 1961: 0.002959387385155149
Position 1966: 0.0027726734073717694
Position 2640: 0.002647170466888401
Position 2711: 0.0022414510633555484
Position 2841: 0.0022103829147277704
Position 166: 0.0021260896826792858
Position 24: 0.0020167990380437497
Position 2915: 0.0018120641281166425
Position 299: 0.0016501721498920362
Position 2993: 0.0016434289684127883
Position 1964: 0.0014078389558346207
Position 2006: 0.0012331536941967175
Position 1978: 0.001081513352454139
Position 3483: 0.000997880096226112
Position 420: 0.0008824818558037182
Position 2646: 0.0008753958711030374
Position 103: 0.0007974327541654739
Position 148: 0.000305670486420222
Position 160: 0.00029892922352933764
Position 132: 0.0001269598453562622
Position 46: 0.00010745142754311868
Position 84: 5.057745078724065e-05
Position 333: 1.880641894869174e-05
Position 72: 1.4093823342402147e-05
Position 208: 5.94853770475346e-06
Position 2601: 1.9584841024712727e-06
Position 303: 1.5413380743888684e-06
Position 1970: 1.5486630261997086e-11
Position 1968: 1.4944504949645175e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1854: 0.9880782148725966
Position 1330: 0.974648378627589
Position 2530: 0.8953155818224025
Position 3141: 0.7268900276726104
Position 2195: 0.5753440679506523
Position 2166: 0.31560190485776296
Position 2784: 0.18807487510511128
Position 657: 0.08266228615326274
Position 2490: 0.05002887620405689
Position 848: 0.027042529023715126
Position 3018: 0.02461141489062825
Position 2568: 0.018150604769346153
Position 344: 0.017003661845978967
Position 3588: 0.014767710758556563
Position 2141: 0.014742279436037328
Position 542: 0.010518641549952858
Position 3360: 0.010416160339098233
Position 874: 0.009606175636487179
Position 535: 0.009472053284756726
Position 2238: 0.009261807736466525
Position 501: 0.0076463072379049915
Position 1094: 0.006975563694398024
Position 739: 0.0066097704096458815
Position 1151: 0.004112368661743173
Position 3771: 0.0022136165553619195
Position 3841: 0.002071027617833321
Position 2112: 0.0019220921320827835
Position 3817: 0.0017253864802623002
Position 2179: 0.0016138742590601789
Position 1335: 0.0015381890265007492
Position 666: 0.001428463193170887
Position 3774: 0.0013664880964317097
Position 3446: 0.0013370815558403015
Position 3649: 0.0012216189193246746
Position 3328: 0.001126459986771493
Position 2374: 0.0010907805997318928
Position 299: 0.001015776512209894
Position 2794: 0.0010084283811733668
Position 3146: 0.0009945064909568405
Position 1332: 0.0009512728645210477
Position 2755: 0.0007949835537876155
Position 2541: 0.000781763788156289
Position 2816: 0.0007531305994938523
Position 2947: 0.0006743550245561407
Position 318: 0.0005734191234641696
Position 2410: 0.00042874730395174723
Position 938: 0.00033759920969312794
Position 370: 0.000307727812583864
Position 1795: 0.00027319713034805774
Position 1811: 0.0002574153884916639
Position 1766: 0.0001721514022662771
Position 1821: 3.767401952989231e-05
Position 2467: 2.3686025068539458e-05
Position 237: 1.7265034187591653e-05
Position 615: 1.662687291634406e-05
Position 586: 1.4498223944771812e-05
Position 547: 8.472091216231523e-06
Position 714: 5.5172486588071356e-06
Position 240: 3.846814934146878e-06
Position 170: 3.15070315156399e-06
Position 352: 1.970148932721757e-06
