Gene = Kptn
index = 610
Annotated 5SS: [ 287  678  902 1030 3216 3379 3987 4138 4898 5954 6213]
Annotated 3SS: [ 594  816  974 3139 3304 3876 4059 4821 5817 6041 7222]
SMsplice 5SS: [ 287 3216 3987 4898 5954 6213]
SMsplice 3SS: [3139 3876 4821 5817 6041 7222]
top_k =  100
Partition function (log Z): 12.793471927185623

Sorted 5' Splice Sites (High to Low Probability):
Position 3987: 0.9927320405677389
Position 6213: 0.9884976133761793
Position 5954: 0.9880884651250713
Position 287: 0.9857286450089614
Position 4898: 0.9610249045524434
Position 3216: 0.8011102009010689
Position 902: 0.6646749886992667
Position 4138: 0.39855390835521254
Position 3379: 0.34328748633945355
Position 7366: 0.3053872916491913
Position 678: 0.28749215382887444
Position 1030: 0.27971896608525365
Position 3221: 0.18676726143540157
Position 1137: 0.1305120790730846
Position 4480: 0.11206622318177312
Position 3375: 0.10447911302556259
Position 1298: 0.04127757924251014
Position 1158: 0.01653467405627507
Position 6418: 0.013525371137214729
Position 7379: 0.010469644079263533
Position 6407: 0.010153241462512464
Position 144: 0.009712615917989578
Position 6636: 0.009209088936506191
Position 7479: 0.0054574343565137046
Position 19: 0.0043202484568015545
Position 6198: 0.001678751589391073
Position 522: 0.001374323463392881
Position 4266: 0.0013030652871579855
Position 208: 0.0009722004885116426
Position 3953: 0.0009504995716255747
Position 6180: 0.0008306152504327879
Position 7: 0.0003049947752502717
Position 5663: 0.00024200965842919634
Position 129: 0.0002033395728334502
Position 363: 0.00018957819182507577
Position 142: 7.244038755237338e-05
Position 529: 2.4460972147511152e-05
Position 95: 1.4872435331062962e-05
Position 499: 1.474106405680605e-05
Position 79: 4.4940050510824813e-07
Position 180: 1.792370215879884e-08
Position 302: 2.940489826970699e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3139: 0.9925248734278123
Position 6041: 0.977868143434386
Position 7222: 0.914921319561551
Position 4821: 0.8326197221753164
Position 3876: 0.8229806180625322
Position 5817: 0.5122595380242547
Position 5865: 0.4478789433515468
Position 3304: 0.4294906957837853
Position 974: 0.4164802137304038
Position 4059: 0.37412094909132226
Position 7560: 0.3075261129779315
Position 594: 0.30686162136462314
Position 816: 0.30307100679410065
Position 3919: 0.16436104949266456
Position 718: 0.1588449719439026
Position 749: 0.1147380372834767
Position 4759: 0.07186083239344836
Position 4379: 0.05602495003229962
Position 4740: 0.039710890046638435
Position 7196: 0.03223129048992336
Position 4423: 0.029438314055289284
Position 5783: 0.027949983749269727
Position 4330: 0.026602959094184166
Position 4061: 0.02445177904251356
Position 901: 0.02373741688494266
Position 6568: 0.023679095606704777
Position 6335: 0.02358953446871198
Position 6109: 0.021783209386314187
Position 738: 0.02063788996080519
Position 1258: 0.01943336805329602
Position 4650: 0.015630390238463333
Position 7445: 0.014757094360623835
Position 823: 0.01191255802472061
Position 6703: 0.011338956008112449
Position 207: 0.009695379998132948
Position 677: 0.006379585459988864
Position 2945: 0.006078083655936117
Position 7497: 0.005817187275086882
Position 3310: 0.005206952993774749
Position 7059: 0.004993251779043049
Position 1015: 0.0049737582440887084
Position 7365: 0.004432324512263074
Position 3792: 0.004091428094320609
Position 1000: 0.003282648651939989
Position 3943: 0.0030587396656758655
Position 798: 0.0027551257626869164
Position 803: 0.0027105327325159427
Position 389: 0.0026936260223929683
Position 571: 0.0024418616715845207
Position 3356: 0.002343455840178404
Position 229: 0.0014417936464562707
Position 800: 0.0013909301080404519
Position 529: 0.0012145694108535575
Position 4479: 0.0012030696985761615
Position 542: 0.0010751777562553043
Position 202: 0.0009062646495483212
Position 362: 0.0009032133327641348
Position 7540: 0.0007929897590496826
Position 462: 0.0007272300376413652
Position 7593: 0.0006543513377415876
Position 113: 0.0006292241860914393
Position 632: 0.0005829360157418733
Position 108: 0.000576896229937486
Position 533: 0.0005724981581514618
Position 686: 0.0005178950265081257
Position 7227: 0.0005126863474172165
Position 367: 0.00043839999825038336
Position 137: 0.00035295889156494454
Position 6044: 0.0003035432406796465
Position 4070: 0.0002857799398163151
Position 5500: 0.00024200965842919634
Position 4088: 0.00018917039289005117
Position 401: 0.00018639307139999188
Position 452: 0.00017688815911821415
Position 424: 0.00015430988922247483
Position 481: 0.00011211714624202874
Position 160: 9.661799607135517e-05
Position 550: 8.466444918491618e-05
Position 240: 6.444686965872233e-05
Position 435: 5.564500380474359e-05
Position 470: 5.316644862218691e-05
Position 496: 5.1857739510502126e-05
Position 1028: 4.89307175305391e-05
Position 483: 4.3243751846791136e-05
Position 421: 2.786704135987779e-05
Position 6075: 7.961291665854295e-06
Position 428: 6.705800443863953e-06
Position 262: 6.121876832262866e-07
Position 85: 3.156815065297681e-07
