Gene = Pag1
index = 789
Annotated 5SS: [   469  46418  81267 127597 128976 131722 134455 137561]
Annotated 3SS: [ 46358  81192 127389 128923 131624 133867 137500 139549]
SMsplice 5SS: [   469  11124  23661  31257  35058  46418  70733  81267  96861 103620
 127597 128976 131722]
SMsplice 3SS: [ 11002  23553  31160  34955  46358  70646  81192  96747 103548 127389
 128923 131624 143289]
top_k =  100
Partition function (log Z): -88.97800242585771

Sorted 5' Splice Sites (High to Low Probability):
Position 469: 0.9866065799529493
Position 3361: 0.04361000778592392
Position 4086: 0.025671708632799755
Position 699: 0.013457888210467084
Position 4714: 0.01321172101845129
Position 4801: 0.011993206761686201
Position 517: 0.010678890214111478
Position 2211: 0.010351949104622076
Position 2277: 0.006207096379365353
Position 302: 0.004838150274962606
Position 135: 0.003634173233326348
Position 2388: 0.003500557103201975
Position 105: 0.00243859328565117
Position 163: 0.00028921076061789097
Position 274: 0.00012329644339816007
Position 74: 0.00011475404435094741
Position 110: 0.00010286855964700505
Position 176: 5.7143325667719075e-05
Position 86: 2.9757125285258005e-05
Position 181: 2.301800756584991e-05
Position 179: 6.997516555080196e-06
Position 267: 5.490904360710905e-06
Position 492: 1.2218613806159257e-06
Position 419: 6.919899413163365e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 11100: 0.2765130554440044
Position 3937: 0.15986123964960688
Position 3562: 0.11260251195553493
Position 4602: 0.09109065165920674
Position 5505: 0.08543704542452209
Position 3309: 0.06816826623614816
Position 541: 0.05547621302888037
Position 2947: 0.04372019189703491
Position 7826: 0.030275850429071105
Position 3940: 0.02286073044918398
Position 564: 0.018013620525471712
Position 2874: 0.01430747890837151
Position 2210: 0.014092568737641517
Position 4667: 0.013857424085164887
Position 5690: 0.012348244949785477
Position 2096: 0.011715937596092643
Position 5838: 0.01035294041064134
Position 5041: 0.007324239093948197
Position 3854: 0.006845195888428644
Position 2472: 0.006832662174156314
Position 1289: 0.006124651317072567
Position 1584: 0.005186691301348539
Position 796: 0.004643082420123611
Position 4575: 0.004578755765962785
Position 1430: 0.004232164321368833
Position 2475: 0.003915721733602703
Position 3573: 0.0039061198661086635
Position 2762: 0.0033680126312607968
Position 2665: 0.003149055382521988
Position 913: 0.0030178899838875423
Position 3286: 0.0028881503410999763
Position 279: 0.0027447493346539203
Position 2825: 0.002529618141266429
Position 2066: 0.002472676149216306
Position 338: 0.0024713579303139504
Position 3390: 0.0023606315848812153
Position 399: 0.002313642100551869
Position 1148: 0.0022694606487982144
Position 1710: 0.002079768832300184
Position 1327: 0.0019663875950273555
Position 4713: 0.0012767395824226948
Position 1770: 0.0012200033311636927
Position 1191: 0.0012135602950846904
Position 1810: 0.0010165902608257472
Position 195: 0.0009622321349447104
Position 547: 0.0007104322225330644
Position 879: 0.0006916626602046585
Position 1050: 0.0006314258324616562
Position 831: 0.0005606246573187867
Position 229: 0.0001959792077210392
Position 359: 0.00019513598837037123
Position 2113: 0.00015472077345468033
Position 2073: 0.00014153885025277346
Position 314: 2.2143221465537445e-05
Position 345: 1.337611678831291e-05
Position 224: 1.1720390406456288e-05
Position 425: 6.692305112917327e-06
Position 414: 3.7518163606738256e-06
Position 203: 2.1862224983234594e-06
Position 237: 2.1687599640378017e-06
Position 197: 2.141122172636446e-06
Position 603: 1.2313841408659546e-06
Position 435: 1.139444755573765e-06
Position 199: 1.001789415027331e-06
Position 411: 7.797850781112512e-07
Position 581: 6.985879122096219e-07
Position 285: 4.7582631526830014e-07
Position 146: 1.6400285182909997e-07
