Gene = Mettl18
index = 673
Annotated 5SS: [89]
Annotated 3SS: [1024]
SMsplice 5SS: [183]
SMsplice 3SS: [1024]
top_k =  100
Partition function (log Z): -7.046656147293778

Sorted 5' Splice Sites (High to Low Probability):
Position 183: 0.5505895065946715
Position 89: 0.3207723662430695
Position 1193: 0.26473640272625903
Position 1444: 0.11272057427037808
Position 1204: 0.07216559736158865
Position 600: 0.05993013499535699
Position 299: 0.02442516158158022
Position 1148: 0.019935935604197708
Position 820: 0.015395819522323849
Position 34: 0.013671537471052481
Position 215: 0.010427635430525457
Position 734: 0.00798402435134232
Position 178: 0.007596640969107167
Position 1560: 0.006972416819338089
Position 1671: 0.005038077230159255
Position 247: 0.004236069889134913
Position 140: 0.004009276197468284
Position 275: 0.0032458196611985313
Position 291: 0.002845631807645234
Position 265: 0.0026489978608464546
Position 385: 0.001845455776816265
Position 1868: 0.0016800555288186314
Position 1517: 0.0014214696397921555
Position 1141: 0.0005367870865045427
Position 128: 0.00026023175995484264
Position 103: 0.00024193513489103224
Position 81: 0.00024024424772274087
Position 1094: 0.00022297988181698938
Position 697: 0.00018992976410008765
Position 131: 0.00016671576541159476
Position 409: 0.0001363297226943634
Position 871: 0.0001257248285859789
Position 10: 0.00011982725515066151
Position 452: 8.296922132821999e-05
Position 654: 7.548371176292531e-05
Position 293: 4.791970439003934e-05
Position 320: 4.298172490824925e-05
Position 37: 1.0519217165289977e-06
Position 25: 6.006339370396441e-07
Position 41: 2.1434040633223228e-07
Position 53: 1.0048114763519618e-08
Position 3: 4.312886373816732e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1024: 0.9710967905023685
Position 1304: 0.1259325608234832
Position 1670: 0.12184688890464507
Position 1443: 0.09690928611376254
Position 1559: 0.0672921542773949
Position 2072: 0.04611776425433329
Position 2206: 0.019506990862394297
Position 1907: 0.012229907575845236
Position 1245: 0.010837261868251572
Position 182: 0.009464570814584192
Position 2124: 0.0067783910102679696
Position 512: 0.0062936745497730855
Position 516: 0.0062308241532598755
Position 375: 0.003957775770955572
Position 350: 0.002954136472600186
Position 1886: 0.001842232697535415
Position 2100: 0.0015307568484418635
Position 1567: 0.0013891490262131375
Position 676: 0.0013699366620202346
Position 572: 0.0009442480527525305
Position 518: 0.0008923041527850173
Position 198: 0.000506677294781519
Position 438: 0.00035007145747534014
Position 1400: 0.00029036653690187747
Position 1103: 0.00014145039179795635
Position 1171: 8.037752432961501e-05
