Gene = 2810459M11Rik
index = 41
Annotated 5SS: [ 710 2839]
Annotated 3SS: [2724 7086]
SMsplice 5SS: [ 710 2637 2839]
SMsplice 3SS: [2559 2724 7086]
top_k =  100
Partition function (log Z): -4.933653316280539

Sorted 5' Splice Sites (High to Low Probability):
Position 2839: 0.9986889592630315
Position 710: 0.9062452765103507
Position 7281: 0.7155078130869758
Position 2637: 0.7002270566016912
Position 2433: 0.10616569637222421
Position 2183: 0.08878643511608289
Position 2371: 0.0626825273036254
Position 598: 0.05506840678111635
Position 196: 0.031723066778851734
Position 954: 0.02982834507383146
Position 483: 0.029446250783106646
Position 1817: 0.02320939625376597
Position 527: 0.021808571573706238
Position 2641: 0.016593991048755752
Position 5082: 0.016379048115824028
Position 5690: 0.016183943918308172
Position 4872: 0.009099098153637394
Position 3488: 0.004398510548172156
Position 5179: 0.004105842750401613
Position 6389: 0.0023153898751737366
Position 469: 0.0020597123739021653
Position 205: 0.0016192038533033649
Position 2293: 0.0014596791843099171
Position 2509: 0.0013197197053109815
Position 502: 0.000920427770019045
Position 485: 0.0008754643064517598
Position 165: 0.0008027621237052624
Position 799: 0.000509920601690175
Position 182: 0.0002844914206810895
Position 169: 0.00013084372630081943
Position 924: 0.0001218896917503886
Position 1501: 0.00012080910021277074
Position 583: 0.00010972523817251339

Sorted 3' Splice Sites (High to Low Probability):
Position 7086: 0.9243687911460469
Position 2724: 0.8207826553771063
Position 2559: 0.7139693437851407
Position 2105: 0.184448952265553
Position 2727: 0.1756913097846453
Position 9276: 0.11487768382599726
Position 9366: 0.0806118060818606
Position 9074: 0.07965310350899708
Position 9041: 0.06352343797036104
Position 8439: 0.051567317036859836
Position 597: 0.04818111747573356
Position 9222: 0.04782697371585573
Position 9136: 0.04764655107001289
Position 7375: 0.04452570574819944
Position 2321: 0.04342655940951199
Position 7212: 0.037279233250834945
Position 7861: 0.03664103229391694
Position 8460: 0.03662917941277306
Position 2275: 0.03133668706136463
Position 7504: 0.029143243886401007
Position 8418: 0.02169374353282951
Position 8324: 0.021203976926445794
Position 1651: 0.016671344112314874
Position 5599: 0.016183943918308154
Position 8125: 0.015238212405742562
Position 5044: 0.012512985556066496
Position 7575: 0.012186213961227042
Position 650: 0.010042594298852108
Position 8889: 0.009635255445176499
Position 779: 0.008780346287111301
Position 7547: 0.008421027146285908
Position 4871: 0.00797190531015914
Position 831: 0.007488690398258378
Position 5849: 0.006808749829490158
Position 7783: 0.005745364404548394
Position 4758: 0.005551440170507068
Position 2575: 0.005290693383283558
Position 7759: 0.0044914357824486955
Position 1707: 0.0038367751334305263
Position 6273: 0.0037859505967477946
Position 4729: 0.0035476579831303363
Position 6855: 0.002838104340305602
Position 7097: 0.0025882820372346935
Position 1723: 0.002564412061310388
Position 798: 0.0023679537577854896
Position 3363: 0.0021293232207481
Position 3590: 0.0018280340894965843
Position 558: 0.0017708865295930187
Position 5832: 0.0017474003463279538
Position 6057: 0.0014898932879061483
Position 5265: 0.0014416392095227893
Position 2150: 0.001124513900610443
Position 2730: 0.0010870453202701212
Position 3699: 0.0010748199353287802
Position 893: 0.0010619216444540435
Position 3318: 0.0010428676980059096
Position 823: 0.0010289497055886614
Position 3420: 0.0006437154784473137
Position 3312: 0.0005826041509708333
Position 852: 0.00045983756973031663
Position 663: 0.0003302829431904875
Position 2074: 7.734504451324063e-05
Position 1294: 7.353032653720671e-05
Position 1568: 7.11312943846053e-05
Position 1603: 6.573365232560044e-05
Position 1321: 4.7278773675563926e-05
Position 619: 4.1777996643491616e-05
